policy_item_id,policy_bucket_id,item_label,item_statement,item_description,item_status,source_basis_type,curation_priority,notes
ITM-POL-002-00011,PBK-POL-002-01,AI 바이오 대전환을 위한 기술적·환경적 토대가 형성된 지금,"- AI 바이오 대전환을 위한 기술적·환경적 토대가 형성된 지금, 국가 차원의 전략적 투자와 생태계 조성 필요","- AI 바이오 대전환을 위한 기술적·환경적 토대가 형성된 지금, 국가 차원의 전략적 투자와 생태계 조성 필요",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00012,PBK-POL-002-01,AI 바이오 분야의 규제가 점차 개선되고 있으나,"ㅇ AI 바이오 분야의 규제가 점차 개선되고 있으나, 기술혁신에 맞추어 민첩하게 변화하지 못하고 있어 혁신제품의 시장 진입이 지연","ㅇ AI 바이오 분야의 규제가 점차 개선되고 있으나, 기술혁신에 맞추어 민첩하게 변화하지 못하고 있어 혁신제품의 시장 진입이 지연",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00013,PBK-POL-002-01,AI 바이오 혁신거점 조성 사업 확대 추진(’26년~),ㅇ AI 바이오 혁신거점 조성 사업 확대 추진(’26년~),Ⅳ. 향후계획 | ㅇ AI 바이오 혁신거점 조성 사업 확대 추진(’26년~),auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00014,PBK-POL-002-01,AI 분석모델 플랫폼,ㅇ (AI 분석모델 플랫폼) K-BDS에 바이오 분야 다양한 AI 분석모델을 탑재하여 바이오 AI 분석모델 통합플랫폼으로 육성,< 부처별 역할(예시) > | ㅇ (AI 분석모델 플랫폼) K-BDS에 바이오 분야 다양한 AI 분석모델을 탑재하여 바이오 AI 분석모델 통합플랫폼으로 육성,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00015,PBK-POL-002-01,AI 자율실험실-바이오파운드리-바이오제조 인프라 간 통합·연계를 통해 설계-실험-...,ㅇ AI 자율실험실-바이오파운드리-바이오제조 인프라 간 통합·연계를 통해 설계-실험-스케일업-상용화 全과정을 자동화하는 플랫폼 구축,< 유전자·세포 치료제 기술개발 예시 > | ㅇ AI 자율실험실-바이오파운드리-바이오제조 인프라 간 통합·연계를 통해 설계-실험-스케일업-상용화 全과정을 자동화하는 플랫폼 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00016,PBK-POL-002-01,AI-그린바이오,"□ (AI-그린바이오) 지역특화 고부가가치 소재 연구·활용(식품·화장품 등)을 위해 인프라 구축, 인력 양성 등 AI 그린바이오 혁신 생태계 조성","< 유전자·세포 치료제 기술개발 예시 > | □ (AI-그린바이오) 지역특화 고부가가치 소재 연구·활용(식품·화장품 등)을 위해 인프라 구축, 인력 양성 등 AI 그린바이오 혁신 생태계 조성",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 1, 'talent': 2}"
ITM-POL-002-00017,PBK-POL-002-01,AI-그린바이오 R&D,□ (AI-그린바이오 R&D) 그린바이오와 AI 기술을 융합하여 종자산업 육종 기술 고도화 및 그린바이오 소재 산업화 기술개발 가속화,< 바이오파운드리 개념도 > | □ (AI-그린바이오 R&D) 그린바이오와 AI 기술을 융합하여 종자산업 육종 기술 고도화 및 그린바이오 소재 산업화 기술개발 가속화,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00018,PBK-POL-002-01,AI-네이티브 실험실,ㅇ (AI-네이티브 실험실) 신약개발에 필요한 대규모 반복실험을 자동화할 수 있는 원천기술을 개발하여 AI·로봇 기반 자율실험실 구축,< 유전자·세포 치료제 기술개발 예시 > | ㅇ (AI-네이티브 실험실) 신약개발에 필요한 대규모 반복실험을 자동화할 수 있는 원천기술을 개발하여 AI·로봇 기반 자율실험실 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00019,PBK-POL-002-01,AI-동물용의약품,□ (AI-동물용의약품) 임상시험 및 허가심사 단계에 AI를 도입하여 반려동물 질병예방·치료를 위한 신약 개발 가속화 및 수출 촉진,< 바이오파운드리 개념도 > | □ (AI-동물용의약품) 임상시험 및 허가심사 단계에 AI를 도입하여 반려동물 질병예방·치료를 위한 신약 개발 가속화 및 수출 촉진,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00020,PBK-POL-002-01,AI·로봇 기반의 바이오파운드리 핵심 인프라를 구축하고,"ㅇ AI·로봇 기반의 바이오파운드리 핵심 인프라를 구축하고, 완전 자동화된 DBTL(Design-Build-Test-Learn) 실험 사이클을 구현","< 유전자·세포 치료제 기술개발 예시 > | ㅇ AI·로봇 기반의 바이오파운드리 핵심 인프라를 구축하고, 완전 자동화된 DBTL(Design-Build-Test-Learn) 실험 사이클을 구현",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00021,PBK-POL-002-01,AI·첨단바이오를 국가전략기술으로 지정하고,"ㅇ AI·첨단바이오를 국가전략기술으로 지정하고, ‘AI 바이오 확산전략’ (’25.4월)을 마련하는 등 핵심기술 확보 및 AI 활용 확산에 총력","ㅇ AI·첨단바이오를 국가전략기술으로 지정하고, ‘AI 바이오 확산전략’ (’25.4월)을 마련하는 등 핵심기술 확보 및 AI 활용 확산에 총력",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00022,PBK-POL-002-01,AI가 설계한 후보물질,"- AI가 설계한 후보물질, 바이오소재 등에 대한 고속검증 인프라, 제조실험실, 공용 CRO‧CMC 등 핵심 시설 구축","< 부처별 역할(예시) > | - AI가 설계한 후보물질, 바이오소재 등에 대한 고속검증 인프라, 제조실험실, 공용 CRO‧CMC 등 핵심 시설 구축",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00023,PBK-POL-002-01,AI가 설비·환경 데이터를 통합 분석하여 全 공정의 디지털화 및 자율 학습·제어하...,ㅇ AI가 설비·환경 데이터를 통합 분석하여 全 공정의 디지털화 및 자율 학습·제어하는 스마트 바이오팩토리(Auto-Pilot Factory) 개발,< 유전자·세포 치료제 기술개발 예시 > | ㅇ AI가 설비·환경 데이터를 통합 분석하여 全 공정의 디지털화 및 자율 학습·제어하는 스마트 바이오팩토리(Auto-Pilot Factory) 개발,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00024,PBK-POL-002-01,R&D,ㅇ (R&D) 경계를 허무는 ‘혁신 주도형 연구개발 생태계’ 구축,< 부처별 역할(예시) > | ㅇ (R&D) 경계를 허무는 ‘혁신 주도형 연구개발 생태계’ 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00025,PBK-POL-002-01,RNA 치료제,ㅇ (RNA 치료제) AI 기반으로 효율적인 RNA 치료제 개발을 가속화하기 위한 RNA 치료제 설계·최적화 원천기술 개발,< 신약개발 단계별 AI 활용 가능 분야 예시 > | ㅇ (RNA 치료제) AI 기반으로 효율적인 RNA 치료제 개발을 가속화하기 위한 RNA 치료제 설계·최적화 원천기술 개발,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00026,PBK-POL-002-01,[정책] 방향성은 선제적이나,"□ [정책] 방향성은 선제적이나, 민·관 협력 통한 추진체계 확립 필요","□ [정책] 방향성은 선제적이나, 민·관 협력 통한 추진체계 확립 필요",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00027,PBK-POL-002-01,거점 조성,ㅇ (거점 조성) 효능 및 안전성 검증을 위한 실험 규모·변수 결정 및 결과 분석 등을 지원하는 AI 임상시험 지원 플랫폼* 구축,< 바이오파운드리 개념도 > | ㅇ (거점 조성) 효능 및 안전성 검증을 위한 실험 규모·변수 결정 및 결과 분석 등을 지원하는 AI 임상시험 지원 플랫폼* 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00028,PBK-POL-002-01,거점 참여기관(기업 등)에 대한 임상 인‧허가 심사기간 단축 등 패스트트랙 마련...,- 거점 참여기관(기업 등)에 대한 임상 인‧허가 심사기간 단축 등 패스트트랙 마련 및 거점에서 개발된 시설‧제품에 대한 세금 감면 검토,< 부처별 역할(예시) > | - 거점 참여기관(기업 등)에 대한 임상 인‧허가 심사기간 단축 등 패스트트랙 마련 및 거점에서 개발된 시설‧제품에 대한 세금 감면 검토,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00029,PBK-POL-002-01,거점조성,"ㅇ (거점조성) ’30년까지 2개 분야 AI 바이오 거점을 조성하고, 지역경제 성장의 엔진 역할을 할 수 있도록 지원(→성과 검토 후 5개로 확대)","□ 전략별 추진과제 | ㅇ (거점조성) ’30년까지 2개 분야 AI 바이오 거점을 조성하고, 지역경제 성장의 엔진 역할을 할 수 있도록 지원(→성과 검토 후 5개로 확대)",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00030,PBK-POL-002-01,경북 포항 그린백신 실증지원센터(운영중) 등 해외 수출용 인체의약품급 청정도를 갖...,- 경북 포항 그린백신 실증지원센터(운영중) 등 해외 수출용 인체의약품급 청정도를 갖춘 동물용 그린바이오 산업화 거점 조성,< 바이오파운드리 개념도 > | - 경북 포항 그린백신 실증지원센터(운영중) 등 해외 수출용 인체의약품급 청정도를 갖춘 동물용 그린바이오 산업화 거점 조성,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00031,PBK-POL-002-01,고성능 전용인프라,"□ (고성능 전용인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충","< 부처별 역할(예시) > | □ (고성능 전용인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00032,PBK-POL-002-01,고성능 컴퓨팅 인프라,"ㅇ (고성능 컴퓨팅 인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충","□ 전략별 추진과제 | ㅇ (고성능 컴퓨팅 인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00033,PBK-POL-002-01,고속 검증,ㅇ (고속 검증) AI 에이전트 프레임워크 기반으로 AI 디자인한 물질의 물성·효능·독성 등을 빠르게 검증할 수 있는 실증 인프라 구축,< 유전자·세포 치료제 기술개발 예시 > | ㅇ (고속 검증) AI 에이전트 프레임워크 기반으로 AI 디자인한 물질의 물성·효능·독성 등을 빠르게 검증할 수 있는 실증 인프라 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00034,PBK-POL-002-01,고품질 데이터 확보,ㅇ (고품질 데이터 확보) ‘30년까지 700만 건 이상의 바이오 데이터 확보,□ 전략별 추진과제 | ㅇ (고품질 데이터 확보) ‘30년까지 700만 건 이상의 바이오 데이터 확보,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00035,PBK-POL-002-01,공동연구와 협력 프로젝트를 활성화하여,"- 공동연구와 협력 프로젝트를 활성화하여, AI 바이오 기술의 혁신적 적용 사례를 발굴하고, 신약 및 바이오 제품 개발에 기여","< 부처별 역할(예시) > | - 공동연구와 협력 프로젝트를 활성화하여, AI 바이오 기술의 혁신적 적용 사례를 발굴하고, 신약 및 바이오 제품 개발에 기여",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00036,PBK-POL-002-01,국가 차원에서 바이오 파운데이션 모델(FM) 구축과 함께,"ㅇ 국가 차원에서 바이오 파운데이션 모델(FM) 구축과 함께, Agentic AI 기반 신약 개발, 합성생물학 플랫폼 등에 대규모 투자 추진","ㅇ 국가 차원에서 바이오 파운데이션 모델(FM) 구축과 함께, Agentic AI 기반 신약 개발, 합성생물학 플랫폼 등에 대규모 투자 추진",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00037,PBK-POL-002-01,국내 뇌연구 생태계를 결집하는 10년 이상 중장기 프로젝트로 추진,- 국내 뇌연구 생태계를 결집하는 10년 이상 중장기 프로젝트로 추진,< 유전자·세포 치료제 기술개발 예시 > | - 국내 뇌연구 생태계를 결집하는 10년 이상 중장기 프로젝트로 추진,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00038,PBK-POL-002-01,규제 샌드박스,ㅇ (규제 샌드박스) 새로운 AI 기술을 적용한 의료기기의 의료 현장 도입에 앞서 임상 근거 수집 및 선제적 성능 개선 체계 마련,< 유전자·세포 치료제 기술개발 예시 > | ㅇ (규제 샌드박스) 새로운 AI 기술을 적용한 의료기기의 의료 현장 도입에 앞서 임상 근거 수집 및 선제적 성능 개선 체계 마련,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00039,PBK-POL-002-01,그러나 정부의 AI 바이오 R&D 투자*만으로는 연구개발 수요를 충족하기 어려워...,ㅇ 그러나 정부의 AI 바이오 R&D 투자*만으로는 연구개발 수요를 충족하기 어려워 성장과 혁신을 위한 민관 협력체계 구축 필요,ㅇ 그러나 정부의 AI 바이오 R&D 투자*만으로는 연구개발 수요를 충족하기 어려워 성장과 혁신을 위한 민관 협력체계 구축 필요,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00040,PBK-POL-002-01,기반 마련,□ (기반 마련) 의료기기×AI 활성화를 위한 기술적·제도적 기반 구축,< 유전자·세포 치료제 기술개발 예시 > | □ (기반 마련) 의료기기×AI 활성화를 위한 기술적·제도적 기반 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00041,PBK-POL-002-01,기반조성,□ (기반조성) 신약개발에 범용적으로 활용 가능한 ‘바이오 파운데이션 모델’ 및 자율적으로 판단하고 작업을 수행하는 ‘에이전틱 AI’ 개발,□ (기반조성) 신약개발에 범용적으로 활용 가능한 ‘바이오 파운데이션 모델’ 및 자율적으로 판단하고 작업을 수행하는 ‘에이전틱 AI’ 개발,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00042,PBK-POL-002-01,기업,"ㅇ (기업) 뛰어난 연구그룹과의 공동연구, 투자연계, 시장진출 등 지원","< 부처별 역할(예시) > | ㅇ (기업) 뛰어난 연구그룹과의 공동연구, 투자연계, 시장진출 등 지원",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00043,PBK-POL-002-01,기업과의 협업을 통한 AI 바이오 모델 실증,"- 기업과의 협업을 통한 AI 바이오 모델 실증, 기술사업화 등 지원","< 부처별 역할(예시) > | - 기업과의 협업을 통한 AI 바이오 모델 실증, 기술사업화 등 지원",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 5, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00044,PBK-POL-002-01,뇌 시뮬레이션,"- (뇌 시뮬레이션) 현재 구축된 동물 뇌지도*에 AI 강화학습을 접목하여, 원시적인 학습·추론·지각을 시뮬레이션하는 AI모델 개발","< 유전자·세포 치료제 기술개발 예시 > | - (뇌 시뮬레이션) 현재 구축된 동물 뇌지도*에 AI 강화학습을 접목하여, 원시적인 학습·추론·지각을 시뮬레이션하는 AI모델 개발",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-002-00045,PBK-POL-002-01,대규모 AI 바이오 모델 구축에 필요한 고성능 AI 컴퓨팅 인프라 및 고속 실험·...,- 대규모 AI 바이오 모델 구축에 필요한 고성능 AI 컴퓨팅 인프라 및 고속 실험·검증 인프라를 통한 데이터 생산·분석 지원,< 부처별 역할(예시) > | - 대규모 AI 바이오 모델 구축에 필요한 고성능 AI 컴퓨팅 인프라 및 고속 실험·검증 인프라를 통한 데이터 생산·분석 지원,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00046,PBK-POL-002-01,데이터,ㅇ (데이터) ‘바이오데이터 공유·활용 체계’를 구축,< 부처별 역할(예시) > | ㅇ (데이터) ‘바이오데이터 공유·활용 체계’를 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00047,PBK-POL-002-01,데이터 고품질화,"- (데이터 고품질화) 주요 바이오 데이터 유형별 표준화와 품질관리를 통해 데이터 품질을 높이고, AI 기반 효율적 품질 관리 추진","□ 전략별 추진과제 | - (데이터 고품질화) 주요 바이오 데이터 유형별 표준화와 품질관리를 통해 데이터 품질을 높이고, AI 기반 효율적 품질 관리 추진",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00048,PBK-POL-002-01,데이터 구축,- (데이터 구축) 한국인 100만명 바이오 빅데이터를 데이터뱅크(한국보건의료정보원) 및 바이오뱅크(국립보건연구원)에 구축·개방,□ 전략별 추진과제 | - (데이터 구축) 한국인 100만명 바이오 빅데이터를 데이터뱅크(한국보건의료정보원) 및 바이오뱅크(국립보건연구원)에 구축·개방,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00049,PBK-POL-002-01,데이터 재생산,- (데이터 재생산) 난치성 질환 등 주요 데이터의 제3자 정보 제공 동의 재구득 및 후속 연구로 고품질 데이터 재생산(Re-BORN),□ 전략별 추진과제 | - (데이터 재생산) 난치성 질환 등 주요 데이터의 제3자 정보 제공 동의 재구득 및 후속 연구로 고품질 데이터 재생산(Re-BORN),auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00050,PBK-POL-002-01,데이터 통합,ㅇ (데이터 통합) 병원 등 다양한 기관의 임상 데이터 통합 또는 연합학습을 통해 의료 AI모델의 성능을 지속적으로 개선하는 플랫폼 구축,< 유전자·세포 치료제 기술개발 예시 > | ㅇ (데이터 통합) 병원 등 다양한 기관의 임상 데이터 통합 또는 연합학습을 통해 의료 AI모델의 성능을 지속적으로 개선하는 플랫폼 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-002-00051,PBK-POL-002-01,데이터 활용 지원,ㅇ (데이터 활용 지원) 범부처 협업 기반으로 연구자가 여러 부처·기관에 산재한 데이터를 편리하게 활용할 수 있는 환경 조성,□ 전략별 추진과제 | ㅇ (데이터 활용 지원) 범부처 협업 기반으로 연구자가 여러 부처·기관에 산재한 데이터를 편리하게 활용할 수 있는 환경 조성,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 1}"
ITM-POL-002-00052,PBK-POL-002-01,데이터맵 구축,ㅇ (데이터맵 구축) AI 기반으로 국가 바이오 데이터 통합검색·이용·주요 통계 등을 제공하는 ‘범부처 바이오 빅데이터 맵’ 구축,< 부처별 역할(예시) > | ㅇ (데이터맵 구축) AI 기반으로 국가 바이오 데이터 통합검색·이용·주요 통계 등을 제공하는 ‘범부처 바이오 빅데이터 맵’ 구축,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-002-00053,PBK-POL-002-01,또한,"- 또한, 규제기관 내 AI를 활용해 개발된 신약, 의료기기 등에 대한 전문심사 인력 부족으로 인허가 지연 우려","- 또한, 규제기관 내 AI를 활용해 개발된 신약, 의료기기 등에 대한 전문심사 인력 부족으로 인허가 지연 우려",auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 1}"
ITM-POL-002-00054,PBK-POL-002-01,매머드 셋 구축,- (매머드 셋 구축) 각 부처‧기관에 산재한 대규모 바이오 데이터의 활용을 촉진하기 위한 범부처 데이터 셋 사업을 단계적으로 추진,□ 전략별 추진과제 | - (매머드 셋 구축) 각 부처‧기관에 산재한 대규모 바이오 데이터의 활용을 촉진하기 위한 범부처 데이터 셋 사업을 단계적으로 추진,auto_candidate,source_document_only,2,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
