classification_seed_id,source_object_type,source_object_id,document_id,page_no,page_block_order,block_type,policy_item_candidate,suggested_resource_type,resource_type_keyword_hits,resource_type_confidence,primary_strategy_id,primary_strategy_label,secondary_strategy_ids,strategy_confidence,tech_domain_id,tech_domain_label,tech_subdomain_id,tech_subdomain_label,tech_domain_confidence,review_status,auto_suggestion_notes,reviewer_notes,text
CLS-SEED-DOC-POL-006-00011,paragraph_unit,PAR-DOC-POL-006-00011,DOC-POL-006,2,10,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,"Ⅱ 추진방향, 선정절차 및 선정기준"
CLS-SEED-DOC-POL-006-00012,paragraph_unit,PAR-DOC-POL-006-00012,DOC-POL-006,2,11,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,1. 추진방향
CLS-SEED-DOC-POL-006-00013,paragraph_unit,PAR-DOC-POL-006-00013,DOC-POL-006,2,12,bullet,yes,technology,개발,medium,,,,,,,,,,review_required,,,"□ (초혁신경제) 추격형경제의한계를극복하고선도형경제로나아가기 위해초혁신기술개발, 미래대응, 글로벌시장진출에집중투자"
CLS-SEED-DOC-POL-006-00014,paragraph_unit,PAR-DOC-POL-006-00014,DOC-POL-006,2,13,bullet,yes,infrastructure_policy,세제|규제,high,,,,,,,,,,review_required,,,□ (구체적인 프로젝트) 구체적인 프로젝트(Kingpin)에대해재정·세제·금융·규제개선등국가역량을총동원한집중지원으로가시적 성과 창출
CLS-SEED-DOC-POL-006-00015,paragraph_unit,PAR-DOC-POL-006-00015,DOC-POL-006,2,14,note,review,,,low,,,,,,,,,,review_required,,,※ 지역전략산업과도 연계하여 지역균형성장 및 지역혁신 촉진
CLS-SEED-DOC-POL-006-00016,paragraph_unit,PAR-DOC-POL-006-00016,DOC-POL-006,2,15,bullet,yes,,,low,,,,,,,,,,review_required,,,"□ (추진단 구성) 기업을 중심으로한민관합동추진단을프로젝트별로 구성하고, 정부는민간을적극지원․뒷받침"
CLS-SEED-DOC-POL-006-00017,paragraph_unit,PAR-DOC-POL-006-00017,DOC-POL-006,2,16,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,2. 선정절차 및 선정기준
CLS-SEED-DOC-POL-006-00018,paragraph_unit,PAR-DOC-POL-006-00018,DOC-POL-006,2,17,bullet,yes,infrastructure_policy,협의체,medium,,,,,,,,,,review_required,,,"□ (선정절차) 국정과제와의 연계성*, 관계부처** 및 지자체 의견, 현장방문 및 민관협의체, 전문가의견 등을 통해 선정"
CLS-SEED-DOC-POL-006-00019,paragraph_unit,PAR-DOC-POL-006-00019,DOC-POL-006,2,18,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,low,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,medium,review_required,primary_score=4 | tech_score=6; subdomain=TSD-011-001,,"* ➊세계 선도 전략기술 육성, ➋신성장 동력 발굴․육성, ➌의료 AI․제약․바이오헬스 강국 실현 등"
CLS-SEED-DOC-POL-006-00020,paragraph_unit,PAR-DOC-POL-006-00020,DOC-POL-006,2,19,note,review,,,low,,,,,,,,,,review_required,,,"** 성장전략 TF 1차 회의(’25.8.5), 경제관계장관회의(’25.8.7) 등 논의, 관계부처 간담회 등"
CLS-SEED-DOC-POL-006-00021,paragraph_unit,PAR-DOC-POL-006-00021,DOC-POL-006,3,1,bullet,yes,technology,확보,medium,,,,,,,,,,review_required,,,"□ (선정기준) 경쟁력확보, 시장성·파급력, 구현가능성, 확산·지속 가능성모두를충족하는3대분야“15대선도프로젝트” 선정"
CLS-SEED-DOC-POL-006-00022,paragraph_unit,PAR-DOC-POL-006-00022,DOC-POL-006,3,2,bullet,yes,,,low,,,,,TD-005,소재,,,high,review_required,tech_score=11,,ㅇ (첨단소재․부품: 5개*) 산업생태계의게임체인저육성으로생산성제고
CLS-SEED-DOC-POL-006-00023,paragraph_unit,PAR-DOC-POL-006-00023,DOC-POL-006,3,3,note,review,,,low,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,high,TD-005,소재,TSD-005-005,탄소,medium,review_required,primary_score=14 | tech_score=6; subdomain=TSD-005-005,,"* 차세대 전력반도체, LNG 화물창, 초전도체, 그래핀(Graphene), 특수탄소강"
CLS-SEED-DOC-POL-006-00024,paragraph_unit,PAR-DOC-POL-006-00024,DOC-POL-006,3,4,bullet,yes,,,low,,,,,TD-002,에너지,,,high,review_required,tech_score=11,,ㅇ (기후․에너지․미래대응: 6개*) 지속가능한성장을 위해선제적으로대응
CLS-SEED-DOC-POL-006-00025,paragraph_unit,PAR-DOC-POL-006-00025,DOC-POL-006,3,5,note,review,,,low,STR-006,탄소중립 및 에너지 안보 (수소·SMR),,high,TD-002,에너지,TSD-002-002,전력망,high,review_required,primary_score=25 | tech_score=15; subdomain=TSD-002-002,,"* 차세대 태양광․전력망, 해상풍력․HVDC, 그린수소․SMR, 스마트농업/수산업, 초고해상도 위성"
CLS-SEED-DOC-POL-006-00026,paragraph_unit,PAR-DOC-POL-006-00026,DOC-POL-006,3,6,bullet,yes,,,low,,,,,,,,,,review_required,,,ㅇ (K-붐업: 4개*) 시장규모가크고성장잠재력높은글로벌시장진출
CLS-SEED-DOC-POL-006-00027,paragraph_unit,PAR-DOC-POL-006-00027,DOC-POL-006,3,7,note,review,,,low,STR-011,디지털 콘텐츠 및 K-컬처 혁신,,high,TD-011,첨단바이오,TSD-011-002,의약품,medium,review_required,primary_score=14 | tech_score=6; subdomain=TSD-011-002,,"* K-바이오․의약품, K-콘텐츠(게임, 웹툰 등), K-뷰티, K-식품"
CLS-SEED-DOC-POL-006-00028,paragraph_unit,PAR-DOC-POL-006-00028,DOC-POL-006,3,8,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅲ 목표 및 추진체계
CLS-SEED-DOC-POL-006-00029,paragraph_unit,PAR-DOC-POL-006-00029,DOC-POL-006,3,9,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,1. 목표
CLS-SEED-DOC-POL-006-00030,paragraph_unit,PAR-DOC-POL-006-00030,DOC-POL-006,3,10,bullet,yes,infrastructure_policy,규제|입지,high,,,,,,,,,,review_required,,,"□ 3대분야, 15대프로젝트에대해기술개발, 인력, 금융, 해외진출·입지지원, 규제개선등패키지지원으로’30년까지잠재성장률반등도모"
CLS-SEED-DOC-POL-006-00031,paragraph_unit,PAR-DOC-POL-006-00031,DOC-POL-006,3,11,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,2. 추진체계
CLS-SEED-DOC-POL-006-00032,paragraph_unit,PAR-DOC-POL-006-00032,DOC-POL-006,3,12,bullet,no,infrastructure_policy,협의체,medium,,,,,,,,,,review_required,auto_filtered=front_matter,,"□ (추진협의체) 성장전략 TF(부총리주재)에서추진방향을논의․확정하고, 부총리주재관계장관회의를 통해추진상황점검및지원방안 마련"
CLS-SEED-DOC-POL-006-00033,paragraph_unit,PAR-DOC-POL-006-00033,DOC-POL-006,3,13,bullet,yes,infrastructure_policy,협의체,medium,,,,,,,,,,review_required,,,□ (실무 추진협의체) 추진상황모니터링및부처간협조사항논의를 위해실무추진협의체(간사기재부차관보)를구성․운영
CLS-SEED-DOC-POL-006-00034,paragraph_unit,PAR-DOC-POL-006-00034,DOC-POL-006,3,14,bullet,yes,,,low,,,,,,,,,,review_required,,,□ (추진단) 「기업+ 주관부처·관계기관+ 기재부*(지원)」등으로 프로젝트별추진단을구성하여단기간내성과 창출 도모
CLS-SEED-DOC-POL-006-00035,paragraph_unit,PAR-DOC-POL-006-00035,DOC-POL-006,3,15,note,review,infrastructure_policy,세제|규제|입지,high,,,,,,,,,,review_required,,,* 프로젝트별로 “초혁신경제지원관”을 지정하여 재정․세제․금융․인력․규제․입지 등 해결 집중 지원
CLS-SEED-DOC-POL-006-00036,paragraph_unit,PAR-DOC-POL-006-00036,DOC-POL-006,3,16,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅳ 향후계획
CLS-SEED-DOC-POL-006-00037,paragraph_unit,PAR-DOC-POL-006-00037,DOC-POL-006,3,17,bullet,yes,,,low,,,,,,,,,,review_required,,,□ 기업애로사항반영등프로젝트별세부실행계획지속업데이트(계속)
CLS-SEED-DOC-POL-006-00038,paragraph_unit,PAR-DOC-POL-006-00038,DOC-POL-006,3,18,bullet,yes,infrastructure_policy,예산,medium,,,,,,,,,,review_required,,,□ 20개추진단별’27년예산사업발굴등세부실행계획업데이트(~’26.4월)
CLS-SEED-DOC-POL-006-00039,paragraph_unit,PAR-DOC-POL-006-00039,DOC-POL-006,4,1,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅴ 프로젝트별 추진계획 (Ⅳ)
CLS-SEED-DOC-POL-006-00040,paragraph_unit,PAR-DOC-POL-006-00040,DOC-POL-006,4,2,bullet,yes,,,low,,,,,TD-005,소재,,,high,review_required,tech_score=11,,□ (첨단소재․부품) 산업생태계의게임체인저육성으로생산성제고
CLS-SEED-DOC-POL-006-00041,paragraph_unit,PAR-DOC-POL-006-00041,DOC-POL-006,4,3,bullet,yes,technology,개발|고도화|원천기술|프로토타입,high,STR-007,양자 정보통신 및 미래소재 선점,,medium,TD-002,에너지,,,high,review_required,primary_score=6 | tech_score=11,,"ㅇ (초전도체) 고온초전도자석원천기술을고도화하고의료, 에너지, 교통등응용분야를 중심으로실용화기술및프로토타입개발"
CLS-SEED-DOC-POL-006-00042,paragraph_unit,PAR-DOC-POL-006-00042,DOC-POL-006,4,4,note,review,technology,개발,medium,,,,,,,,,,review_required,,,"※ 고온초전도마그넷기술개발(‘22~’26, ‘26년 93억원), 고온초전도자석실용화기술개발"
CLS-SEED-DOC-POL-006-00043,paragraph_unit,PAR-DOC-POL-006-00043,DOC-POL-006,4,5,citation,review,,,low,,,,,,,,,,review_required,,,"(‘26~’30, ‘26년 45억원)"
CLS-SEED-DOC-POL-006-00044,paragraph_unit,PAR-DOC-POL-006-00044,DOC-POL-006,4,6,bullet,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,□ (K-붐업) 시장규모가크고성장잠재력높은글로벌시장진출
CLS-SEED-DOC-POL-006-00045,paragraph_unit,PAR-DOC-POL-006-00045,DOC-POL-006,4,7,bullet,yes,infrastructure_policy,펀드,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,low,,,,,,review_required,primary_score=5,,"ㅇ (K-바이오 글로벌 상업화) 임상 3상특화펀드(1,500억원규모) 조성, 인허가, 현지거점진출지원 등 글로벌 진출전주기 지원확대"
CLS-SEED-DOC-POL-006-00046,paragraph_unit,PAR-DOC-POL-006-00046,DOC-POL-006,4,8,bullet,yes,,,low,STR-010,디지털 헬스케어 서비스 혁신,,high,,,,,,review_required,primary_score=19,,ㅇ (K-디지털헬스케어) 해외인수병원을 거점으로 중소․벤처기업을 지원하는 K-디지털헬스케어 新수출전략 정책지원 방안 마련(‘26. 1분기)
CLS-SEED-DOC-POL-006-00047,paragraph_unit,PAR-DOC-POL-006-00047,DOC-POL-006,4,9,bullet,yes,infrastructure_policy,펀드,medium,STR-011,디지털 콘텐츠 및 K-컬처 혁신,,high,,,,,,review_required,primary_score=11,,ㅇ (K-콘텐츠) (공통)콘텐츠정책펀드內미래전략분야신설(’26년500억원) 신융합장르 발굴 위한 범장르 AI 콘텐츠 제작지원 확대
CLS-SEED-DOC-POL-006-00048,paragraph_unit,PAR-DOC-POL-006-00048,DOC-POL-006,4,10,paragraph,yes,,,low,,,,,,,,,,review_required,,,"일몰기한연장(’25.12월→’28.12월), (음악)음악영상물등급분류개선, (웹툰)제작비용에 대한소득세․법인세세액공제신설등"
CLS-SEED-DOC-POL-006-00049,paragraph_unit,PAR-DOC-POL-006-00049,DOC-POL-006,5,1,paragraph,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,순 서
CLS-SEED-DOC-POL-006-00050,paragraph_unit,PAR-DOC-POL-006-00050,DOC-POL-006,5,2,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅰ. 추진배경
CLS-SEED-DOC-POL-006-00051,paragraph_unit,PAR-DOC-POL-006-00051,DOC-POL-006,5,3,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,"Ⅱ. 추진방향, 선정절차 및 선정기준"
CLS-SEED-DOC-POL-006-00052,paragraph_unit,PAR-DOC-POL-006-00052,DOC-POL-006,5,4,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅲ. 체계도 및 추진체계
CLS-SEED-DOC-POL-006-00053,paragraph_unit,PAR-DOC-POL-006-00053,DOC-POL-006,5,5,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅳ. 향후계획
CLS-SEED-DOC-POL-006-00054,paragraph_unit,PAR-DOC-POL-006-00054,DOC-POL-006,5,6,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅴ. 프로젝트별 추진계획 (Ⅳ)
CLS-SEED-DOC-POL-006-00055,paragraph_unit,PAR-DOC-POL-006-00055,DOC-POL-006,5,7,paragraph,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,참고. 15대 프로젝트 세부 일정 (Ⅳ)
CLS-SEED-DOC-POL-006-00056,paragraph_unit,PAR-DOC-POL-006-00056,DOC-POL-006,6,1,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅰ. 추진배경
CLS-SEED-DOC-POL-006-00057,paragraph_unit,PAR-DOC-POL-006-00057,DOC-POL-006,6,2,paragraph,yes,technology,확보,medium,,,,,TD-002,에너지,,,high,review_required,tech_score=11,,"◈ ①복합위기 속 초혁신경제로의 대전환, ②기후위기․에너지․미래대응, ③기술주권 확보 및 글로벌 시장 공략 등 선제적 집중 투자 필요"
CLS-SEED-DOC-POL-006-00058,paragraph_unit,PAR-DOC-POL-006-00058,DOC-POL-006,6,3,bullet,yes,,,low,,,,,,,,,,review_required,,,"□ 복합위기 속 잠재성장률 하락, 초혁신경제로의 대전환 시급"
CLS-SEED-DOC-POL-006-00059,paragraph_unit,PAR-DOC-POL-006-00059,DOC-POL-006,6,4,bullet,yes,,,low,,,,,,,,,,review_required,,,"ㅇ 인구구조변화, 투자위축, 생산성정체로잠재성장률이점차 하락할것으로전망*되는등경제의성장엔진이둔화"
CLS-SEED-DOC-POL-006-00060,paragraph_unit,PAR-DOC-POL-006-00060,DOC-POL-006,6,5,note,review,,,low,,,,,,,,,,review_required,,,"* 잠재성장률 전망(한국은행, %): ’25~’29)1.8 → ’30~’34)1.3 → ’35~’39)1.1 → ’40~’44)0.7"
CLS-SEED-DOC-POL-006-00061,paragraph_unit,PAR-DOC-POL-006-00061,DOC-POL-006,6,6,bullet,yes,technology,확보,medium,,,,,,,,,,review_required,,,ㅇ AI 등급변하는기술패러다임에맞추어미래신성장경쟁력과 초혁신기술을확보하는선도경제로의본격적전환절실
CLS-SEED-DOC-POL-006-00062,paragraph_unit,PAR-DOC-POL-006-00062,DOC-POL-006,6,7,bullet,yes,,,low,,,,,,,,,,review_required,,,□ 기후위기·기술패권 시대 대응을 위한 미래전략 강화 필요
CLS-SEED-DOC-POL-006-00063,paragraph_unit,PAR-DOC-POL-006-00063,DOC-POL-006,6,8,bullet,yes,,,low,,,,,,,,,,review_required,,,"ㅇ 이상기후, 국제분쟁, 글로벌공급망불안정등으로인해공급의 불확실성과식량안보불안정성증대"
CLS-SEED-DOC-POL-006-00064,paragraph_unit,PAR-DOC-POL-006-00064,DOC-POL-006,6,9,note,review,,,low,,,,,,,,,,review_required,,,"※ 3개년(’21~’23년) 평균 우리나라 곡물 자급률 19.5%, 전체 식량자급률 47.7% (’22년 기준)"
CLS-SEED-DOC-POL-006-00065,paragraph_unit,PAR-DOC-POL-006-00065,DOC-POL-006,6,10,bullet,yes,,,low,,,,,,,,,,review_required,,,"ㅇ “2등은생존할수없는시대(Winner Takes All)”로전환, 향후 5년은마지막“골든타임”으로평가됨"
CLS-SEED-DOC-POL-006-00066,paragraph_unit,PAR-DOC-POL-006-00066,DOC-POL-006,6,11,bullet,yes,technology,개발|고도화|확보,high,,,,,TD-002,에너지,,,high,review_required,tech_score=11,,ㅇ 기술·에너지·식량·분야에 대한선제적지원과세계일등수준의 기술개발·산업고도화로글로벌시장주도권확보필요
CLS-SEED-DOC-POL-006-00067,paragraph_unit,PAR-DOC-POL-006-00067,DOC-POL-006,6,12,bullet,yes,,,low,,,,,,,,,,review_required,,,□ ｢새정부 경제성장전략(8.22)｣에 따른 초혁신경제 15대 선도프로젝트 추진
CLS-SEED-DOC-POL-006-00068,paragraph_unit,PAR-DOC-POL-006-00068,DOC-POL-006,6,13,bullet,yes,,,low,,,,,,,,,,review_required,,,"ㅇ 초혁신경제 15대 프로젝트추진계획발표Ⅰ*(9.10), Ⅱ**(10.20), Ⅲ***(11.26)에이어네번째추진계획을마련·발표"
CLS-SEED-DOC-POL-006-00069,paragraph_unit,PAR-DOC-POL-006-00069,DOC-POL-006,6,14,note,review,,,low,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,high,TD-005,소재,TSD-005-005,탄소,medium,review_required,primary_score=14 | tech_score=6; subdomain=TSD-005-005,,"* (9.10) SiC전력반도체, LNG화물창, 그래핀, 특수탄소강, K-식품"
CLS-SEED-DOC-POL-006-00070,paragraph_unit,PAR-DOC-POL-006-00070,DOC-POL-006,6,15,note,review,technology,개발,medium,STR-005,우주항공 및 해양 기술주권 확보,STR-003,medium,,,,,,review_required,primary_score=6; secondary_score=5,,"** (10.20) 스마트농․수산업, 초고해상도 위성개발·활용, AI 바이오 오픈생태계 구축, K-뷰티"
CLS-SEED-DOC-POL-006-00071,paragraph_unit,PAR-DOC-POL-006-00071,DOC-POL-006,6,16,note,review,,,low,STR-006,탄소중립 및 에너지 안보 (수소·SMR),,high,TD-002,에너지,TSD-002-002,전력망,high,review_required,primary_score=25 | tech_score=15; subdomain=TSD-002-002,,"*** (11.26) 차세대 태양광․전력망, 해상풍력․HVDC, 그린수소․SMR"
CLS-SEED-DOC-POL-006-00072,paragraph_unit,PAR-DOC-POL-006-00072,DOC-POL-006,6,17,note,review,,,low,STR-002,초격차 전략기술 확보 (반도체·이차전지),,low,,,,,,review_required,primary_score=5,,※ 업계 및 전문가 의견을 반영하여 “SiC전력반도체”를 GaN전력반도체도 포함하는 “차세대 전력반도체” 프로젝트로 변경․추진
CLS-SEED-DOC-POL-006-00073,paragraph_unit,PAR-DOC-POL-006-00073,DOC-POL-006,6,18,bullet,yes,,,low,,,,,,,,,,review_required,,,"ㅇ 각프로젝트별기업및관계기관이참여하는추진단구성을 완료하고, 단기간내성과를가시화하기위한추진계획을정교화"
CLS-SEED-DOC-POL-006-00074,paragraph_unit,PAR-DOC-POL-006-00074,DOC-POL-006,6,19,bullet,yes,technology,확보,medium,,,,,,,,,,review_required,,,"ㅇ 이를 통해글로벌기술경쟁이심화되는현시점에서기술주권을 확보하고, 경제대혁신을위한기반강화"
CLS-SEED-DOC-POL-006-00075,paragraph_unit,PAR-DOC-POL-006-00075,DOC-POL-006,7,1,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,"Ⅱ. 추진방향, 선정절차 및 선정기준"
CLS-SEED-DOC-POL-006-00076,paragraph_unit,PAR-DOC-POL-006-00076,DOC-POL-006,7,2,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,1. 추진방향
CLS-SEED-DOC-POL-006-00077,paragraph_unit,PAR-DOC-POL-006-00077,DOC-POL-006,7,3,bullet,yes,,,low,,,,,,,,,,review_required,,,- 초혁신경제로의대전환
CLS-SEED-DOC-POL-006-00078,paragraph_unit,PAR-DOC-POL-006-00078,DOC-POL-006,7,4,bullet,yes,technology,개발,medium,,,,,,,,,,review_required,,,"ㅇ 선도형경제로전환하기위해초혁신기술개발, 미래대응, 글로벌 시장진출등3대분야에세계최고수준의상품․서비스화"
CLS-SEED-DOC-POL-006-00079,paragraph_unit,PAR-DOC-POL-006-00079,DOC-POL-006,7,5,bullet,yes,,,low,,,,,,,,,,review_required,,,- 혁신프로젝트(Kingpin) 본격추진
CLS-SEED-DOC-POL-006-00080,paragraph_unit,PAR-DOC-POL-006-00080,DOC-POL-006,7,6,bullet,yes,,,low,,,,,,,,,,review_required,,,ㅇ 구체적인혁신아이템을선정하고집중적인패키지지원*을 통해단기간에가시적 성과 창출
CLS-SEED-DOC-POL-006-00081,paragraph_unit,PAR-DOC-POL-006-00081,DOC-POL-006,7,7,note,review,talent,인재|양성|인재양성,high,,,,,,,,,,review_required,,,* 재정·세제·금융·인재양성·규제개선 등 국가의 모든 역량·재원을 총동원
CLS-SEED-DOC-POL-006-00082,paragraph_unit,PAR-DOC-POL-006-00082,DOC-POL-006,7,8,bullet,yes,,,low,,,,,,,,,,review_required,,,ㅇ 초혁신경제 프로젝트를 지역별 전략산업*과도 연계하여 지역균형성장및지역혁신을촉진
CLS-SEED-DOC-POL-006-00083,paragraph_unit,PAR-DOC-POL-006-00083,DOC-POL-006,7,9,note,review,,,low,STR-014,핵심 전략기술 자립 (LNG화물창·특수강),,high,TD-002,에너지,TSD-002-003,수소,medium,review_required,primary_score=14 | tech_score=6; subdomain=TSD-002-003,,"* (예시) 차세대 전력반도체(부산), LNG화물창, 특수탄소강(동남권), 해상풍력(서남권), 그린수소(제주, 서남권) 등"
CLS-SEED-DOC-POL-006-00084,paragraph_unit,PAR-DOC-POL-006-00084,DOC-POL-006,7,10,bullet,yes,,,low,,,,,,,,,,review_required,,,- 기업중심의프로젝트별추진단구성
CLS-SEED-DOC-POL-006-00085,paragraph_unit,PAR-DOC-POL-006-00085,DOC-POL-006,7,11,bullet,yes,,,low,,,,,,,,,,review_required,,,"ㅇ 기업을 중심으로프로젝트추진과정에서의애로사항을신속히 발굴․해결하고, 민간주도의혁신을촉진"
CLS-SEED-DOC-POL-006-00086,paragraph_unit,PAR-DOC-POL-006-00086,DOC-POL-006,7,12,note,review,,,low,,,,,,,,,,review_required,,,※ 최소 월 1회 정례회의 개최 및 현장방문 실시
CLS-SEED-DOC-POL-006-00087,paragraph_unit,PAR-DOC-POL-006-00087,DOC-POL-006,7,13,bullet,yes,infrastructure_policy,제도|지원체계|인프라|세제,high,,,,,,,,,,review_required,,,"ㅇ 정부는인프라정비·제도개선·재정·세제·금융지원등을 통해 민간을적극뒷받침하며, 문제해결형지원체계구축"
CLS-SEED-DOC-POL-006-00088,paragraph_unit,PAR-DOC-POL-006-00088,DOC-POL-006,7,14,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,2. 선정절차
CLS-SEED-DOC-POL-006-00089,paragraph_unit,PAR-DOC-POL-006-00089,DOC-POL-006,7,15,bullet,yes,infrastructure_policy,협의체,medium,,,,,,,,,,review_required,,,"□ 국정과제와의 연계성, 관계부처 및 지자체 의견, 현장방문․민관협의체․전문가의견 등을 통해 선정"
CLS-SEED-DOC-POL-006-00090,paragraph_unit,PAR-DOC-POL-006-00090,DOC-POL-006,7,16,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,①(국정과제)
CLS-SEED-DOC-POL-006-00091,paragraph_unit,PAR-DOC-POL-006-00091,DOC-POL-006,7,17,bullet,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,"➊세계선도전략기술육성,"
CLS-SEED-DOC-POL-006-00092,paragraph_unit,PAR-DOC-POL-006-00092,DOC-POL-006,7,18,bullet,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,"➋신성장동력발굴․육성,"
CLS-SEED-DOC-POL-006-00093,paragraph_unit,PAR-DOC-POL-006-00093,DOC-POL-006,7,19,bullet,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,➌의료 AI․제약․바이오헬스강국실현등
CLS-SEED-DOC-POL-006-00094,paragraph_unit,PAR-DOC-POL-006-00094,DOC-POL-006,7,20,note,review,,,low,STR-007,양자 정보통신 및 미래소재 선점,,low,TD-002,에너지,,,high,review_required,primary_score=5 | tech_score=11,,"* 혁신적 제약․바이오, 첨단․미래소재, 미래에너지, 컬처, 우주․항공, 기후테크 등"
