policy_item_taxonomy_map_id,policy_item_id,taxonomy_type,term_id,is_primary,confidence,review_status,notes
PIT-ITM-POL-001-00338-01,ITM-POL-001-00338,tech_domain,TD-001,1,high,auto_mapped,score=14; subdomain=TSD-001-001
PIT-ITM-POL-001-00338-SUB-01,ITM-POL-001-00338,tech_subdomain,TSD-001-001,1,high,auto_mapped,derived_from=TD-001
PIT-ITM-POL-001-00339-01,ITM-POL-001-00339,tech_domain,TD-004,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00350-01,ITM-POL-001-00350,tech_domain,TD-008,1,medium,auto_mapped,score=6; subdomain=TSD-008-003
PIT-ITM-POL-001-00350-SUB-01,ITM-POL-001-00350,tech_subdomain,TSD-008-003,1,medium,auto_mapped,derived_from=TD-008
PIT-ITM-POL-001-00351-01,ITM-POL-001-00351,tech_domain,TD-013,1,medium,auto_mapped,score=6; subdomain=
PIT-ITM-POL-001-00358-01,ITM-POL-001-00358,tech_domain,TD-002,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00375-01,ITM-POL-001-00375,tech_domain,TD-008,1,medium,auto_mapped,score=6; subdomain=TSD-008-006
PIT-ITM-POL-001-00375-SUB-01,ITM-POL-001-00375,tech_subdomain,TSD-008-006,1,medium,auto_mapped,derived_from=TD-008
PIT-ITM-POL-001-00385-01,ITM-POL-001-00385,tech_domain,TD-002,1,high,auto_mapped,score=17; subdomain=
PIT-ITM-POL-001-00386-01,ITM-POL-001-00386,tech_domain,TD-005,1,high,auto_mapped,score=11; subdomain=TSD-005-003
PIT-ITM-POL-001-00386-SUB-01,ITM-POL-001-00386,tech_subdomain,TSD-005-003,1,high,auto_mapped,derived_from=TD-005
PIT-ITM-POL-001-00397-01,ITM-POL-001-00397,tech_domain,TD-008,1,medium,auto_mapped,score=6; subdomain=
PIT-ITM-POL-001-00398-01,ITM-POL-001-00398,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=TSD-013-002
PIT-ITM-POL-001-00398-SUB-01,ITM-POL-001-00398,tech_subdomain,TSD-013-002,1,high,auto_mapped,derived_from=TD-013
PIT-ITM-POL-001-00437-01,ITM-POL-001-00437,tech_domain,TD-002,1,high,auto_mapped,score=17; subdomain=TSD-002-002
PIT-ITM-POL-001-00437-SUB-01,ITM-POL-001-00437,tech_subdomain,TSD-002-002,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00443-01,ITM-POL-001-00443,tech_domain,TD-002,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00443-02,ITM-POL-001-00443,tech_domain,TD-013,0,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00455-01,ITM-POL-001-00455,tech_domain,TD-012,1,medium,auto_mapped,score=6; subdomain=TSD-012-002
PIT-ITM-POL-001-00455-SUB-01,ITM-POL-001-00455,tech_subdomain,TSD-012-002,1,medium,auto_mapped,derived_from=TD-012
PIT-ITM-POL-001-00462-01,ITM-POL-001-00462,tech_domain,TD-002,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00485-01,ITM-POL-001-00485,tech_domain,TD-001,1,high,auto_mapped,score=14; subdomain=TSD-001-001
PIT-ITM-POL-001-00485-SUB-01,ITM-POL-001-00485,tech_subdomain,TSD-001-001,1,high,auto_mapped,derived_from=TD-001
PIT-ITM-POL-001-00486-01,ITM-POL-001-00486,tech_domain,TD-004,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-00503-01,ITM-POL-001-00503,tech_domain,TD-014,1,medium,auto_mapped,score=6; subdomain=TSD-014-003
PIT-ITM-POL-001-00503-SUB-01,ITM-POL-001-00503,tech_subdomain,TSD-014-003,1,medium,auto_mapped,derived_from=TD-014
PIT-ITM-POL-001-00514-01,ITM-POL-001-00514,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00514-SUB-01,ITM-POL-001-00514,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00515-01,ITM-POL-001-00515,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00515-SUB-01,ITM-POL-001-00515,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00521-01,ITM-POL-001-00521,tech_domain,TD-002,1,high,auto_mapped,score=17; subdomain=TSD-002-001
PIT-ITM-POL-001-00521-SUB-01,ITM-POL-001-00521,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00537-01,ITM-POL-001-00537,tech_domain,TD-009,1,medium,auto_mapped,score=9; subdomain=TSD-009-001
PIT-ITM-POL-001-00537-SUB-01,ITM-POL-001-00537,tech_subdomain,TSD-009-001,1,medium,auto_mapped,derived_from=TD-009
PIT-ITM-POL-001-00539-01,ITM-POL-001-00539,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00539-SUB-01,ITM-POL-001-00539,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00569-01,ITM-POL-001-00569,tech_domain,TD-001,1,medium,auto_mapped,score=6; subdomain=TSD-001-007
PIT-ITM-POL-001-00569-SUB-01,ITM-POL-001-00569,tech_subdomain,TSD-001-007,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-001-00579-01,ITM-POL-001-00579,tech_domain,TD-002,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00590-01,ITM-POL-001-00590,tech_domain,TD-001,1,high,auto_mapped,score=17; subdomain=TSD-001-001
PIT-ITM-POL-001-00590-SUB-01,ITM-POL-001-00590,tech_subdomain,TSD-001-001,1,high,auto_mapped,derived_from=TD-001
PIT-ITM-POL-001-00599-01,ITM-POL-001-00599,tech_domain,TD-012,1,medium,auto_mapped,score=6; subdomain=
PIT-ITM-POL-001-00600-01,ITM-POL-001-00600,tech_domain,TD-005,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00600-02,ITM-POL-001-00600,tech_domain,TD-011,0,high,auto_mapped,score=11; subdomain=TSD-011-001
PIT-ITM-POL-001-00600-SUB-02,ITM-POL-001-00600,tech_subdomain,TSD-011-001,0,high,auto_mapped,derived_from=TD-011
PIT-ITM-POL-001-00614-01,ITM-POL-001-00614,tech_domain,TD-007,1,medium,auto_mapped,score=9; subdomain=TSD-007-001
PIT-ITM-POL-001-00614-SUB-01,ITM-POL-001-00614,tech_subdomain,TSD-007-001,1,medium,auto_mapped,derived_from=TD-007
PIT-ITM-POL-001-00628-01,ITM-POL-001-00628,tech_domain,TD-014,1,high,auto_mapped,score=18; subdomain=TSD-014-002
PIT-ITM-POL-001-00628-SUB-01,ITM-POL-001-00628,tech_subdomain,TSD-014-002,1,high,auto_mapped,derived_from=TD-014
PIT-ITM-POL-001-00632-01,ITM-POL-001-00632,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-00651-01,ITM-POL-001-00651,tech_domain,TD-011,1,medium,auto_mapped,score=6; subdomain=TSD-011-002
PIT-ITM-POL-001-00651-SUB-01,ITM-POL-001-00651,tech_subdomain,TSD-011-002,1,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-001-00667-01,ITM-POL-001-00667,tech_domain,TD-012,1,medium,auto_mapped,score=6; subdomain=TSD-012-001
PIT-ITM-POL-001-00667-SUB-01,ITM-POL-001-00667,tech_subdomain,TSD-012-001,1,medium,auto_mapped,derived_from=TD-012
PIT-ITM-POL-001-00670-01,ITM-POL-001-00670,tech_domain,TD-003,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-00672-01,ITM-POL-001-00672,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00673-01,ITM-POL-001-00673,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00694-01,ITM-POL-001-00694,tech_domain,TD-002,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00714-01,ITM-POL-001-00714,tech_domain,TD-002,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00731-01,ITM-POL-001-00731,tech_domain,TD-013,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-00739-01,ITM-POL-001-00739,tech_domain,TD-004,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-00793-01,ITM-POL-001-00793,tech_domain,TD-004,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-00838-01,ITM-POL-001-00838,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00838-SUB-01,ITM-POL-001-00838,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00839-01,ITM-POL-001-00839,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00839-SUB-01,ITM-POL-001-00839,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00863-01,ITM-POL-001-00863,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00900-01,ITM-POL-001-00900,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00900-SUB-01,ITM-POL-001-00900,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00901-01,ITM-POL-001-00901,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-00901-SUB-01,ITM-POL-001-00901,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-00907-01,ITM-POL-001-00907,tech_domain,TD-014,1,medium,auto_mapped,score=9; subdomain=
PIT-ITM-POL-001-00928-01,ITM-POL-001-00928,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00936-01,ITM-POL-001-00936,tech_domain,TD-011,1,medium,auto_mapped,score=6; subdomain=
PIT-ITM-POL-001-00955-01,ITM-POL-001-00955,tech_domain,TD-005,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00962-01,ITM-POL-001-00962,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00963-01,ITM-POL-001-00963,tech_domain,TD-013,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-001-00972-01,ITM-POL-001-00972,tech_domain,TD-011,1,medium,auto_mapped,score=6; subdomain=TSD-011-001
PIT-ITM-POL-001-00972-SUB-01,ITM-POL-001-00972,tech_subdomain,TSD-011-001,1,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-001-01019-01,ITM-POL-001-01019,tech_domain,TD-004,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-001-01029-01,ITM-POL-001-01029,tech_domain,TD-002,1,high,auto_mapped,score=14; subdomain=TSD-002-001
PIT-ITM-POL-001-01029-SUB-01,ITM-POL-001-01029,tech_subdomain,TSD-002-001,1,high,auto_mapped,derived_from=TD-002
PIT-ITM-POL-001-01079-01,ITM-POL-001-01079,tech_domain,TD-013,1,high,auto_mapped,score=14; subdomain=
PIT-ITM-POL-002-01081-01,ITM-POL-002-01081,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01081-SUB-01,ITM-POL-002-01081,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01081-02,ITM-POL-002-01081,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01081-SUB-02,ITM-POL-002-01081,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01082-01,ITM-POL-002-01082,tech_domain,TD-001,1,high,auto_mapped,score=18; subdomain=TSD-001-001
PIT-ITM-POL-002-01082-SUB-01,ITM-POL-002-01082,tech_subdomain,TSD-001-001,1,high,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01083-01,ITM-POL-002-01083,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01083-SUB-01,ITM-POL-002-01083,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01083-02,ITM-POL-002-01083,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01083-SUB-02,ITM-POL-002-01083,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01084-01,ITM-POL-002-01084,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01084-SUB-01,ITM-POL-002-01084,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01084-02,ITM-POL-002-01084,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01084-SUB-02,ITM-POL-002-01084,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01085-01,ITM-POL-002-01085,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01085-SUB-01,ITM-POL-002-01085,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01085-02,ITM-POL-002-01085,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01085-SUB-02,ITM-POL-002-01085,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01086-01,ITM-POL-002-01086,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01086-SUB-01,ITM-POL-002-01086,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01086-02,ITM-POL-002-01086,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01086-SUB-02,ITM-POL-002-01086,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01087-01,ITM-POL-002-01087,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01087-SUB-01,ITM-POL-002-01087,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01087-02,ITM-POL-002-01087,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01087-SUB-02,ITM-POL-002-01087,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01088-01,ITM-POL-002-01088,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01088-SUB-01,ITM-POL-002-01088,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01088-02,ITM-POL-002-01088,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01088-SUB-02,ITM-POL-002-01088,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01089-01,ITM-POL-002-01089,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01089-SUB-01,ITM-POL-002-01089,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01089-02,ITM-POL-002-01089,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01089-SUB-02,ITM-POL-002-01089,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01090-01,ITM-POL-002-01090,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-005
PIT-ITM-POL-002-01090-SUB-01,ITM-POL-002-01090,tech_subdomain,TSD-001-005,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01090-02,ITM-POL-002-01090,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01090-SUB-02,ITM-POL-002-01090,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01091-01,ITM-POL-002-01091,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01091-SUB-01,ITM-POL-002-01091,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01091-02,ITM-POL-002-01091,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01091-SUB-02,ITM-POL-002-01091,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01092-01,ITM-POL-002-01092,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01092-SUB-01,ITM-POL-002-01092,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01092-02,ITM-POL-002-01092,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01092-SUB-02,ITM-POL-002-01092,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01093-01,ITM-POL-002-01093,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01093-SUB-01,ITM-POL-002-01093,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01093-02,ITM-POL-002-01093,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01093-SUB-02,ITM-POL-002-01093,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01094-01,ITM-POL-002-01094,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01094-SUB-01,ITM-POL-002-01094,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01094-02,ITM-POL-002-01094,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01094-SUB-02,ITM-POL-002-01094,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01095-01,ITM-POL-002-01095,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01095-SUB-01,ITM-POL-002-01095,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01095-02,ITM-POL-002-01095,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-005
PIT-ITM-POL-002-01095-SUB-02,ITM-POL-002-01095,tech_subdomain,TSD-011-005,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01096-01,ITM-POL-002-01096,tech_domain,TD-005,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-002-01097-01,ITM-POL-002-01097,tech_domain,TD-005,1,high,auto_mapped,score=11; subdomain=
PIT-ITM-POL-002-01098-01,ITM-POL-002-01098,tech_domain,TD-011,1,high,auto_mapped,score=10; subdomain=TSD-011-001
PIT-ITM-POL-002-01098-SUB-01,ITM-POL-002-01098,tech_subdomain,TSD-011-001,1,high,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01099-01,ITM-POL-002-01099,tech_domain,TD-011,1,high,auto_mapped,score=13; subdomain=TSD-011-002
PIT-ITM-POL-002-01099-SUB-01,ITM-POL-002-01099,tech_subdomain,TSD-011-002,1,high,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01100-01,ITM-POL-002-01100,tech_domain,TD-001,1,medium,auto_mapped,score=7; subdomain=TSD-001-001
PIT-ITM-POL-002-01100-SUB-01,ITM-POL-002-01100,tech_subdomain,TSD-001-001,1,medium,auto_mapped,derived_from=TD-001
PIT-ITM-POL-002-01100-02,ITM-POL-002-01100,tech_domain,TD-011,0,medium,auto_mapped,score=7; subdomain=TSD-011-001
PIT-ITM-POL-002-01100-SUB-02,ITM-POL-002-01100,tech_subdomain,TSD-011-001,0,medium,auto_mapped,derived_from=TD-011
PIT-ITM-POL-002-01101-01,ITM-POL-002-01101,tech_domain,TD-011,1,high,auto_mapped,score=15; subdomain=TSD-011-001
