policy_item_id,policy_bucket_id,item_label,item_statement,item_description,item_status,source_basis_type,curation_priority,notes
ITM-POL-001-00014,PBK-POL-001-01,4대강재자연화,"ㅇ (4대강재자연화) 시설별여건에맞춰4대강보개방및취·양수장개선 사업신속추진, 4대강보처리·운영에 대한논란종결","ㅇ (4대강재자연화) 시설별여건에맞춰4대강보개방및취·양수장개선 사업신속추진, 4대강보처리·운영에 대한논란종결",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00015,PBK-POL-001-01,5극초광역권출범지원,"ㅇ 5극초광역권출범지원, 3개특별자치도에 대한맞춤형특례부여","ㅇ 5극초광역권출범지원, 3개특별자치도에 대한맞춤형특례부여",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00016,PBK-POL-001-01,ABCDEF 산업육성전략을반영해지역주력산업을재설계하고,"- ABCDEF 산업육성전략을반영해지역주력산업을재설계하고, 지역거점 도심형연구타운조성, 선제적구조개선등지역중소기업지원체계확충","- ABCDEF 산업육성전략을반영해지역주력산업을재설계하고, 지역거점 도심형연구타운조성, 선제적구조개선등지역중소기업지원체계확충",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00017,PBK-POL-001-01,AI 공통기반마련,"ㅇ AI 공통기반마련, AI 역량강화, 공공데이터개방으로AI 정부모델구축","ㅇ AI 공통기반마련, AI 역량강화, 공공데이터개방으로AI 정부모델구축",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00018,PBK-POL-001-01,AI 국민권익플랫폼구축,"ㅇ (AI 국민권익플랫폼구축) 민원·제안신청편의증진, 민원분석고도화","ㅇ (AI 국민권익플랫폼구축) 민원·제안신청편의증진, 민원분석고도화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00019,PBK-POL-001-01,AI 기반복지사각지대발굴·지원,ㅇ (AI 기반복지사각지대발굴·지원) AI 복지·돌봄혁신로드맵*에기반 하여AI 기술활용위기가구발굴･,ㅇ (AI 기반복지사각지대발굴·지원) AI 복지·돌봄혁신로드맵*에기반 하여AI 기술활용위기가구발굴･,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00020,PBK-POL-001-01,AI 기반복지혁신으로위기가구발굴·지원확대및사각지대최소화,ㅇ AI 기반복지혁신으로위기가구발굴·지원확대및사각지대최소화,ㅇ AI 기반복지혁신으로위기가구발굴·지원확대및사각지대최소화,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00021,PBK-POL-001-01,AI 기본사회구현,"ㅇ (AI 기본사회구현) AI 기술로의료, 교육, 금융등사회전반에서모든 국민의기본적삶과안전이보장받는‘AI 기본사회’ 실현추진","ㅇ (AI 기본사회구현) AI 기술로의료, 교육, 금융등사회전반에서모든 국민의기본적삶과안전이보장받는‘AI 기본사회’ 실현추진",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 1}"
ITM-POL-001-00022,PBK-POL-001-01,AI 등첨단과학기술을도입하여국민에게신뢰받는정예군사력건설,ㅇ AI 등첨단과학기술을도입하여국민에게신뢰받는정예군사력건설,ㅇ AI 등첨단과학기술을도입하여국민에게신뢰받는정예군사력건설,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00023,PBK-POL-001-01,AI 등활용한재해위험지도구축,"- AI 등활용한재해위험지도구축, 재해조기경보시스템전국으로확대","- AI 등활용한재해위험지도구축, 재해조기경보시스템전국으로확대",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00024,PBK-POL-001-01,AI 디지털교과서교육자료화에따른후속조치를추진하고,"- AI 디지털교과서교육자료화에따른후속조치를추진하고, 학습데이터 분석·활용체계등구축을추진하여미래교육시스템기반마련","- AI 디지털교과서교육자료화에따른후속조치를추진하고, 학습데이터 분석·활용체계등구축을추진하여미래교육시스템기반마련",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 1}"
ITM-POL-001-00025,PBK-POL-001-01,AI 반도체산업생태계확립,ㅇ (AI 반도체산업생태계확립) 다양한국산NPU + AI서비스패키지 실증을위한테스트베드확대및사업화적시지원 PIM* 등차세대AI 반도체기술력선점을위한R&D 추진,ㅇ (AI 반도체산업생태계확립) 다양한국산NPU + AI서비스패키지 실증을위한테스트베드확대및사업화적시지원 PIM* 등차세대AI 반도체기술력선점을위한R&D 추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 7, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00026,PBK-POL-001-01,AI 시티조성,ㅇ (AI 시티조성) 거주하며실증하는AI 특화시범도시조성·확산,ㅇ (AI 시티조성) 거주하며실증하는AI 특화시범도시조성·확산,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00027,PBK-POL-001-01,AI 안전‧ 신뢰확보를 통해국민이AI를안심하고이용할수있는기반마련,ㅇ AI 안전‧ 신뢰확보를 통해국민이AI를안심하고이용할수있는기반마련,ㅇ AI 안전‧ 신뢰확보를 통해국민이AI를안심하고이용할수있는기반마련,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00028,PBK-POL-001-01,AI 에너지시스템구축,"ㅇ (AI 에너지시스템구축) AI를활용하여전력시장과전력망을효율화하고, AI기반수요관리를 통한에너지효율향상및에너지데이터공개확대","ㅇ (AI 에너지시스템구축) AI를활용하여전력시장과전력망을효율화하고, AI기반수요관리를 통한에너지효율향상및에너지데이터공개확대",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00029,PBK-POL-001-01,AI 역량강화,"ㅇ (AI 역량강화) 구직자및재직자AI 교육지원, AI·빅데이터활용고용 서비스혁신, (가칭)노동분야AI 윤리가이드라인개발","ㅇ (AI 역량강화) 구직자및재직자AI 교육지원, AI·빅데이터활용고용 서비스혁신, (가칭)노동분야AI 윤리가이드라인개발",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 1}"
ITM-POL-001-00030,PBK-POL-001-01,AI 오남용및사이버침해근절등AI 안전사회구축,ㅇ AI 오남용및사이버침해근절등AI 안전사회구축,ㅇ AI 오남용및사이버침해근절등AI 안전사회구축,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00031,PBK-POL-001-01,AI 전환·기후위기에따른역량개발과정의로운노동전환추진,ㅇ AI 전환·기후위기에따른역량개발과정의로운노동전환추진,ㅇ AI 전환·기후위기에따른역량개발과정의로운노동전환추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00032,PBK-POL-001-01,AI 활용콘텐츠산업혁신,"ㅇ (AI 활용콘텐츠산업혁신) AI 시대콘텐츠산업생태계구축을위한전략수립, AI 기반창·제작지원, 한국문화학습데이터축적, AI 업계-창작자협력모델마련","ㅇ (AI 활용콘텐츠산업혁신) AI 시대콘텐츠산업생태계구축을위한전략수립, AI 기반창·제작지원, 한국문화학습데이터축적, AI 업계-창작자협력모델마련",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00033,PBK-POL-001-01,AI‧ 디지털기술활용에어려움을겪는국민을 위해역량강화교육및 지역별사회기반시설을활용한...,- AI‧ 디지털기술활용에어려움을겪는국민을 위해역량강화교육및 지역별사회기반시설을활용한(가칭)AI디지털배움터조성추진,- AI‧ 디지털기술활용에어려움을겪는국민을 위해역량강화교육및 지역별사회기반시설을활용한(가칭)AI디지털배움터조성추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 1}"
ITM-POL-001-00034,PBK-POL-001-01,AI기본법｣ 시행령마련('25.下) 및유관법령정비,AI기본법｣ 시행령마련('25.下) 및유관법령정비,AI기본법｣ 시행령마련('25.下) 및유관법령정비,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00035,PBK-POL-001-01,AI를활용하여국세･관세등민원처리,"- AI를활용하여국세･관세등민원처리, 탈세적발, 공공조달지원등 서비스혁신과정부업무효율화","- AI를활용하여국세･관세등민원처리, 탈세적발, 공공조달지원등 서비스혁신과정부업무효율화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00036,PBK-POL-001-01,AI윤리‧ 안전·신뢰기반 조성,"ㅇ (AI윤리‧ 안전·신뢰기반 조성) 딥페이크탐지, AI 모델의유해콘텐츠 생성사전차단등AI 오남용대응핵심기술개발및상용화지원","ㅇ (AI윤리‧ 안전·신뢰기반 조성) 딥페이크탐지, AI 모델의유해콘텐츠 생성사전차단등AI 오남용대응핵심기술개발및상용화지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 4, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00037,PBK-POL-001-01,AI인프라·데이터를확충하고,"ㅇ AI인프라·데이터를확충하고, 네트워크를유기적으로연결하는‘AI고속도로’ 구축","ㅇ AI인프라·데이터를확충하고, 네트워크를유기적으로연결하는‘AI고속도로’ 구축",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-001-00038,PBK-POL-001-01,AI컴퓨팅인프라확충,ㅇ (AI컴퓨팅인프라확충) 세계적인AI 역량확보를 위해학계‧ 연구계및중소‧ 벤처기업이충분히활용할수있도록GPU 5만장조기확보등안정적공급*,ㅇ (AI컴퓨팅인프라확충) 세계적인AI 역량확보를 위해학계‧ 연구계및중소‧ 벤처기업이충분히활용할수있도록GPU 5만장조기확보등안정적공급*,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 3, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00039,PBK-POL-001-01,AX 대전환,"ㅇ (AX 대전환) 기초·AI 고도화등수요기반스마트공장지원다양화·확대 (+1.2만개), 제조AI 전략R&D 추진등뿌리부터첨단기업까지AX 대전환","ㅇ (AX 대전환) 기초·AI 고도화등수요기반스마트공장지원다양화·확대 (+1.2만개), 제조AI 전략R&D 추진등뿌리부터첨단기업까지AX 대전환",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00040,PBK-POL-001-01,B: 바이오,ㅇ (B: 바이오) 생산인프라·R&D·데이터등3종세트로바이오헬스육성,ㅇ (B: 바이오) 생산인프라·R&D·데이터등3종세트로바이오헬스육성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 2, 'talent': 0}"
ITM-POL-001-00041,PBK-POL-001-01,D: 방산·항공·드론,ㅇ (D: 방산·항공·드론) 소부장등핵심기술개발로방산강국도약,ㅇ (D: 방산·항공·드론) 소부장등핵심기술개발로방산강국도약,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00042,PBK-POL-001-01,DMZ 국제생태·평화관광협력지구개발,ㅇ (DMZ 국제생태·평화관광협력지구개발) 한반도DMZ가갖는생태적·평화적가치를활용하여세계인들이찾는‘한반도평화관광’ 명소로개발,ㅇ (DMZ 국제생태·평화관광협력지구개발) 한반도DMZ가갖는생태적·평화적가치를활용하여세계인들이찾는‘한반도평화관광’ 명소로개발,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00043,PBK-POL-001-01,DMZ 보전·평화적이용법률제정(범정부추진체계및DMZ 이용규범정립),"- DMZ 보전·평화적이용법률제정(범정부추진체계및DMZ 이용규범정립), DMZ 이남접경지역중점개발(DMZ 평화올레길조성등), 학술·전시·공연추진","- DMZ 보전·평화적이용법률제정(범정부추진체계및DMZ 이용규범정립), DMZ 이남접경지역중점개발(DMZ 평화올레길조성등), 학술·전시·공연추진",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00044,PBK-POL-001-01,E: 기후테크,ㅇ (E: 기후테크) 기후대응에너지산업육성으로그린강국도약실현,ㅇ (E: 기후테크) 기후대응에너지산업육성으로그린강국도약실현,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00045,PBK-POL-001-01,ESG 공시기준및로드맵(대상·시기)을마련하고,"- ESG 공시기준및로드맵(대상·시기)을마련하고, ESG 우수기업에 대한 정책금융기관등의금융지원확대","- ESG 공시기준및로드맵(대상·시기)을마련하고, ESG 우수기업에 대한 정책금융기관등의금융지원확대",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00046,PBK-POL-001-01,ESG금융강화,"ㅇ (ESG금융강화) 재생에너지, 기후기술등에 대한투자확대및고탄소 제조기업의탄소감축활동에 대한자금지원확대","ㅇ (ESG금융강화) 재생에너지, 기후기술등에 대한투자확대및고탄소 제조기업의탄소감축활동에 대한자금지원확대",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00047,PBK-POL-001-01,ESS 등계통안정화장치확대등을 통해호남권접속제한단계적철회,- ESS 등계통안정화장치확대등을 통해호남권접속제한단계적철회,- ESS 등계통안정화장치확대등을 통해호남권접속제한단계적철회,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00048,PBK-POL-001-01,K-씨푸드수출천만불기업100개사,"ㅇ K-씨푸드수출천만불기업100개사, 해양수산유망기업2,000개사육성, 풍력에너지18.3GW 달성지원","ㅇ K-씨푸드수출천만불기업100개사, 해양수산유망기업2,000개사육성, 풍력에너지18.3GW 달성지원",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00049,PBK-POL-001-01,K-조선업도약,"ㅇ (K-조선업도약) ‘완전’자율운항선박, 무탄소선박, 스마트·자동화등기술을 개발하고, 중소조선사지원* 및美선박·함정유지·보수·운영등신시장개척","ㅇ (K-조선업도약) ‘완전’자율운항선박, 무탄소선박, 스마트·자동화등기술을 개발하고, 중소조선사지원* 및美선박·함정유지·보수·운영등신시장개척",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00050,PBK-POL-001-01,K-콘텐츠불법유통근절,"ㅇ (K-콘텐츠불법유통근절) 저작권보호를 위해AI 기반침해종합대응시스템* 구축, 인터폴·각국수사기관과공조확대, 불법유통사이트접속차단강화","ㅇ (K-콘텐츠불법유통근절) 저작권보호를 위해AI 기반침해종합대응시스템* 구축, 인터폴·각국수사기관과공조확대, 불법유통사이트접속차단강화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00051,PBK-POL-001-01,K-콘텐츠핵심·연계산업에 대한전략적지원으로글로벌문화수출* 확대,ㅇ K-콘텐츠핵심·연계산업에 대한전략적지원으로글로벌문화수출* 확대,ㅇ K-콘텐츠핵심·연계산업에 대한전략적지원으로글로벌문화수출* 확대,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00052,PBK-POL-001-01,K-콘텐츠핵심산업육성,ㅇ (K-콘텐츠핵심산업육성) 8대분야* 중심장르별전략적지원체계가동,ㅇ (K-콘텐츠핵심산업육성) 8대분야* 중심장르별전략적지원체계가동,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00053,PBK-POL-001-01,K-푸드수출확산,"ㅇ (K-푸드수출확산) K-푸드거점재외공관지정확대, ODA·문화마케팅 연계, 한식·전통주등수출주력품목육성으로수출액150억불달성","ㅇ (K-푸드수출확산) K-푸드거점재외공관지정확대, ODA·문화마케팅 연계, 한식·전통주등수출주력품목육성으로수출액150억불달성",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00054,PBK-POL-001-01,R&D 투자시스템혁신,"ㅇ (R&D 투자시스템혁신) 훼손된연구생태계복원을 위해정부총지출대비 5% 수준으로R&D 예산확대노력, R&D 예산심의의전문성·전략성제고","ㅇ (R&D 투자시스템혁신) 훼손된연구생태계복원을 위해정부총지출대비 5% 수준으로R&D 예산확대노력, R&D 예산심의의전문성·전략성제고",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00055,PBK-POL-001-01,R&D 혁신(기술역량) →DX·AX(생산성) →중견기업성장(BM혁신) 및글로벌화로...,ㅇ R&D 혁신(기술역량) →DX·AX(생산성) →중견기업성장(BM혁신) 및글로벌화로 이어지는선순환체계구축으로중소기업의성장모멘텀제고,ㅇ R&D 혁신(기술역량) →DX·AX(생산성) →중견기업성장(BM혁신) 및글로벌화로 이어지는선순환체계구축으로중소기업의성장모멘텀제고,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00056,PBK-POL-001-01,RE100산단,ㅇ (RE100산단) 재생에너지가풍부한지역에‘지산지소’형RE100산단조성,ㅇ (RE100산단) 재생에너지가풍부한지역에‘지산지소’형RE100산단조성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00057,PBK-POL-001-01,RE100산단을지역성장거점으로육성하고,"ㅇ RE100산단을지역성장거점으로육성하고, 첨단기업의경쟁력강화","ㅇ RE100산단을지역성장거점으로육성하고, 첨단기업의경쟁력강화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00058,PBK-POL-001-01,RISE 재구조화추진,ㅇ (RISE 재구조화추진) 지역산업과국립대-사립대간의동반성장지원,ㅇ (RISE 재구조화추진) 지역산업과국립대-사립대간의동반성장지원,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00059,PBK-POL-001-01,UAM 조기상용화,"- (UAM 조기상용화) 공공서비스우선상용화이후민간상용화추진, UAM 허브(김포공항등) 구축지원, AI 기반교통관리체계고도화","- (UAM 조기상용화) 공공서비스우선상용화이후민간상용화추진, UAM 허브(김포공항등) 구축지원, AI 기반교통관리체계고도화",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 1, 'talent': 0}"
ITM-POL-001-00060,PBK-POL-001-01,mRNA 백신국내기술개발및국가예방접종백신의국산화율제고*,ㅇ mRNA 백신국내기술개발및국가예방접종백신의국산화율제고*,ㅇ mRNA 백신국내기술개발및국가예방접종백신의국산화율제고*,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00061,PBK-POL-001-01,‘경제안보점검회의’ 정례화로통상·경제안보컨트롤타워가동,- ‘경제안보점검회의’ 정례화로통상·경제안보컨트롤타워가동,- ‘경제안보점검회의’ 정례화로통상·경제안보컨트롤타워가동,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00062,PBK-POL-001-01,‘모두의AI’ 기반구축,"ㅇ (‘모두의AI’ 기반구축) 누구나AI 서비스를체험‧ 개발할수있도록통합환경을 제공하고, AI 혁신문화를확산할수있는전국민AI 캠페인‧","ㅇ (‘모두의AI’ 기반구축) 누구나AI 서비스를체험‧ 개발할수있도록통합환경을 제공하고, AI 혁신문화를확산할수있는전국민AI 캠페인‧",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 2, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00063,PBK-POL-001-01,‘위안부’ 피해자존엄회복,"ㅇ (‘위안부’ 피해자존엄회복) ‘위안부’ 피해자명예훼손금지·처벌근거마련, 민간차원의기록물유네스코세계기록유산등재지원, ‘여성인권평화재단’ 설립","ㅇ (‘위안부’ 피해자존엄회복) ‘위안부’ 피해자명예훼손금지·처벌근거마련, 민간차원의기록물유네스코세계기록유산등재지원, ‘여성인권평화재단’ 설립",auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00064,PBK-POL-001-01,‘저고도경제’ 구현의핵심인미래형비행체(AAV) 개발등드론산업육성,- ‘저고도경제’ 구현의핵심인미래형비행체(AAV) 개발등드론산업육성,- ‘저고도경제’ 구현의핵심인미래형비행체(AAV) 개발등드론산업육성,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 1, 'infrastructure_institutional': 0, 'talent': 0}"
ITM-POL-001-00065,PBK-POL-001-01,‘전력망위원회’를 통한전력망건설갈등관리·소통추진,- ‘전력망위원회’를 통한전력망건설갈등관리·소통추진,- ‘전력망위원회’를 통한전력망건설갈등관리·소통추진,auto_candidate,source_document_only,1,"auto_extracted; scores={'technology': 0, 'infrastructure_institutional': 0, 'talent': 0}"
