classification_seed_id,source_object_type,source_object_id,document_id,page_no,page_block_order,block_type,policy_item_candidate,suggested_resource_type,resource_type_keyword_hits,resource_type_confidence,primary_strategy_id,primary_strategy_label,secondary_strategy_ids,strategy_confidence,tech_domain_id,tech_domain_label,tech_subdomain_id,tech_subdomain_label,tech_domain_confidence,review_status,auto_suggestion_notes,reviewer_notes,text
CLS-SEED-DOC-POL-002-00015,paragraph_unit,PAR-DOC-POL-002-00015,DOC-POL-002,section2,15,bullet,yes,technology,개발,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,ㅇ (5대분야 혁신) AI 적용 가능성과 파급효과를 고려하여 ‘단기 성과 + 중장기 혁신 + 국민 체감’을 달성할 수 있는 5대 분야 모델 개발·적용
CLS-SEED-DOC-POL-002-00016,paragraph_unit,PAR-DOC-POL-002-00016,DOC-POL-002,section2,16,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,"ㅇ (거점조성) ’30년까지 2개 분야 AI 바이오 거점을 조성하고, 지역경제 성장의 엔진 역할을 할 수 있도록 지원(→성과 검토 후 5개로 확대)"
CLS-SEED-DOC-POL-002-00017,paragraph_unit,PAR-DOC-POL-002-00017,DOC-POL-002,section2,17,bullet,yes,talent,인재|양성|인재양성,high,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-005,데이터 구축·처리,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-005,,"ㅇ (패키지 지원) 거점에 R&D, 인프라·데이터, 인재양성 등을 패키지로 지원하여 AI 바이오 혁신을 가속화하고, 지속가능한 성장기반 구축"
CLS-SEED-DOC-POL-002-00018,paragraph_unit,PAR-DOC-POL-002-00018,DOC-POL-002,section2,18,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,ㅇ (인센티브 체계 마련) 산·학·연·병 참여 촉진을 위한 유인 제공
CLS-SEED-DOC-POL-002-00019,paragraph_unit,PAR-DOC-POL-002-00019,DOC-POL-002,section2,19,bullet,yes,technology,확보,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,ㅇ (고품질 데이터 확보) ‘30년까지 700만 건 이상의 바이오 데이터 확보
CLS-SEED-DOC-POL-002-00020,paragraph_unit,PAR-DOC-POL-002-00020,DOC-POL-002,section2,20,bullet,yes,technology,확보|플랫폼,high,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-005,데이터 구축·처리,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-005,,"- (K-BDS 중심 확보) 고성능 전용인프라 구축과 연계, 국가바이오데이터통합플랫폼으로 수집‧연계하고 AI 기반 MCP모듈 구축‧운영"
CLS-SEED-DOC-POL-002-00021,paragraph_unit,PAR-DOC-POL-002-00021,DOC-POL-002,section2,21,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=13; subdomain=TSD-011-001,,- (데이터 구축) 한국인 100만명 바이오 빅데이터를 데이터뱅크(한국보건의료정보원) 및 바이오뱅크(국립보건연구원)에 구축·개방
CLS-SEED-DOC-POL-002-00022,paragraph_unit,PAR-DOC-POL-002-00022,DOC-POL-002,section2,22,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,- (데이터 재생산) 난치성 질환 등 주요 데이터의 제3자 정보 제공 동의 재구득 및 후속 연구로 고품질 데이터 재생산(Re-BORN)
CLS-SEED-DOC-POL-002-00023,paragraph_unit,PAR-DOC-POL-002-00023,DOC-POL-002,section2,23,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"- (데이터 고품질화) 주요 바이오 데이터 유형별 표준화와 품질관리를 통해 데이터 품질을 높이고, AI 기반 효율적 품질 관리 추진"
CLS-SEED-DOC-POL-002-00024,paragraph_unit,PAR-DOC-POL-002-00024,DOC-POL-002,section2,24,bullet,yes,talent,연구자,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,ㅇ (데이터 활용 지원) 범부처 협업 기반으로 연구자가 여러 부처·기관에 산재한 데이터를 편리하게 활용할 수 있는 환경 조성
CLS-SEED-DOC-POL-002-00025,paragraph_unit,PAR-DOC-POL-002-00025,DOC-POL-002,section2,25,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-005,데이터 구축·처리,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-005,,- (매머드 셋 구축) 각 부처‧기관에 산재한 대규모 바이오 데이터의 활용을 촉진하기 위한 범부처 데이터 셋 사업을 단계적으로 추진
CLS-SEED-DOC-POL-002-00026,paragraph_unit,PAR-DOC-POL-002-00026,DOC-POL-002,section2,26,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,- (복수기관 기증 동의) 인체유래물 기증 동의 시 “복수기관 제공 동의” 방식을 적용하여 인체유래데이터의 활용성을 제고하고 부처 간 공유‧활용
CLS-SEED-DOC-POL-002-00027,paragraph_unit,PAR-DOC-POL-002-00027,DOC-POL-002,section2,27,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"* 인체유래물은행 제공 동의 시에 받는 기관을 복수로 명시(예시 : A기관, B기관)하는 시범사업(Re-BORN사업, RFP 명시) 실시 → 단계적 확대 검토 추진"
CLS-SEED-DOC-POL-002-00028,paragraph_unit,PAR-DOC-POL-002-00028,DOC-POL-002,section2,28,bullet,yes,technology,개발,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=13; subdomain=TSD-011-001,,- (보건의료 데이터 활용 지원) 질병청·건보공단·심평원 등 10개 공공기관의 결합데이터 제공 및 의료 AI 개발 기업 대상 데이터 바우처 지원
CLS-SEED-DOC-POL-002-00029,paragraph_unit,PAR-DOC-POL-002-00029,DOC-POL-002,section2,29,bullet,yes,infrastructure_policy,제도,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=13; subdomain=TSD-011-001,,ㅇ (법제도 마련) 바이오·보건의료 데이터 활용 촉진 및 AI·데이터 기술 융합을 통한 바이오 연구·산업 진흥을 위한 법률적 기반 마련
CLS-SEED-DOC-POL-002-00030,paragraph_unit,PAR-DOC-POL-002-00030,DOC-POL-002,section2,30,note,review,technology,개발,medium,STR-010,디지털 헬스케어 서비스 혁신,,high,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,high,review_required,primary_score=13 | tech_score=18; subdomain=TSD-001-001,,"※ 가칭「바이오데이터 활용 및 인공지능바이오 연구개발 촉진에 관한 법률」 제정, 가칭「디지털 헬스케어법」 제정"
CLS-SEED-DOC-POL-002-00031,paragraph_unit,PAR-DOC-POL-002-00031,DOC-POL-002,section2,31,bullet,yes,infrastructure_policy,제도|규제,high,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=13; subdomain=TSD-011-001,,- 법제도 마련과 연계하여 인체유래물 데이터 및 보건의료 데이터 활용 편의를 제고하기 위한 규제 개선 추진
CLS-SEED-DOC-POL-002-00032,paragraph_unit,PAR-DOC-POL-002-00032,DOC-POL-002,section2,32,bullet,yes,infrastructure_policy,인프라,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-004,,"ㅇ (고성능 컴퓨팅 인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충"
CLS-SEED-DOC-POL-002-00033,paragraph_unit,PAR-DOC-POL-002-00033,DOC-POL-002,section2,33,heading,no,infrastructure_policy,인프라,medium,,,,,,,,,,review_required,auto_filtered=front_matter,,< 바이오 전용 고성능 컴퓨팅 인프라 구축계획 >
CLS-SEED-DOC-POL-002-00034,paragraph_unit,PAR-DOC-POL-002-00034,DOC-POL-002,section2,34,note,review,infrastructure_policy,인프라,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-001-001,,"* 산‧학‧연‧병 수요 조사를 바탕으로 ① 바이오 데이터 공유‧활용 및 부처별 연계‧활용 규모, ② 데이터 분야 특성별 기존 인프라 활용 가능성, ③ 연구 수준별 GPU 이용규모, ④ GPU 구축 단계별 성능 향상 및 교체 주기 등을 반영한 범부처 방안 수립 후 추진"
CLS-SEED-DOC-POL-002-00035,paragraph_unit,PAR-DOC-POL-002-00035,DOC-POL-002,section2,35,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,※ 現 구축 중인 슈퍼컴퓨터 6호기도 AI 바이오 연구에 활용할 수 있도록 지원
CLS-SEED-DOC-POL-002-00036,paragraph_unit,PAR-DOC-POL-002-00036,DOC-POL-002,section2,36,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅳ. 향후계획
CLS-SEED-DOC-POL-002-00037,paragraph_unit,PAR-DOC-POL-002-00037,DOC-POL-002,section2,37,bullet,yes,technology,개발,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,high,review_required,primary_score=6 | tech_score=18; subdomain=TSD-001-001,,ㅇ (가칭)｢바이오데이터 활용 및 인공지능바이오 연구개발 촉진에 관한 법률｣ 제정 추진(’25.12월 발의)
CLS-SEED-DOC-POL-002-00038,paragraph_unit,PAR-DOC-POL-002-00038,DOC-POL-002,section2,38,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,ㅇ (가칭)국가 AI 바이오 연구소 설립 추진(’26년~)
CLS-SEED-DOC-POL-002-00039,paragraph_unit,PAR-DOC-POL-002-00039,DOC-POL-002,section2,39,bullet,yes,technology,확보|핵심기술,high,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,ㅇ 5대 분야 AI 바이오 핵심기술 확보를 위한 사업 착수(’26.4월~)
CLS-SEED-DOC-POL-002-00040,paragraph_unit,PAR-DOC-POL-002-00040,DOC-POL-002,section2,40,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,ㅇ AI 바이오 혁신거점 조성 사업 확대 추진(’26년~)
CLS-SEED-DOC-POL-002-00041,paragraph_unit,PAR-DOC-POL-002-00041,DOC-POL-002,section7,1,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"ㅇ AI를 통해 분자-세포-조직-장기-개체 수준으로 이어지는 복잡한 생명현상을 이해하고, 새로운 지식 발견 및 혁신적 성과 창출 가속화"
CLS-SEED-DOC-POL-002-00042,paragraph_unit,PAR-DOC-POL-002-00042,DOC-POL-002,section7,2,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-011-001,,"ㅇ 바이오·의료 데이터의 폭발적 증가와 함께, AlphaFold3 등과 같은 생성형 AI 기반의 혁신적 생체분자 예측·설계 시대 도래"
CLS-SEED-DOC-POL-002-00043,paragraph_unit,PAR-DOC-POL-002-00043,DOC-POL-002,section7,3,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=13; subdomain=TSD-011-001,,"※ 전 세계 데이터양이 5배 이상(33ZB (’18)→175ZB (’25)) 폭증하는 가운데(유럽데이터전략, 2020), 2025년 말까지 의료 데이터가 전체 데이터의 약 36%를 차지할 것으로 전망(Forbes)"
CLS-SEED-DOC-POL-002-00044,paragraph_unit,PAR-DOC-POL-002-00044,DOC-POL-002,section7,4,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,"- AI 바이오 대전환을 위한 기술적·환경적 토대가 형성된 지금, 국가 차원의 전략적 투자와 생태계 조성 필요"
CLS-SEED-DOC-POL-002-00045,paragraph_unit,PAR-DOC-POL-002-00045,DOC-POL-002,section7,5,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-001-001,,ㅇ 방대한 데이터를 사전학습하여 광범위한 지식을 축적한 파운데이션 모델은 높은 예측 정확도를 제공하는 범용 지식 엔진으로 진화
CLS-SEED-DOC-POL-002-00046,paragraph_unit,PAR-DOC-POL-002-00046,DOC-POL-002,section7,6,bullet,yes,talent,연구자,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"ㅇ 한편, 스스로 결정을 내리고 행동하는 에이전틱 AI는 연구자 중심(Human-in-the-Loop)에서 자율 연구체계(Lab-in-the-Loop)로 패러다임을 전환"
CLS-SEED-DOC-POL-002-00047,paragraph_unit,PAR-DOC-POL-002-00047,DOC-POL-002,section7,7,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-001-001,,- 바이오 파운데이션 모델 및 에이전틱 AI 기반의 예측 및 자동화를 통한 저비용·고속화 혁신 필요
CLS-SEED-DOC-POL-002-00048,paragraph_unit,PAR-DOC-POL-002-00048,DOC-POL-002,section7,8,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-011-001,,"ㅇ 글로벌 기술패권 경쟁 심화 속에서, 우수한 IT 역량과 의료 데이터, 제약 산업 기반을 보유한 한국은 선도국가로의 진입가능성 충분"
CLS-SEED-DOC-POL-002-00049,paragraph_unit,PAR-DOC-POL-002-00049,DOC-POL-002,section7,9,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-001,,"ㅇ AI 바이오 기술이 상용화 전환점에 접어들고 있어, 향후 몇 년간의 성과가 글로벌 시장에서의 기술 주도권을 결정하게 될 것"
CLS-SEED-DOC-POL-002-00050,paragraph_unit,PAR-DOC-POL-002-00050,DOC-POL-002,section7,10,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-005,데이터 구축·처리,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-005,,"- AI 바이오 기술·데이터 주권 확보와 더불어, 연구-산업-인재-인프라가 유기적으로 연계된 AI 바이오 생태계 구축 필요"
CLS-SEED-DOC-POL-002-00051,paragraph_unit,PAR-DOC-POL-002-00051,DOC-POL-002,section7,11,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"□ (통합) 바이오 연구의 발견-설계-검증-활용 전주기가 AI 기반 지능형 자동화 시스템으로 통합되며, 연구 패러다임이 근본적으로 혁신"
CLS-SEED-DOC-POL-002-00052,paragraph_unit,PAR-DOC-POL-002-00052,DOC-POL-002,section7,12,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-011-001,,"ㅇ 대규모 AI 모델이 생체분자 구조 예측, 신약 설계, 합성생명체 설계, 정밀진단 등의 분야에서 전문성을 갖추며 연구의 선순환 실현"
CLS-SEED-DOC-POL-002-00053,paragraph_unit,PAR-DOC-POL-002-00053,DOC-POL-002,section7,13,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"ㅇ AI 자율 시스템과 로보틱스 융합을 통해 연구가 인간 중심에서 AI 중심으로 전환되어, 전주기 R&D 자동화 기반 확립"
CLS-SEED-DOC-POL-002-00054,paragraph_unit,PAR-DOC-POL-002-00054,DOC-POL-002,section7,14,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-001-001,,"※ 제약업계의 경우, 핵심 업무의 75~85% 에이전트화 가능(Mckinsey, 2025)"
CLS-SEED-DOC-POL-002-00055,paragraph_unit,PAR-DOC-POL-002-00055,DOC-POL-002,section7,15,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,□ (효율) R&D 전주기 자동화를 통해 연구 주기 단축과 비용 절감을 달성하며 예측·시뮬레이션 기반 후보물질 탐색·검증의 신속화 실현
CLS-SEED-DOC-POL-002-00056,paragraph_unit,PAR-DOC-POL-002-00056,DOC-POL-002,section7,16,bullet,yes,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,ㅇ AI 예측 및 시뮬레이션을 통해 후보물질 탐색 및 전임상 검증 단계의 주기를 획기적으로 단축(년→일)*하고 실패 가능성을 최소화**
CLS-SEED-DOC-POL-002-00057,paragraph_unit,PAR-DOC-POL-002-00057,DOC-POL-002,section7,17,note,review,technology,개발,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-011,첨단바이오,TSD-011-001,바이오·의료기술,high,review_required,primary_score=9 | tech_score=10; subdomain=TSD-011-001,,"* 전통적 방식에 따른 신약개발 비용은 9년마다 2배로 증가(Eroom’s law)해 왔으나, 인실리코 메디슨은 AI를 활용해 신약 후보물질 발굴기간을 8년→46일로 단축(Nature, 2019)"
CLS-SEED-DOC-POL-002-00058,paragraph_unit,PAR-DOC-POL-002-00058,DOC-POL-002,section7,18,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,** ‘11~’20 임상1상 성공률은 52% V.S. AI가 발견한 물질의 임상1상 성공률은 80% 이상
CLS-SEED-DOC-POL-002-00059,paragraph_unit,PAR-DOC-POL-002-00059,DOC-POL-002,section7,19,bullet,yes,talent,연구자,medium,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-001,AI 한계극복·성능향상,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-001,,"ㅇ AI·로보틱스 기반 대량 실험 자동화로 방대한 데이터를 생산*하고, 연구자의 반복 업무를 최소화하여 연구 효율 및 생산성 극대화"
CLS-SEED-DOC-POL-002-00060,paragraph_unit,PAR-DOC-POL-002-00060,DOC-POL-002,section7,20,note,review,,,low,STR-003,바이오·헬스 글로벌 중심국가 도약,,medium,TD-001,인공지능,TSD-001-005,데이터 구축·처리,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-005,,* (예) 리커젼(Recursion)은 DBTL(설계(Design)-합성(Build)-실험(Test)-학습(Learn)) 사이클을 구현한 첨단 자동화 실험실을 구축하여 매주 수백만 건의 실험을 수행하고 데이터 생성
