classification_seed_id,source_object_type,source_object_id,document_id,page_no,page_block_order,block_type,policy_item_candidate,suggested_resource_type,resource_type_keyword_hits,resource_type_confidence,primary_strategy_id,primary_strategy_label,secondary_strategy_ids,strategy_confidence,tech_domain_id,tech_domain_label,tech_subdomain_id,tech_subdomain_label,tech_domain_confidence,review_status,auto_suggestion_notes,reviewer_notes,text
CLS-SEED-DOC-POL-011-00011,paragraph_unit,PAR-DOC-POL-011-00011,DOC-POL-011,section2,11,bullet,yes,infrastructure_policy,인프라,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-008,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,high,review_required,primary_score=8; secondary_score=7 | tech_score=10; subdomain=TSD-001-004,,"- 네트워크는 ① 대규모 트래픽 효율적 처리를 위한 성능·지능 향상, ② 피지컬AI를 초정밀·실시간 제어 가능한 컴퓨팅 인프라(엣지Edge AI*)로 진화 추세"
CLS-SEED-DOC-POL-011-00012,paragraph_unit,PAR-DOC-POL-011-00012,DOC-POL-011,section2,12,note,review,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-008,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6; secondary_score=5 | tech_score=7; subdomain=TSD-001-004,,"* 온디바이스 AI의 배터리·추론 성능 한계, 중앙 클라우드의 높은 비용·지연시간 한계를 보완"
CLS-SEED-DOC-POL-011-00013,paragraph_unit,PAR-DOC-POL-011-00013,DOC-POL-011,section2,13,bullet,yes,technology,장비,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-007-001,,ㅇ 국내 통신서비스·네트워크 장비 산업은 장기간 침체 직면
CLS-SEED-DOC-POL-011-00014,paragraph_unit,PAR-DOC-POL-011-00014,DOC-POL-011,section2,14,note,review,technology,장비,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-007-001,,"※ △ 통신서비스: ‘13년 이후 포화, 23조 규모 정체 △ 장비산업: 글로벌 이동통신 시장 점유율 5~6% 불과"
CLS-SEED-DOC-POL-011-00015,paragraph_unit,PAR-DOC-POL-011-00015,DOC-POL-011,section2,15,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=11 | tech_score=10; subdomain=TSD-007-001,,- 글로벌 차세대 네트워크 시장은 통신 성능뿐 아니라 AI 성능으로 경쟁→ ‘AI네트워크’의 지능화 경쟁력 수준에 따른 위기와 기회 공존
CLS-SEED-DOC-POL-011-00016,paragraph_unit,PAR-DOC-POL-011-00016,DOC-POL-011,section2,16,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,□ 추진전략(~’30년)
CLS-SEED-DOC-POL-011-00017,paragraph_unit,PAR-DOC-POL-011-00017,DOC-POL-011,section2,17,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,ㅇ 국가 네트워크 진화 초지능·초성능 네트워크 전면 구축
CLS-SEED-DOC-POL-011-00018,paragraph_unit,PAR-DOC-POL-011-00018,DOC-POL-011,section2,18,bullet,yes,technology,고도화,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-002,위성통신,high,review_required,primary_score=11 | tech_score=16; subdomain=TSD-007-002,,"- (성능 향상) 초고속·초저지연 6G 이동통신 상용화, 백본망 용량 4배 확대 및 광케이블 전국 보급(98%), 해저케이블·저궤도 위성통신 고도화"
CLS-SEED-DOC-POL-011-00019,paragraph_unit,PAR-DOC-POL-011-00019,DOC-POL-011,section2,19,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-001,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,high,review_required,primary_score=6; secondary_score=4 | tech_score=10; subdomain=TSD-001-004,,- (구조 혁신) ‘네트워크+AI’ 기능을 융합한 지능형 기지국(AI-RAN) 전국 산업·서비스 현장에 구축·확산을 통해 AX대전환 견인
CLS-SEED-DOC-POL-011-00020,paragraph_unit,PAR-DOC-POL-011-00020,DOC-POL-011,section2,20,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-003,네트워크·전파 기반강화,high,review_required,primary_score=14 | tech_score=10; subdomain=TSD-007-003,,ㅇ 산업 혁신 6G·AI네트워크 1등 국가
CLS-SEED-DOC-POL-011-00021,paragraph_unit,PAR-DOC-POL-011-00021,DOC-POL-011,section2,21,bullet,yes,technology,개발|확보,high,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=16 | tech_score=10; subdomain=TSD-007-001,,- (기술 개발) 한 발 앞선 6G·AI네트워크(지능화) 기술 개발로 차세대 네트워크 초격차 기술 경쟁력 확보
CLS-SEED-DOC-POL-011-00022,paragraph_unit,PAR-DOC-POL-011-00022,DOC-POL-011,section2,22,note,review,technology,개발,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,high,review_required,primary_score=11 | tech_score=10; subdomain=TSD-001-004,,"※ △ 6G 상용화기술개발(’24~’28, 3,700억원), △ AI-RAN 글로벌선도프로젝트(‘26~‘30, 495억원), △ 네트워크 AI파운데이션모델 개발(‘26~’30, 380억원) 등"
CLS-SEED-DOC-POL-011-00023,paragraph_unit,PAR-DOC-POL-011-00023,DOC-POL-011,section2,23,bullet,yes,technology,실증,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-004,,"- (산업 육성) 대규모 AI네트워크 실증(’26~’31)을 통한 수요 창출, 국내 유망기업 기술사업화·국내외 시장진출 지원"
CLS-SEED-DOC-POL-011-00024,paragraph_unit,PAR-DOC-POL-011-00024,DOC-POL-011,section2,24,heading,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,Ⅳ. 기대효과 및 향후계획
CLS-SEED-DOC-POL-011-00025,paragraph_unit,PAR-DOC-POL-011-00025,DOC-POL-011,section2,25,bullet,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,□ 기대 효과
CLS-SEED-DOC-POL-011-00026,paragraph_unit,PAR-DOC-POL-011-00026,DOC-POL-011,section2,26,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-003,네트워크·전파 기반강화,high,review_required,primary_score=11 | tech_score=10; subdomain=TSD-007-003,,"ㅇ (국가 네트워크 진화) ’30년 6G 상용서비스 개시, AI-RAN 전국 산업·서비스 거점 500개 이상 구축·확산"
CLS-SEED-DOC-POL-011-00027,paragraph_unit,PAR-DOC-POL-011-00027,DOC-POL-011,section2,27,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,"- 유·무선 백본망 용량 4배 이상 확대, 전국 가구(98%) 광케이블 보급으로 ‘모두의 AI’를 위한 기반 조성"
CLS-SEED-DOC-POL-011-00028,paragraph_unit,PAR-DOC-POL-011-00028,DOC-POL-011,section2,28,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=16 | tech_score=10; subdomain=TSD-007-001,,ㅇ (산업 혁신) 6G 표준특허 점유율 30% 및 차세대 AI네트워크 글로벌 시장 점유율 20% 달성
CLS-SEED-DOC-POL-011-00029,paragraph_unit,PAR-DOC-POL-011-00029,DOC-POL-011,section2,29,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,"- 매출액 5,000억원 이상 글로벌 도약 기업 5개 육성 등 국내 산업 재도약"
CLS-SEED-DOC-POL-011-00030,paragraph_unit,PAR-DOC-POL-011-00030,DOC-POL-011,section2,30,bullet,no,,,low,,,,,,,,,,review_required,auto_filtered=front_matter,,□ 향후계획
CLS-SEED-DOC-POL-011-00031,paragraph_unit,PAR-DOC-POL-011-00031,DOC-POL-011,section2,31,bullet,yes,technology,개발|실증,high,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=14 | tech_score=13; subdomain=TSD-007-001,,"ㅇ 6G·AI네트워크 선도국 도약 및 글로벌 통신·네트워크 거대 시장 석권을 위해, 초격차 기술개발부터 AI-NW 융합서비스 조기 실증까지 과감하고 선제적 투자"
CLS-SEED-DOC-POL-011-00032,paragraph_unit,PAR-DOC-POL-011-00032,DOC-POL-011,section5,1,bullet,yes,infrastructure_policy,인프라,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=11 | tech_score=7; subdomain=TSD-001-004,,"□ AI 혁명 시대, 네트워크는 ｢AI고속도로｣ 완성을 위한 필수 인프라"
CLS-SEED-DOC-POL-011-00033,paragraph_unit,PAR-DOC-POL-011-00033,DOC-POL-011,section5,2,note,review,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,"※ 문명史 관점에서, 각 시대의 핵심 자원을 연결하는 ‘망’을 지배하는 자가 글로벌 패권 차지 (고대 로마의 도로망 → 산업혁명기 영국의 철도망 → 정보화 시대 미국의 인터넷망·Information Super Highway)"
CLS-SEED-DOC-POL-011-00034,paragraph_unit,PAR-DOC-POL-011-00034,DOC-POL-011,section5,3,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,"□ 과거 정보화 시대 30년, 우리나라는 국가적 전략과 민·관의 선도적 투자로 구축한 세계 최고 유·무선 네트워크에 기반하여 ‘디지털 강국’으로 자리매김"
CLS-SEED-DOC-POL-011-00035,paragraph_unit,PAR-DOC-POL-011-00035,DOC-POL-011,section5,4,bullet,yes,technology,고도화,medium,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-004,high,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=10; secondary_score=9 | tech_score=7; subdomain=TSD-001-004,,"ㅇ 대한민국 미래 30년, ‘AI G3 강국’ 도약과 ‘AI고속도로’ 완성을 위한 국가 네트워크 全 영역의 대대적 고도화와 산업 혁신 요구"
CLS-SEED-DOC-POL-011-00036,paragraph_unit,PAR-DOC-POL-011-00036,DOC-POL-011,section5,5,bullet,yes,infrastructure_policy,인프라,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-008,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,high,review_required,primary_score=8; secondary_score=7 | tech_score=10; subdomain=TSD-001-004,,"ㅇ 네트워크는 ① 대규모 트래픽 효율적 처리를 위한 성능·지능 향상, ② 피지컬AI를 초정밀·실시간 제어 가능한 컴퓨팅 인프라(엣지Edge AI*)로 진화 추세"
CLS-SEED-DOC-POL-011-00037,paragraph_unit,PAR-DOC-POL-011-00037,DOC-POL-011,section5,6,note,review,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-008,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6; secondary_score=5 | tech_score=7; subdomain=TSD-001-004,,"* 온디바이스 AI의 배터리·추론 성능 한계, 중앙 클라우드의 높은 비용·지연시간 한계를 보완"
CLS-SEED-DOC-POL-011-00038,paragraph_unit,PAR-DOC-POL-011-00038,DOC-POL-011,section5,7,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,⇒ [전략1] 세계 최고 초지능·초성능 네트워크(유·무선·위성·해저케이블) 전면 구축
CLS-SEED-DOC-POL-011-00039,paragraph_unit,PAR-DOC-POL-011-00039,DOC-POL-011,section5,8,bullet,yes,technology,장비,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-007-001,,□ 네트워크 산업 혁신 국내 통신서비스·네트워크 장비 산업은 장기간 침체 직면
CLS-SEED-DOC-POL-011-00040,paragraph_unit,PAR-DOC-POL-011-00040,DOC-POL-011,section5,9,note,review,technology,장비,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-007-001,,"※ △ 통신서비스: ‘13년 이후 포화, 23~24조 규모 정체 △ 장비산업: 글로벌 이동통신 시장 점유율 5~6% 불과"
CLS-SEED-DOC-POL-011-00041,paragraph_unit,PAR-DOC-POL-011-00041,DOC-POL-011,section5,10,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=11 | tech_score=10; subdomain=TSD-007-001,,ㅇ 글로벌 차세대 네트워크 시장은 통신 성능뿐 아니라 AI 성능으로 경쟁→ ‘AI네트워크’의 지능화 경쟁력 수준에 따른 위기와 기회 공존
CLS-SEED-DOC-POL-011-00042,paragraph_unit,PAR-DOC-POL-011-00042,DOC-POL-011,section5,11,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=14 | tech_score=13; subdomain=TSD-007-001,,"⇒ [전략2] AI중심 대전환을 발판삼아 글로벌 통신·네트워크 거대 시장 선점, 新성장·도약 기회 창출을 위한 6G·AI네트워크 산업 전방위 지원"
CLS-SEED-DOC-POL-011-00043,paragraph_unit,PAR-DOC-POL-011-00043,DOC-POL-011,section5,12,paragraph,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,국가 네트워크 진화: 세계 최고 초지능·초성능 네트워크 전면 구축
CLS-SEED-DOC-POL-011-00044,paragraph_unit,PAR-DOC-POL-011-00044,DOC-POL-011,section5,13,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=11 | tech_score=16; subdomain=TSD-007-001,,"ㅇ 이동통신 5G 단독모드(SA) 확산을 통해 5G서비스 완성·AI기술 선제 적용(’26), 6G 시연(Pre-6G, ’26)·시범서비스(LA올림픽 연계, ’28)를 거쳐 ’30년경 상용화"
CLS-SEED-DOC-POL-011-00045,paragraph_unit,PAR-DOC-POL-011-00045,DOC-POL-011,section5,14,bullet,yes,,,low,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-004,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,high,review_required,primary_score=7; secondary_score=6 | tech_score=10; subdomain=TSD-001-004,,- 이동통신-컴퓨팅 기능을 융합하여 피지컬AI의 초정밀·실시간 제어 및 네트워크 효율 대폭 향상이 가능한 지능형 기지국(AI-RAN) 구축·확산
CLS-SEED-DOC-POL-011-00046,paragraph_unit,PAR-DOC-POL-011-00046,DOC-POL-011,section5,15,paragraph,yes,technology,고도화,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-003,네트워크·전파 기반강화,high,review_required,primary_score=11 | tech_score=10; subdomain=TSD-007-003,,"∙AI-on-RAN 산업·서비스 현장 중심 시범구축(’26~’28), 6G 기반 고도화·전면 확산*(’30)"
CLS-SEED-DOC-POL-011-00047,paragraph_unit,PAR-DOC-POL-011-00047,DOC-POL-011,section5,16,note,review,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-007-001,,* 500개 이상 구축: 통신사 집중국사 등 상용망(200개) + 버티컬 산업·서비스 자체 특화망(300개)
CLS-SEED-DOC-POL-011-00048,paragraph_unit,PAR-DOC-POL-011-00048,DOC-POL-011,section5,17,paragraph,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,"∙AI-for-RAN 국산 AI모델 활용, 실시간 기지국 성능 최적화 및 저전력화(’27, 30% 이상)"
CLS-SEED-DOC-POL-011-00049,paragraph_unit,PAR-DOC-POL-011-00049,DOC-POL-011,section5,18,bullet,yes,technology,장비,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-001-004,,"ㅇ 유선통신 AIDC 학습 성능을 결정하는 네트워크 장비(GPU·서버간 연결) 국산화(~’30), ‘국가 통신망 대동맥’ 백본망 용량 4배 이상 확대(38Tbps → ’30년 160Tbps)"
CLS-SEED-DOC-POL-011-00050,paragraph_unit,PAR-DOC-POL-011-00050,DOC-POL-011,section5,19,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,"- 실수요가 존재하는 全 가구·건물 광전환 달성(91 → 98%, ~’30) 및 10기가급 인터넷 확산을 통해 전 국민의 고품질 AI서비스 활용 기반 조성"
CLS-SEED-DOC-POL-011-00051,paragraph_unit,PAR-DOC-POL-011-00051,DOC-POL-011,section5,20,bullet,yes,technology,확보|핵심기술|장비,high,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-002,위성통신,high,review_required,primary_score=6 | tech_score=13; subdomain=TSD-007-002,,"ㅇ 국제망 저궤도 위성통신 핵심기술 확보, 부품·장비 글로벌 공급망 진출 촉진(~’30)"
CLS-SEED-DOC-POL-011-00052,paragraph_unit,PAR-DOC-POL-011-00052,DOC-POL-011,section5,21,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,- 해저케이블 용량확대(120→220Tbps 이상)·육양국 다변화(5개 거점→7개)로 안정성 강화(’30)
CLS-SEED-DOC-POL-011-00053,paragraph_unit,PAR-DOC-POL-011-00053,DOC-POL-011,section5,22,paragraph,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-003,네트워크·전파 기반강화,high,review_required,primary_score=14 | tech_score=10; subdomain=TSD-007-003,,산업 경쟁력 강화: 6G·AI 네트워크 산업 1등 국가 달성
CLS-SEED-DOC-POL-011-00054,paragraph_unit,PAR-DOC-POL-011-00054,DOC-POL-011,section5,23,bullet,yes,technology,개발,medium,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=16 | tech_score=13; subdomain=TSD-007-001,,ㅇ 기술개발 차세대 6G 이동통신 상용화기술 개발(~’28)·표준 선점과 함께 한 발 앞선 고효율·저전력 AI네트워크 기술 개발(’26~’30) 병행
CLS-SEED-DOC-POL-011-00055,paragraph_unit,PAR-DOC-POL-011-00055,DOC-POL-011,section5,24,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-003,AI 안전·신뢰,medium,review_required,primary_score=9 | tech_score=7; subdomain=TSD-001-003,,ㅇ 수요창출 5대 핵심 분야(의료·교육·제조·안전·미디어) AI대전환을 위한 첨단 AI네트워크 기반 대규모 선도 실증사업 추진(’26~’31)
CLS-SEED-DOC-POL-011-00056,paragraph_unit,PAR-DOC-POL-011-00056,DOC-POL-011,section5,25,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=8 | tech_score=7; subdomain=TSD-001-004,,"- 공공망 선제적 고도화로 민간 확산 및 AI 공공서비스 제공 기반 마련, 노후·공동주택 光전환 및 도서·산간 지역 기가인터넷 인프라 구축 지원"
CLS-SEED-DOC-POL-011-00057,paragraph_unit,PAR-DOC-POL-011-00057,DOC-POL-011,section5,26,note,review,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-004,국방,,,high,review_required,primary_score=6 | tech_score=11,,"※ (공공) 전국 초·중·고 10G급 인터넷 회선 구축, 재난안전통신망(PS-LTE)·국방망 성능 향상"
CLS-SEED-DOC-POL-011-00058,paragraph_unit,PAR-DOC-POL-011-00058,DOC-POL-011,section5,27,paragraph,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-001,인공지능,TSD-001-004,AI 컴퓨팅·네트워크,medium,review_required,primary_score=6 | tech_score=7; subdomain=TSD-001-004,,(민간) 도서·산간지역에 다양한 기술방식을 활용한 기가급 인터넷망 구축 촉진
CLS-SEED-DOC-POL-011-00059,paragraph_unit,PAR-DOC-POL-011-00059,DOC-POL-011,section5,28,bullet,yes,infrastructure_policy,제도|세제,high,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,high,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=16 | tech_score=13; subdomain=TSD-007-001,,"ㅇ 제도개선차세대 네트워크 투자 세제혜택 강화(’26~) 및 주파수 재할당·5G/6G 신규 주파수 공급(’26~’29), 6G 주파수전략 수립(’28)으로 망 투자 유인 제고"
CLS-SEED-DOC-POL-011-00060,paragraph_unit,PAR-DOC-POL-011-00060,DOC-POL-011,section5,29,bullet,yes,,,low,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,medium,TD-007,차세대통신,TSD-007-001,차세대 유무선 통신,high,review_required,primary_score=6 | tech_score=10; subdomain=TSD-007-001,,- 고효율·친환경 기지국 인증제 도입(’26) 검토 등 저전력 통신망 구축 독려
