review_item_id,figure_id,document_id,title,doc_role,include_status,location,figure_type,extraction_method,extraction_confidence,has_source_bbox,generic_caption,caption,summary,asset_path,suggested_class,rationale,keep_for_dashboard,review_status,quality_status,reviewer_notes
FRV-DOC-POL-013-011,FIG-DOC-POL-013-011,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드9.PNG
원본 그림의 크기: 가로 1753pixel, 세로 2602pixel",슬라이드9.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image10.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-012,FIG-DOC-POL-013-012,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드10.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드10.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image11.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-013,FIG-DOC-POL-013-013,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드11.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드11.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image12.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-014,FIG-DOC-POL-013-014,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드12.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드12.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image13.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-015,FIG-DOC-POL-013-015,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드13.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드13.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image14.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-016,FIG-DOC-POL-013-016,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드14.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드14.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image15.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-017,FIG-DOC-POL-013-017,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드15.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드15.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image16.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-018,FIG-DOC-POL-013-018,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드16.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드16.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image17.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-019,FIG-DOC-POL-013-019,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드17.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드17.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image18.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-020,FIG-DOC-POL-013-020,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드18.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드18.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image19.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-021,FIG-DOC-POL-013-021,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드19.PNG
원본 그림의 크기: 가로 1753pixel, 세로 2968pixel",슬라이드19.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image20.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-022,FIG-DOC-POL-013-022,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드20.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드20.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image21.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-023,FIG-DOC-POL-013-023,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드21.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드21.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image22.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-024,FIG-DOC-POL-013-024,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드22.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드22.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image23.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-025,FIG-DOC-POL-013-025,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드23.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드23.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image24.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-026,FIG-DOC-POL-013-026,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드24.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드24.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image25.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-027,FIG-DOC-POL-013-027,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드25.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드25.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image26.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-028,FIG-DOC-POL-013-028,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드26.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드26.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image27.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-029,FIG-DOC-POL-013-029,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드27.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드27.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image28.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
FRV-DOC-POL-013-030,FIG-DOC-POL-013-030,DOC-POL-013,범부처 기술관리체계 정비 및 협업 강화 방향,policy_source,hold,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 슬라이드28.PNG
원본 그림의 크기: 가로 1123pixel, 세로 1587pixel",슬라이드28.PNG,work/02_structured-extraction/figures/assets/DOC-POL-013/image29.PNG,deferred_hold_image,embedded image in hold-scope document,no,review_required,deferred_hold,
