decision_key,active_in_queue,decision_status,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,suggested_primary_strategy_id,suggested_primary_strategy_label,alternate_strategy_ids,alternate_strategy_labels,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-007-d8df1bcc79a8,no,reviewed,ITM-POL-007-00451,POL-007,기초연구 생태계 육성 방안,기술,연구지원체계,DRV-PAR-DOC-POL-009-00137,"ㅇ (연구지원체계) 연구 행정*, 연구장비 운용 등 연구 外 업무를 뒷받침할 연구지원인력 부족은 연구자들의 연구 몰입을 방해",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-048f55d26850,no,reviewed,ITM-POL-007-00456,POL-007,기초연구 생태계 육성 방안,기술,이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구...,DRV-PAR-DOC-POL-009-00221,- 이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구 인프라 이전과 기본연구비를 장기간 지원,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-c8685ea2b362,no,reviewed,ITM-POL-007-00460,POL-007,기초연구 생태계 육성 방안,기술,전문성 강화,DRV-PAR-DOC-POL-009-00287,"ㅇ (전문성 강화) 평가위원 추천, 과제 차별성 검토, 서면 평가 등 평가 전반에 AI 기술을 도입하여 평가의 전문성·공정성을 강화",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008 | STR-013,피지컬 AI 및 지능형 로봇 산업 육성 | 디지털 트윈 및 가상화 공정 혁신,STR-001,STR-008 | STR-013,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-c4f681c74ccd,no,reviewed,ITM-POL-007-00461,POL-007,기초연구 생태계 육성 방안,기술,전문인력 양성,DRV-PAR-DOC-POL-009-00272,ㅇ (전문인력 양성) 연구지원 업무가 단순 보조 영역이 아닌 ’전문가‘ 영역으로 정립되도록 직무 표준화 및 경력단계별 역량개발 체계 마련*,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-fb201805d861,no,reviewed,ITM-POL-007-00472,POL-007,기초연구 생태계 육성 방안,기술,취약 분야에 대해 투자 규모를 확대하는 등 분야별 지원체계에 환류,DRV-PAR-DOC-POL-009-00271,- 취약 분야에 대해 투자 규모를 확대하는 등 분야별 지원체계에 환류,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-e1656f2ac7d7,no,reviewed,ITM-POL-007-00473,POL-007,기초연구 생태계 육성 방안,기술,통합 포털,DRV-PAR-DOC-POL-009-00255,"ㅇ (통합 포털) 컴퓨팅 자원 할당, AI 모델 및 데이터 공유, 협업 환경 등을 원스톱으로 제공하는 연구자 친화적 통합 포털(가칭 'K-NAIRR') 구축",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-004 | STR-008,차세대 네트워크(6G) 및 지능형 인프라 | 피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-004 | STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-fa1199d6bcfe,no,reviewed,ITM-POL-007-00476,POL-007,기초연구 생태계 육성 방안,기술,평가 혁신,DRV-PAR-DOC-POL-009-00057,"ㅇ (평가 혁신) 단계평가 폐지, 선정평가 간소화, AI 기술 도입*을 통해 평가자 - 피평가자의 행정부담을 경감하고 평가의 신뢰성 제고",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-8ab6b3d14416,no,reviewed,ITM-POL-007-00478,POL-007,기초연구 생태계 육성 방안,기술,학문 분야,DRV-PAR-DOC-POL-009-00045,"ㅇ (학문 분야) 학문 분야별 특성·자율성을 반영한 분야별 지원체계로 점진적 전환*하고, 新 학문 분야에 선제적 대응토록 개척연구 고도화",STR-015,감염병 대응 및 공중보건 기술 자립,,,STR-015,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-270dc580d9c9,no,reviewed,ITM-POL-007-00485,POL-007,기초연구 생태계 육성 방안,인프라·제도,글로벌 수준 연구환경,DRV-PAR-DOC-POL-009-00236,"ㅇ (글로벌 수준 연구환경) 글로벌 스탠다드에 걸맞은 제도 개선, 연구 몰입을 위한 연구인프라 구축 등 글로벌 수준의 연구 환경 조성",STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-d849805e3087,no,reviewed,ITM-POL-007-00487,POL-007,기초연구 생태계 육성 방안,인프라·제도,최신 GPU(B200/A100 등) 300개 이상 규모의 핵심 클러스터 및 페타바...,DRV-PAR-DOC-POL-009-00254,- 최신 GPU(B200/A100 등) 300개 이상 규모의 핵심 클러스터 및 페타바이트(PB)급 데이터 저장·관리 시스템 구축,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,STR-004,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-516ebe8e3a6a,no,reviewed,ITM-POL-007-00489,POL-007,기초연구 생태계 육성 방안,인재,AI 활용,DRV-PAR-DOC-POL-009-00052,"ㅇ (AI 활용) 대학의 강점 분야에 맞춰 ｢기초연구AI 센터｣를 구축(총 40개), 교육·연구를 통합 지원하여 기초연구-AI 융합 연구인력 양성(총 2,000명)",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008,피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-007-58278eca9d80,no,no_strategy,ITM-POL-007-00383,POL-007,기초연구 생태계 육성 방안,기술,IBS,DRV-PAR-DOC-POL-009-00050,"ㅇ (IBS) 해외 Branch 설립, 연구팀 패키지 유입 등 글로벌 석학 유치·활용의 허브로써 기초과학연구원(IBS)의 기능 강화",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-1addedad2dae,no,no_strategy,ITM-POL-007-00384,POL-007,기초연구 생태계 육성 방안,기술,IBS 단장의 책무 강화,DRV-PAR-DOC-POL-009-00043,"- IBS 단장의 책무 강화, ’리더연구자 협의체’ 발족 등을 통해 최우수 석학들의 역량을 국가·사회에 환원하는 Out-Reach 프로그램 운영",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-aabbeca8dc2a,no,no_strategy,ITM-POL-007-00386,POL-007,기초연구 생태계 육성 방안,기술,‘86년 시작된 기초연구 사업은 40년이 지난 오늘날 이공계 분야학문적 다양성을...,DRV-PAR-DOC-POL-009-00062,ㅇ ‘86년 시작된 기초연구 사업은 40년이 지난 오늘날 이공계 분야학문적 다양성을 촉진하는 R&D 사업의 상징으로 자리매김,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-ec0a0d13ff44,no,no_strategy,ITM-POL-007-00387,POL-007,기초연구 생태계 육성 방안,기술,’4극 3특 전략‘에 맞춰 권역별 센터 수를 일정 규모 이상으로 확대,DRV-PAR-DOC-POL-009-00217,- ’4극 3특 전략‘에 맞춰 권역별 센터 수를 일정 규모 이상으로 확대,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-4e014ce66e19,no,no_strategy,ITM-POL-007-00388,POL-007,기초연구 생태계 육성 방안,기술,⇒ 기초연구 본연의 목적과 특성에 부합하는 투자시스템 구축,DRV-PAR-DOC-POL-009-00106,⇒ 기초연구 본연의 목적과 특성에 부합하는 투자시스템 구축,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-c26ee504c31e,no,no_strategy,ITM-POL-007-00389,POL-007,기초연구 생태계 육성 방안,기술,⇒ 세계 유수 연구기관과 경쟁할 수 있는 기초연구 기관 육성,DRV-PAR-DOC-POL-009-00132,⇒ 세계 유수 연구기관과 경쟁할 수 있는 기초연구 기관 육성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-a91f39fdfede,no,no_strategy,ITM-POL-007-00390,POL-007,기초연구 생태계 육성 방안,기술,⇒ 우수 학술성과를 창출하는 연구자 맞춤형 지원체계 확충,DRV-PAR-DOC-POL-009-00118,⇒ 우수 학술성과를 창출하는 연구자 맞춤형 지원체계 확충,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-ef309439ec08,no,no_strategy,ITM-POL-007-00391,POL-007,기초연구 생태계 육성 방안,기술,⇒ 창의성을 마음껏 펼치고 연구에 몰입할 수 있는 제반 환경 조성,DRV-PAR-DOC-POL-009-00143,⇒ 창의성을 마음껏 펼치고 연구에 몰입할 수 있는 제반 환경 조성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-24340348e6ce,no,no_strategy,ITM-POL-007-00392,POL-007,기초연구 생태계 육성 방안,기술,⇨ 기초연구 본연의 목적과 특성에 부합하는 투자시스템 구축,DRV-PAR-DOC-POL-009-00020,⇨ 기초연구 본연의 목적과 특성에 부합하는 투자시스템 구축,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-da6d7595f437,no,no_strategy,ITM-POL-007-00393,POL-007,기초연구 생태계 육성 방안,기술,⇨ 세계 유수 연구기관과 경쟁할 수 있는 기초연구 기관 육성,DRV-PAR-DOC-POL-009-00025,⇨ 세계 유수 연구기관과 경쟁할 수 있는 기초연구 기관 육성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-9a9acc89879f,no,no_strategy,ITM-POL-007-00394,POL-007,기초연구 생태계 육성 방안,기술,⇨ 연구자가 창의성을 펼치고 연구에 몰입할 수 있는 제반 환경 조성,DRV-PAR-DOC-POL-009-00028,⇨ 연구자가 창의성을 펼치고 연구에 몰입할 수 있는 제반 환경 조성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-0bf451bb013e,no,no_strategy,ITM-POL-007-00395,POL-007,기초연구 생태계 육성 방안,기술,⇨ 우수 학술성과를 창출토록 연구자 맞춤형 지원체계 확충,DRV-PAR-DOC-POL-009-00023,⇨ 우수 학술성과를 창출토록 연구자 맞춤형 지원체계 확충,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-eb00036f1e52,no,no_strategy,ITM-POL-007-00396,POL-007,기초연구 생태계 육성 방안,기술,☞ ’생애기본연구‘의 신진·지역 연구자 지원 비중이 ’우수연구‘ 대비 약 10%p...,DRV-PAR-DOC-POL-009-00098,☞ ’생애기본연구‘의 신진·지역 연구자 지원 비중이 ’우수연구‘ 대비 약 10%p 가량 높음,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-8a9fb3314396,no,no_strategy,ITM-POL-007-00397,POL-007,기초연구 생태계 육성 방안,기술,과학영재,DRV-PAR-DOC-POL-009-00196,"- 과학영재, 학부생 등이 연구자의 꿈을 꾸고 우수한 연구자로 성장할 수 있도록 멘토링, 연구실 개방 추진",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-085a9ac2c296,no,no_strategy,ITM-POL-007-00398,POL-007,기초연구 생태계 육성 방안,기술,국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),DRV-PAR-DOC-POL-009-00213,- 국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-c2f063285fb8,no,no_strategy,ITM-POL-007-00399,POL-007,기초연구 생태계 육성 방안,기술,국가대표급 연구자가 세계 최고 수준의 연구성과를 지속 창출하도록 리더연구(유형B),DRV-PAR-DOC-POL-009-00188,"- 국가대표급 연구자가 세계 최고 수준의 연구성과를 지속 창출하도록 리더연구(유형B), Top-Tier 트랙을 신설*하여 두텁게 지원",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-947b64cd3672,no,no_strategy,ITM-POL-007-00401,POL-007,기초연구 생태계 육성 방안,기술,글로벌 석학 유치와 함께 연구팀 패키지 형태 유입 전략을 도입하고 스타트업 펀드...,DRV-PAR-DOC-POL-009-00230,- 글로벌 석학 유치와 함께 연구팀 패키지 형태 유입 전략을 도입하고 스타트업 펀드 등 조기 연구 정착 지원 확대,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-9e6abb6a4f39,no,no_strategy,ITM-POL-007-00402,POL-007,기초연구 생태계 육성 방안,기술,기본연구 과제의 부처 간 역할 분담*을 통해 빈틈없는 지원체계 확립,DRV-PAR-DOC-POL-009-00148,ㅇ 기본연구 과제의 부처 간 역할 분담*을 통해 빈틈없는 지원체계 확립,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-17119b02ae5e,no,no_strategy,ITM-POL-007-00403,POL-007,기초연구 생태계 육성 방안,기술,기업계약연구소,DRV-PAR-DOC-POL-009-00248,ㅇ (기업계약연구소) 기업이 계약을 통해 대학 내 우수 연구조직을 활용하는 (가칭)기업계약연구소 운영을 위한 제도·재정적 지원 추진,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-f93984a19f8d,no,no_strategy,ITM-POL-007-00405,POL-007,기초연구 생태계 육성 방안,기술,기초연구 사업을 통해 이공계 연구자 규모 등 연구생태계의 저변이 확대되었고 우수논...,DRV-PAR-DOC-POL-009-00064,- 기초연구 사업을 통해 이공계 연구자 규모 등 연구생태계의 저변이 확대되었고 우수논문 수 등 학술성과도 지속 증가,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-719df4e469a9,no,no_strategy,ITM-POL-007-00406,POL-007,기초연구 생태계 육성 방안,기술,기초연구 생태계의 저변 확대를 위해 ’23년 폐지된 ’기본연구‘를 복원하고 ’22...,DRV-PAR-DOC-POL-009-00144,"ㅇ 기초연구 생태계의 저변 확대를 위해 ’23년 폐지된 ’기본연구‘를 복원하고 ’22년 수준(약 6,000개) 이상으로 지원 규모를 점진적 확대",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-75c4d73bf497,no,no_strategy,ITM-POL-007-00407,POL-007,기초연구 생태계 육성 방안,기술,기초연구 지원 40주년을 앞두고,DRV-PAR-DOC-POL-009-00004,"ㅇ 기초연구 지원 40주년을 앞두고, 위축된 연구생태계를 되살리고 세계적인 성과를 창출하는 연구생태계로 한 단계 도약하기 위한 ｢기초연구 생태계 육성 방안(안)｣을 수립․추진하고자 함",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-b6dbbd78f78b,no,no_strategy,ITM-POL-007-00408,POL-007,기초연구 생태계 육성 방안,기술,기초연구실(BRL) 지원 과제의 30% 이상을 지역대학에 할당하여 지역의 집단연구...,DRV-PAR-DOC-POL-009-00226,- 기초연구실(BRL) 지원 과제의 30% 이상을 지역대학에 할당하여 지역의 집단연구 역량 강화를 뒷받침,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-35f906d9cfe4,no,no_strategy,ITM-POL-007-00409,POL-007,기초연구 생태계 육성 방안,기술,논의된 내용을 바탕으로,DRV-PAR-DOC-POL-009-00246,"- 논의된 내용을 바탕으로, 정부, 대기업 등 민간이 공동으로 전략적 기초연구 지원을 위한 ’매칭펀드‘를 조성하여 미래 먹거리 씨앗 창출",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-747cf7fc19b2,no,no_strategy,ITM-POL-007-00410,POL-007,기초연구 생태계 육성 방안,기술,단계별 지원,DRV-PAR-DOC-POL-009-00169,"ㅇ (단계별 지원) ’석·박사생‘부터 ’신진연구자‘까지 청년 연구자의 성장단계에 따라, 공백없이 맞춤형 지원하여 세계적 연구자로의 성장 촉진",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-008308343689,no,no_strategy,ITM-POL-007-00412,POL-007,기초연구 생태계 육성 방안,기술,대학 연구기반 지원 블록펀딩 세부 추진계획(안) 마련,DRV-PAR-DOC-POL-009-00061,ㅇ 대학 연구기반 지원 블록펀딩 세부 추진계획(안) 마련: ~ ’26년,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-b82f277f6751,no,no_strategy,ITM-POL-007-00413,POL-007,기초연구 생태계 육성 방안,기술,대학이 자율성에 기반하여 대학의 연구경쟁력을 획기적으로 제고할 수 있도록 ｢성과...,DRV-PAR-DOC-POL-009-00206,ㅇ 대학이 자율성에 기반하여 대학의 연구경쟁력을 획기적으로 제고할 수 있도록 ｢성과 기반 블록펀딩｣ 도입 추진,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-a8ee9d96d0c6,no,no_strategy,ITM-POL-007-00414,POL-007,기초연구 생태계 육성 방안,기술,더욱 도전적 목표의 심화 연구를 수행하도록 종료 과제의 20%를 ’도약형‘ 신규과...,DRV-PAR-DOC-POL-009-00153,"- 더욱 도전적 목표의 심화 연구를 수행하도록 종료 과제의 20%를 ’도약형‘ 신규과제로 확보하고 기존 단가의 최대 120% 규모로, 총 2회까지 지원*",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-5ae6d93a1aec,no,no_strategy,ITM-POL-007-00416,POL-007,기초연구 생태계 육성 방안,기술,또한,DRV-PAR-DOC-POL-009-00109,"- 또한, 초기 연구실 구축, 고용 불안정으로 애로를 겪는 신진 연구자 多",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-b3662de3475d,no,no_strategy,ITM-POL-007-00417,POL-007,기초연구 생태계 육성 방안,기술,리더,DRV-PAR-DOC-POL-009-00040,"ㅇ (리더) 최우수 연구자가 세계 최고 연구자(노벨상급)로 성장할 수 있도록 ｢Top-Tier 리더연구*｣ 신설, 글로벌 파트너십 구축** 및 브랜드化 지원",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-81440ccaaebd,no,no_strategy,ITM-POL-007-00418,POL-007,기초연구 생태계 육성 방안,기술,리더 연구자에 대해 글로벌 파트너십 구축 및 브랜드化를 추가 지원하여 노벨상 수상...,DRV-PAR-DOC-POL-009-00190,- 리더 연구자에 대해 글로벌 파트너십 구축 및 브랜드化를 추가 지원하여 노벨상 수상자급 연구자로 성장할 수 있는 토대 마련,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-1d8eb13c22d0,no,no_strategy,ITM-POL-007-00419,POL-007,기초연구 생태계 육성 방안,기술,리더 연구자의 연구 심화·확장 등 지속 혁신을 위한 도전과제가 부족하고,DRV-PAR-DOC-POL-009-00114,"- 리더 연구자의 연구 심화·확장 등 지속 혁신을 위한 도전과제가 부족하고, 이들의 역량을 국가·사회적으로 활용할 수 있는 지원시스템 미비",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-861b77af2208,no,no_strategy,ITM-POL-007-00420,POL-007,기초연구 생태계 육성 방안,기술,리더 지원 확대,DRV-PAR-DOC-POL-009-00186,ㅇ (리더 지원 확대) 연구 생산성이 가장 높은 최우수 연구자에 대한 지원 규모를 확대*하고 연구 몰입을 위해 단계평가 주기 개편**,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-78e51389d0b8,no,no_strategy,ITM-POL-007-00421,POL-007,기초연구 생태계 육성 방안,기술,리더연구자 협의체 발족 및 운영방안(안) 마련,DRV-PAR-DOC-POL-009-00060,ㅇ 리더연구자 협의체 발족 및 운영방안(안) 마련: ~ ‘26년.上,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-b8ffbc7e04fd,no,no_strategy,ITM-POL-007-00422,POL-007,기초연구 생태계 육성 방안,기술,민간기업,DRV-PAR-DOC-POL-009-00127,ㅇ (민간기업) 글로벌 빅테크 기업에서 노벨과학상 등 혁신적 기초연구 성과를 배출*하는 등 기초연구 생태계에서 민간의 역할은 지속 확대,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-007-8a4eb48424a7,no,no_strategy,ITM-POL-007-00423,POL-007,기초연구 생태계 육성 방안,기술,법제화,DRV-PAR-DOC-POL-009-00166,ㅇ (법제화) ｢기초연구진흥법｣ 개정을 통해 정부R&D 예산 중 일정 비율 이상(예. 10%)을 기초연구에 투자토록 정부의 노력 의무를 명시,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
