decision_key,active_in_queue,decision_status,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,suggested_primary_strategy_id,suggested_primary_strategy_label,alternate_strategy_ids,alternate_strategy_labels,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-001-8cfa108d0eeb,no,reviewed,ITM-POL-001-00223,POL-001,123대 국정과제,기술,농어촌에너지자립,DRV-PAR-DOC-POL-001-01270,"ㅇ 농어촌에너지자립, 햇빛소득마을도입등농어촌중심으로재생에너지확산",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-c45f4f3c2414,no,reviewed,ITM-POL-001-00259,POL-001,123대 국정과제,기술,디지털보안·안전확보,DRV-PAR-DOC-POL-001-00461,"ㅇ (디지털보안·안전확보) AI로지능화된사이버위협에효과적대응을 위해정보보호제도개편, AI기반보안시스템구축등추진",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008 | STR-010,피지컬 AI 및 지능형 로봇 산업 육성 | 디지털 헬스케어 서비스 혁신,STR-001,STR-008 | STR-010,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-fa0676e55344,no,reviewed,ITM-POL-001-00281,POL-001,123대 국정과제,기술,민간·국제기구협업하영양·백신,DRV-PAR-DOC-POL-001-02033,"- 민간·국제기구협업하영양·백신, 보건, 물·위생, 농축산등지원",STR-015,감염병 대응 및 공중보건 기술 자립,,,STR-015,,high,codex_manual_strategy_review,영양·백신·보건 지원은 감염병 대응 및 공중보건 축과 직접 연결된다.
SRD-POL-001-f37a87b79bb6,no,reviewed,ITM-POL-001-00298,POL-001,123대 국정과제,기술,반도체실증팹,DRV-PAR-DOC-POL-001-00605,"- 반도체실증팹, 자동차부품기업미래차전환등업종별성공사례창출",STR-002,초격차 전략기술 확보 (반도체·이차전지),,,STR-002,,high,codex_manual_strategy_review,반도체 실증팹 구축은 초격차 전략기술 확보 축의 직접 근거다.
SRD-POL-001-48143a52cf88,no,reviewed,ITM-POL-001-00307,POL-001,123대 국정과제,기술,보건의료R&D 강화,DRV-PAR-DOC-POL-001-00630,ㅇ (보건의료R&D 강화) 고령화‧ 헬스유망분야성과 창출을위한R&D 확대,STR-003,바이오·헬스 글로벌 중심국가 도약,,,STR-003,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-c865e4c1ea3a,no,reviewed,ITM-POL-001-00338,POL-001,123대 국정과제,기술,사법AI 도입,DRV-PAR-DOC-POL-001-00173,"ㅇ (사법AI 도입) 인공지능기반사법지원·법률구조시스템을구축하여 사법절차의공정성과효율성제고, 취약계층법률지원범위확대및 범죄예방정책고도화",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008 | STR-013,피지컬 AI 및 지능형 로봇 산업 육성 | 디지털 트윈 및 가상화 공정 혁신,STR-001,STR-008 | STR-013,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-04b63b55e0a4,no,reviewed,ITM-POL-001-00339,POL-001,123대 국정과제,기술,사이버위협대응체계공고화,DRV-PAR-DOC-POL-001-01935,"ㅇ (사이버위협대응체계공고화) 범정부사이버안보대응체계를구축하고, 국방차원에서사이버·전자기위협에능동적으로대응",STR-006,탄소중립 및 에너지 안보 (수소·SMR),STR-015,감염병 대응 및 공중보건 기술 자립,STR-006,STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-6b502da06f85,no,reviewed,ITM-POL-001-00350,POL-001,123대 국정과제,기술,산업AI 전환촉진,DRV-PAR-DOC-POL-001-00426,"ㅇ (산업AI 전환촉진) 제조기업에AI팩토리전환, 중소기업대상AI바우처등을 지원하고, 서비스업(법률·의료등)의AI 전환지원",STR-013,디지털 트윈 및 가상화 공정 혁신,STR-001 | STR-008,AI G3 도약 및 전 산업 AX 확산 | 피지컬 AI 및 지능형 로봇 산업 육성,STR-013,STR-001 | STR-008,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-001-7becb7995c05,no,reviewed,ITM-POL-001-00351,POL-001,123대 국정과제,기술,산업경쟁력강화,DRV-PAR-DOC-POL-001-00765,"ㅇ (산업경쟁력강화) 차세대태양전지조기상용화, 해상풍력터빈·부품·기자재기술개발, 설치선건조및전용항만설치",STR-006,탄소중립 및 에너지 안보 (수소·SMR),STR-004,차세대 네트워크(6G) 및 지능형 인프라,STR-006,STR-004,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-001-19dbcb17839e,no,reviewed,ITM-POL-001-00358,POL-001,123대 국정과제,기술,상생환경조성,DRV-PAR-DOC-POL-001-01223,"ㅇ (상생환경조성) 납품대금연동제적용대상을에너지비용까지확대및 사각지대차단, 하도급대금지급의안정성제고, 상생금융지수도입",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-3fd97d689b75,no,reviewed,ITM-POL-001-00375,POL-001,123대 국정과제,기술,세계최고수준제조데이터를활용하는‘AI 팩토리’ 확대('30년,DRV-PAR-DOC-POL-001-00567,"- 세계최고수준제조데이터를활용하는‘AI 팩토리’ 확대('30년, 500개)",STR-013,디지털 트윈 및 가상화 공정 혁신,STR-001 | STR-008,AI G3 도약 및 전 산업 AX 확산 | 피지컬 AI 및 지능형 로봇 산업 육성,STR-013,STR-001 | STR-008,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-001-da08d2836f6f,no,reviewed,ITM-POL-001-00385,POL-001,123대 국정과제,기술,수상태양광1·2단계등(2.7GW)은에너지고속도로가동시점과연계가동,DRV-PAR-DOC-POL-001-00966,"- 수상태양광1·2단계등(2.7GW)은에너지고속도로가동시점과연계가동, 신규3.3GW 확보를위한풍력발전등도신속추진",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-503f9be734bb,no,reviewed,ITM-POL-001-00397,POL-001,123대 국정과제,기술,스마트팩토리1.2만개추가보급,DRV-PAR-DOC-POL-001-00675,"ㅇ 스마트팩토리1.2만개추가보급, 공공조달시장170조원확대, AI 등전문·연구인력2.5만명채용지원등중소기업의기술경쟁력제고와생산성혁신",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-008 | STR-012,피지컬 AI 및 지능형 로봇 산업 육성 | 스마트 농업 및 수산업 기술,STR-001,STR-008 | STR-012,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-b7c6c2f050b4,no,reviewed,ITM-POL-001-00434,POL-001,123대 국정과제,기술,어촌의료취약지대상보건소비대면진료‧ 원격협진체계신설,DRV-PAR-DOC-POL-001-01537,어촌의료취약지대상보건소비대면진료‧ 원격협진체계신설,STR-010,디지털 헬스케어 서비스 혁신,,,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: 어촌 의료취약지 비대면진료·원격협진 체계 신설은 STR-010의 직접 서비스 확산 과제다.
SRD-POL-001-9ce60dde8493,no,reviewed,ITM-POL-001-00462,POL-001,123대 국정과제,기술,유능한 정부 공정경제 실용외교 4. 기후위기 추진전략 대응과 지속가능한 에너지 전환,DRV-PAR-DOC-POL-001-00035,유능한 정부 공정경제 실용외교 4. 기후위기 추진전략 대응과 지속가능한 에너지 전환,STR-006,탄소중립 및 에너지 안보 (수소·SMR),STR-013 | STR-015,디지털 트윈 및 가상화 공정 혁신 | 감염병 대응 및 공중보건 기술 자립,STR-006,STR-013 | STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-da11cb09786a,no,reviewed,ITM-POL-001-00485,POL-001,123대 국정과제,기술,인공지능(AI)·에너지·바이오등미래신산업육성으로저성장의위기를극복 하고,DRV-PAR-DOC-POL-001-00059,"ㅇ 인공지능(AI)·에너지·바이오등미래신산업육성으로저성장의위기를극복 하고, 한국경제의재도약을이끄는‘성장의시대’ 실현",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-003 | STR-006,바이오·헬스 글로벌 중심국가 도약 | 탄소중립 및 에너지 안보 (수소·SMR),STR-001,STR-003 | STR-006,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-5db228e5b1e2,no,reviewed,ITM-POL-001-00514,POL-001,123대 국정과제,기술,재생에너지종합서비스기업(재생에너지모집·인허가·설치·유지보수등원스톱 서비스제공) 육...,DRV-PAR-DOC-POL-001-00767,- 재생에너지종합서비스기업(재생에너지모집·인허가·설치·유지보수등원스톱 서비스제공) 육성·활용을 통해주민수용성제고,STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-e26259109e73,no,reviewed,ITM-POL-001-00515,POL-001,123대 국정과제,기술,재생에너지확산,DRV-PAR-DOC-POL-001-01275,ㅇ (재생에너지확산) 농촌RE100 실현을위한농업시설재생에너지공급 기반을구축하고주민공동체주도의햇빛소득마을500개소조성,STR-006,탄소중립 및 에너지 안보 (수소·SMR),STR-012,스마트 농업 및 수산업 기술,STR-006,STR-012,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-1347a4a949e7,no,reviewed,ITM-POL-001-00539,POL-001,123대 국정과제,기술,조력·수열등으로재생에너지다각화,DRV-PAR-DOC-POL-001-00762,"- 조력·수열등으로재생에너지다각화, '40년석탄발전폐지추진",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-259e5d71ef21,no,reviewed,ITM-POL-001-00579,POL-001,123대 국정과제,기술,지역상생,DRV-PAR-DOC-POL-001-00766,"ㅇ (지역상생) 햇빛·바람연금확대, 마을단위에너지자립등으로지역소득증대",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-a36b9110c6af,no,reviewed,ITM-POL-001-00590,POL-001,123대 국정과제,기술,차세대AI원천기술확보,DRV-PAR-DOC-POL-001-00440,"ㅇ (차세대AI원천기술확보) 거대언어모델(LLM) 등한계를극복하는초격차 기술, 미래AI 판도를흔들차세대원천기술(범용인공지능(AGI)) 확보추진",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-002 | STR-004,초격차 전략기술 확보 (반도체·이차전지) | 차세대 네트워크(6G) 및 지능형 인프라,STR-001,STR-002 | STR-004,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-1fb46ae11cea,no,reviewed,ITM-POL-001-00592,POL-001,123대 국정과제,기술,차세대배터리기술개발및충청·영남·호남을잇는배터리삼각벨트구축,DRV-PAR-DOC-POL-001-00591,- 차세대배터리기술개발및충청·영남·호남을잇는배터리삼각벨트구축,STR-004,차세대 네트워크(6G) 및 지능형 인프라,,,STR-002,,high,codex_manual_pol001_high_confidence,차세대 배터리 기술개발과 배터리 삼각벨트 구축은 초격차 전략기술 확보 축의 직접 과제다.
SRD-POL-001-44547919c8e4,no,reviewed,ITM-POL-001-00632,POL-001,123대 국정과제,기술,태양광폐패널,DRV-PAR-DOC-POL-001-00818,- (태양광폐패널) 고속·저에너지재활용처리공정및자원화기술개발,STR-006,탄소중립 및 에너지 안보 (수소·SMR),STR-013,디지털 트윈 및 가상화 공정 혁신,STR-006,STR-013,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-8a81a0109e84,no,reviewed,ITM-POL-001-00667,POL-001,123대 국정과제,기술,함정‧ 항공기정보및첨단기술(위성등) 기반광역감시·정보체계(MDA) 구축,DRV-PAR-DOC-POL-001-01371,- 함정‧ 항공기정보및첨단기술(위성등) 기반광역감시·정보체계(MDA) 구축,STR-005,우주항공 및 해양 기술주권 확보,,,STR-005,,high,auto_seed,provisional_auto_seed_from_queue(score=3)
SRD-POL-001-0b8be7b63563,no,reviewed,ITM-POL-001-00675,POL-001,123대 국정과제,기술,해운경쟁력제고,DRV-PAR-DOC-POL-001-01036,"ㅇ (해운경쟁력제고) 친환경선박중심으로국가수송력을확충*하고, 국적 선사경영안정, 이용률제고등을지원하며, 선원육성및매력도제고",STR-005,우주항공 및 해양 기술주권 확보,,,STR-005,,medium,codex_manual_pol001_final,친환경 선박 중심 국가수송력 확충과 선박 경쟁력 제고는 해양 산업·선박 기술 축과 직접 연결된다.
SRD-POL-001-8305f5ebcdc4,no,reviewed,ITM-POL-001-00694,POL-001,123대 국정과제,인프라·제도,100조원+α 규모국민성장펀드신설,DRV-PAR-DOC-POL-001-00874,ㅇ (100조원+α 규모국민성장펀드신설) AI 등미래전략산업과에너지 인프라등에투자하는민·관합동의대규모펀드조성,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-004 | STR-006,차세대 네트워크(6G) 및 지능형 인프라 | 탄소중립 및 에너지 안보 (수소·SMR),STR-001,STR-004 | STR-006,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-97cdeff04ecb,no,reviewed,ITM-POL-001-00714,POL-001,123대 국정과제,인프라·제도,건물의에너지효율화,DRV-PAR-DOC-POL-001-00802,"ㅇ (건물의에너지효율화) 제로에너지건축물·그린리모델링을확대*하고, 국산목재활용시범사업추진및녹색건축인증개편등제도개선",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-788b9c70f440,no,reviewed,ITM-POL-001-00719,POL-001,123대 국정과제,인프라·제도,공급망내기업들과탄소배출정보를주고받는데이터플랫폼을구축 하여디지털제품여권등에도대응,DRV-PAR-DOC-POL-001-00801,- 공급망내기업들과탄소배출정보를주고받는데이터플랫폼을구축 하여디지털제품여권등에도대응,STR-010,디지털 헬스케어 서비스 혁신,STR-011 | STR-013,디지털 콘텐츠 및 K-컬처 혁신 | 디지털 트윈 및 가상화 공정 혁신,STR-006,,high,codex_manual_exception_review,STX-STR-010-001 reassign_primary: 탄소배출 데이터플랫폼과 디지털제품여권 대응은 탄소중립 공급망 대응으로 STR-006이 타당하다.
SRD-POL-001-b2de91b75333,no,reviewed,ITM-POL-001-00739,POL-001,123대 국정과제,인프라·제도,군사법개혁,DRV-PAR-DOC-POL-001-00111,"ㅇ (군사법개혁) 군수사·검찰기능의국방부통합, 군수사기관에 대한지휘·감독의투명성강화등을 통해독립적이고공정한군사법체계구축",STR-013,디지털 트윈 및 가상화 공정 혁신,,,STR-013,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-c0a4730849d5,no,reviewed,ITM-POL-001-00815,POL-001,123대 국정과제,인프라·제도,분산된디지털·미디어법제정비를 통해규제의예측가능성제고및 불필요한규제혁파와투자지원을...,DRV-PAR-DOC-POL-001-01920,ㅇ 분산된디지털·미디어법제정비를 통해규제의예측가능성제고및 불필요한규제혁파와투자지원을 통한미디어미래성장동력확보,STR-010,디지털 헬스케어 서비스 혁신,STR-011 | STR-013,디지털 콘텐츠 및 K-컬처 혁신 | 디지털 트윈 및 가상화 공정 혁신,STR-011,,medium,codex_manual_exception_review,STX-STR-010-001 reassign_primary: 디지털·미디어 법제 정비와 미디어 미래성장동력 확보는 STR-011 콘텐츠/미디어 산업 진흥에 더 가깝다.
SRD-POL-001-478f225fb7a9,no,reviewed,ITM-POL-001-00821,POL-001,123대 국정과제,인프라·제도,비대면진료확대,DRV-PAR-DOC-POL-001-01536,"ㅇ (비대면진료확대) 사회적합의에기반해비대면진료를제도화하고, 농‧",STR-010,디지털 헬스케어 서비스 혁신,,,STR-010,,high,codex_manual_exception_review,STX-STR-010-001 keep_primary: 비대면진료 제도화는 STR-010의 직접 제도·서비스 확산 과제다.
SRD-POL-001-b89b2fb81109,no,reviewed,ITM-POL-001-00838,POL-001,123대 국정과제,인프라·제도,새만금도약,DRV-PAR-DOC-POL-001-00965,ㅇ (새만금도약) RE100산단조성등재생에너지허브로육성,STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-935b7338277d,no,reviewed,ITM-POL-001-00839,POL-001,123대 국정과제,인프라·제도,새만금재생에너지허브,DRV-PAR-DOC-POL-001-00958,"ㅇ 새만금재생에너지허브, 남부산업벨트등균형성장거점육성",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-a5b1ef39bab1,no,reviewed,ITM-POL-001-00840,POL-001,123대 국정과제,인프라·제도,생산·유통일관출하체계를 위해스마트APC(산지유통센터) 확대(300개소) 등추진,DRV-PAR-DOC-POL-001-01247,- 생산·유통일관출하체계를 위해스마트APC(산지유통센터) 확대(300개소) 등추진,STR-012,스마트 농업 및 수산업 기술,,,STR-012,,high,codex_manual_pol001_high_confidence,스마트APC 확대는 스마트 농업·유통 기술 확산 과제로 STR-012에 직접 대응한다.
SRD-POL-001-e95b676ce38b,no,reviewed,ITM-POL-001-00880,POL-001,123대 국정과제,인프라·제도,의료데이터상호연계·공동활용기반마련및디지털기반의병원을 활용한연구플랫폼‧,DRV-PAR-DOC-POL-001-00634,- 의료데이터상호연계·공동활용기반마련및디지털기반의병원을 활용한연구플랫폼‧,STR-010,디지털 헬스케어 서비스 혁신,STR-011 | STR-013,디지털 콘텐츠 및 K-컬처 혁신 | 디지털 트윈 및 가상화 공정 혁신,STR-010,STR-003,medium,codex_manual_exception_review,STX-STR-010-001 reviewed_with_split_flag: 의료데이터 상호연계와 디지털 기반 병원 연구플랫폼은 primary는 STR-010에 두되 바이오 연구 성격이 있어 STR-003 보조 매핑을 남긴다.
SRD-POL-001-f1b0aa2690e1,no,reviewed,ITM-POL-001-00900,POL-001,123대 국정과제,인프라·제도,재생에너지제도개선,DRV-PAR-DOC-POL-001-00763,"ㅇ (재생에너지제도개선) 재생에너지보급제도를계약시장으로단계적개편, 인허가절차간소화*, 지자체의이격거리완화·폐지추진등규제혁신",STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-38877f5fc960,no,reviewed,ITM-POL-001-00901,POL-001,123대 국정과제,인프라·제도,재생에너지확대및제도개선을 통해재생에너지산업경쟁력강화,DRV-PAR-DOC-POL-001-00756,ㅇ 재생에너지확대및제도개선을 통해재생에너지산업경쟁력강화,STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-1331360cc3ee,no,reviewed,ITM-POL-001-01029,POL-001,123대 국정과제,인재,산업과지역의성장지도를재설계하고에너지산업의수출산업화및재생 에너지인근에첨단산업을유치하...,DRV-PAR-DOC-POL-001-00754,ㅇ 산업과지역의성장지도를재설계하고에너지산업의수출산업화및재생 에너지인근에첨단산업을유치하여지역균형성장과경제성장기여,STR-006,탄소중립 및 에너지 안보 (수소·SMR),,,STR-006,,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-001-1efa43c3fb24,no,reviewed,ITM-POL-001-01076,POL-001,123대 국정과제,인재,학비) 기반이노베이션아카데미확대및AX대학원설립추진(15개),DRV-PAR-DOC-POL-001-00439,학비) 기반이노베이션아카데미확대및AX대학원설립추진(15개),STR-001,AI G3 도약 및 전 산업 AX 확산,,,STR-001,,high,codex_manual_pol001_high_confidence,이노베이션 아카데미 확대와 AX대학원 설립은 AI·AX 인재 기반 확충 과제로 STR-001에 직접 연결된다.
SRD-POL-001-54f5c2c3b0ee,no,no_strategy,ITM-POL-001-00001,POL-001,123대 국정과제,기술,(가칭,DRV-PAR-DOC-POL-001-02079,ㅇ ((가칭)｢ 한반도평화경제미래비전｣ 마련) 평화와경제의선순환을 통한 남북공동성장및경제공동체형성비전과이행계획을수립,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-33b20f3ed269,no,no_strategy,ITM-POL-001-00003,POL-001,123대 국정과제,기술,10大대표K-푸드품목육성으로K-푸드수출150억불달성('30년),DRV-PAR-DOC-POL-001-00575,- 10大대표K-푸드품목육성으로K-푸드수출150억불달성('30년),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-a7cf7214856f,no,no_strategy,ITM-POL-001-00004,POL-001,123대 국정과제,기술,200대핵심소부장기술R&D 투자확대및으뜸기업200개육성('30),DRV-PAR-DOC-POL-001-00594,- 200대핵심소부장기술R&D 투자확대및으뜸기업200개육성('30),,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-c0bab8ea05e8,no,no_strategy,ITM-POL-001-00005,POL-001,123대 국정과제,기술,2030년온실가스감축목표책임달성('18년대비40% 감축)을위한이행기반 조성,DRV-PAR-DOC-POL-001-00776,ㅇ 2030년온실가스감축목표책임달성('18년대비40% 감축)을위한이행기반 조성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-8bbf659ce9c1,no,no_strategy,ITM-POL-001-00007,POL-001,123대 국정과제,기술,2035년감축목표수립및2050년까지장기감축로드맵마련,DRV-PAR-DOC-POL-001-00777,ㅇ 2035년감축목표수립및2050년까지장기감축로드맵마련,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-64d153e8280a,no,no_strategy,ITM-POL-001-00008,POL-001,123대 국정과제,기술,2‧ 3차병원간유기적인연계‧ 협력**체계구축,DRV-PAR-DOC-POL-001-01493,2‧ 3차병원간유기적인연계‧ 협력**체계구축,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-4f8e5a6c64e9,no,no_strategy,ITM-POL-001-00009,POL-001,123대 국정과제,기술,2차공공기관이전,DRV-PAR-DOC-POL-001-00960,"ㅇ (2차공공기관이전) 이전절차에신속착수하고, 지역정주여건도개선",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-001-9577b44577b7,no,no_strategy,ITM-POL-001-00013,POL-001,123대 국정과제,기술,4대강보개방확대,DRV-PAR-DOC-POL-001-00854,"ㅇ 4대강보개방확대, 수생태계연속성확보로물이흐르는하천환경조성",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
