decision_key,active_in_queue,decision_status,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,suggested_primary_strategy_id,suggested_primary_strategy_label,alternate_strategy_ids,alternate_strategy_labels,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-009-f0b1793c149b,no,no_strategy,ITM-POL-009-00571,POL-009,과학기술분야 출연(연) 정책방향,기술,기술료 수입 활용,DRV-PAR-DOC-POL-010-00135,ㅇ (기술료 수입 활용) 기술료 수입 사용용도 중 ‘연구개발 재투자 및 기관운영경비’*의 일부를 상여금** 및 우수연구자 유치수당*** 등으로 활용 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-666cf74ab1a4,no,no_strategy,ITM-POL-009-00572,POL-009,과학기술분야 출연(연) 정책방향,기술,기업·지역역량 제고,DRV-PAR-DOC-POL-010-00096,"ㅇ (기업·지역역량 제고) 중소·중견기업 지원을 위한 기술실증 및 사업화 지원*, 지역역량 제고를 위한 지역특화 연구개발 지원",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-c8853a25b18b,no,no_strategy,ITM-POL-009-00573,POL-009,과학기술분야 출연(연) 정책방향,기술,기존 인센티브 재편,DRV-PAR-DOC-POL-010-00140,ㅇ (기존 인센티브 재편) 성과와 관계없이 연구과제 수탁규모에 연동되어 있는 현행 인센티브(연구수당·연구개발능률성과급) 재편 추진 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-68d379b453e4,no,no_strategy,ITM-POL-009-00574,POL-009,과학기술분야 출연(연) 정책방향,기술,대학·기업과 차별화되는 연구환경 조성으로 우수연구자 확보,DRV-PAR-DOC-POL-010-00035,ㅇ 대학·기업과 차별화되는 연구환경 조성으로 우수연구자 확보,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-18348871e5e3,no,no_strategy,ITM-POL-009-00575,POL-009,과학기술분야 출연(연) 정책방향,기술,법률 정비 미비,DRV-PAR-DOC-POL-010-00078,ㅇ (법률 정비 미비) 과기출연기관법 제정(`04년) 이후 정책·기술환경이 크게 변화했음에도 이를 반영한 법률 전반의 체제 정비는 미흡,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-1f7484ea436b,no,no_strategy,ITM-POL-009-00576,POL-009,과학기술분야 출연(연) 정책방향,기술,보수체계 표준화,DRV-PAR-DOC-POL-010-00154,ㅇ (보수체계 표준화) 23개 출연(연) 보수‧직급체계 전수조사·분석을 기반으로 全 기관 보수체계 표준안 마련 (인센티브 재편 연계) ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-1a75056ae611,no,no_strategy,ITM-POL-009-00577,POL-009,과학기술분야 출연(연) 정책방향,기술,블라인드채용 탄력적 운영,DRV-PAR-DOC-POL-010-00147,ㅇ (블라인드채용 탄력적 운영) 출연(연) 블라인드 채용제도가 합리적 ·탄력적으로 운영되도록 심사위원에게 채용서류 원문 제공 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-319240c341ca,no,no_strategy,ITM-POL-009-00578,POL-009,과학기술분야 출연(연) 정책방향,기술,산-연-정 협의체 신설,DRV-PAR-DOC-POL-010-00113,"ㅇ (산-연-정 협의체 신설) 출연(연), 산업계, 관계부처가 모여 전략연구사업 주요사항을 심의·의결하는 ‘전략연구사업 운영위원회’ 신설 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-27d46390a01e,no,no_strategy,ITM-POL-009-00579,POL-009,과학기술분야 출연(연) 정책방향,기술,성과-보상 불일치,DRV-PAR-DOC-POL-010-00064,"ㅇ (성과-보상 불일치) 주요 개인 인센티브(연구수당, 연구개발능률성과급)가 성과가 아닌 수탁규모에 연동 → 연구의욕 고취 미흡 및 수탁의존 심화",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fcc60bcdd1a2,no,no_strategy,ITM-POL-009-00580,POL-009,과학기술분야 출연(연) 정책방향,기술,수요기반 기획절차 운영,DRV-PAR-DOC-POL-010-00118,ㅇ (수요기반 기획절차 운영) 수요를 바탕으로 운영위-지원단-출연(연) 간 유기적 연계를 통해 차년도 전략연구사업 예산요구과제 결정 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ad43b5e0a656,no,no_strategy,ITM-POL-009-00581,POL-009,과학기술분야 출연(연) 정책방향,기술,연구과제중심제도(PBS)가 도입된 ’96년 이후 30년간 우리 경제는 5배,DRV-PAR-DOC-POL-010-00044,"ㅇ 연구과제중심제도(PBS)가 도입된 ’96년 이후 30년간 우리 경제는 5배, R&D 규모는 10배 이상 성장하여 추격국에서 선도국으로 도약",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7da48bc7eb44,no,no_strategy,ITM-POL-009-00582,POL-009,과학기술분야 출연(연) 정책방향,기술,연구비 투명성 강화,DRV-PAR-DOC-POL-010-00051,"- 연구비 투명성 강화, 정적인 연구환경 탈피, 연구책임자 중심 운영 강화를 통해 출연(연)의 경쟁력을 높이는 취지로 도입되었으나,",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-9699705d7416,no,no_strategy,ITM-POL-009-00583,POL-009,과학기술분야 출연(연) 정책방향,기술,연구행정 전문화,DRV-PAR-DOC-POL-010-00155,"ㅇ (연구행정 전문화) 연구직의 파트너로서 연구행정·지원직의 가치를 인정하여 전문직에 상응하는 직종, 처우 및 성장사다리 마련 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5502e827647c,no,no_strategy,ITM-POL-009-00584,POL-009,과학기술분야 출연(연) 정책방향,기술,연구회 기능 미비,DRV-PAR-DOC-POL-010-00073,ㅇ (연구회 기능 미비) 「과기출연기관법」에 따라 부여된 연구회의 책무와 역할에 비해 실제 연구회의 전략기획* 및 상호협력 지원 기능** 미비,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-918a62df61f5,no,no_strategy,ITM-POL-009-00586,POL-009,과학기술분야 출연(연) 정책방향,기술,외부강의료 상향,DRV-PAR-DOC-POL-010-00143,ㅇ (외부강의료 상향) 대학교수 등 외부 전문직군과 동일하게 외부 강의료 기준 상향 추진 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ead3008fc0bc,no,no_strategy,ITM-POL-009-00587,POL-009,과학기술분야 출연(연) 정책방향,기술,우수 연구진 상여금,DRV-PAR-DOC-POL-010-00132,ㅇ (우수 연구진 상여금) 평가 결과에 따라 성과 기여도가 높은 우수 연구자 또는 연구팀 대상 파격적 상여금(가칭STAR* 상여금) 신설 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-d18643c7860b,no,no_strategy,ITM-POL-009-00590,POL-009,과학기술분야 출연(연) 정책방향,기술,인건비 전액 지원,DRV-PAR-DOC-POL-010-00098,"ㅇ (인건비 전액 지원) 매년 종료되는 정부수탁과제(연 4천억원, 총 2조원)을 기관출연금으로 전환, 기관출연금과 계속과제로 인건비 전액 지원 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ab0376bce2d7,no,no_strategy,ITM-POL-009-00591,POL-009,과학기술분야 출연(연) 정책방향,기술,인건비·간접비 편성,DRV-PAR-DOC-POL-010-00104,"ㅇ (인건비·간접비 편성) 인건비 운영의 유연성*, 과제중심 인센티브 체계**를 고려하여 전략연구사업에서 인건비·간접비를 계상 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ff0a204d052a,no,no_strategy,ITM-POL-009-00594,POL-009,과학기술분야 출연(연) 정책방향,기술,전략1,DRV-PAR-DOC-POL-010-00017,ㅇ (전략1) 국가임무 수행체계 확립,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-7552c969f6d6,no,no_strategy,ITM-POL-009-00595,POL-009,과학기술분야 출연(연) 정책방향,기술,전략2,DRV-PAR-DOC-POL-010-00023,ㅇ (전략2) 성과중심 평가·보상체계 개편,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ad5463f6faef,no,no_strategy,ITM-POL-009-00596,POL-009,과학기술분야 출연(연) 정책방향,기술,전략3,DRV-PAR-DOC-POL-010-00029,ㅇ (전략3) 연구몰입을 지원하는 연구환경 조성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-3390c583e8ab,no,no_strategy,ITM-POL-009-00598,POL-009,과학기술분야 출연(연) 정책방향,기술,전략연구 지원기구 신설,DRV-PAR-DOC-POL-010-00115,ㅇ (전략연구 지원기구 신설) 전략연구사업의 ‘기획조정·보완 → 점검·평가 → 성과확산’을 지원하는 ‘전략연구지원단’을 연구회 내 설치 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-31b90e11b4cb,no,no_strategy,ITM-POL-009-00602,POL-009,과학기술분야 출연(연) 정책방향,기술,중장기·임무중심형 연구시스템 구축으로 국민체감 대형성과 창출,DRV-PAR-DOC-POL-010-00034,ㅇ 중장기·임무중심형 연구시스템 구축으로 국민체감 대형성과 창출,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-23b8fa39ed24,no,no_strategy,ITM-POL-009-00603,POL-009,과학기술분야 출연(연) 정책방향,기술,직종별 직무 분석을 거쳐 전문 연구행정 직종*·칭호 개발,DRV-PAR-DOC-POL-010-00156,"- 직종별 직무 분석을 거쳐 전문 연구행정 직종*·칭호 개발, 경력경로 설정 등 연구행정·지원직의 전문직화로 자긍심 고취",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-fdcb39fadadf,no,no_strategy,ITM-POL-009-00604,POL-009,과학기술분야 출연(연) 정책방향,기술,처우개선,DRV-PAR-DOC-POL-010-00142,ㅇ (처우개선) 출연(연) 구성원의 전반적인 처우 수준을 지속 개선 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-e2eac5d917c0,no,no_strategy,ITM-POL-009-00605,POL-009,과학기술분야 출연(연) 정책방향,기술,출연(연)은 전문적인 연구행정·지원 서비스를 제공하고 연구자는 연구와 성과에만 몰...,DRV-PAR-DOC-POL-010-00086,ㅇ 출연(연)은 전문적인 연구행정·지원 서비스를 제공하고 연구자는 연구와 성과에만 몰두하는 연구환경 조성,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-0da97cb75f17,no,no_strategy,ITM-POL-009-00606,POL-009,과학기술분야 출연(연) 정책방향,기술,통합평가 성과급,DRV-PAR-DOC-POL-010-00130,ㅇ (통합평가 성과급) 평가 결과에 따라 차등 지급되는 전 직원 대상 성과급을 신설하여 전직원 동기부여 강화 ’27년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-ffb250c1fb72,no,no_strategy,ITM-POL-009-00607,POL-009,과학기술분야 출연(연) 정책방향,기술,평가결과 환류강화,DRV-PAR-DOC-POL-010-00123,"ㅇ (평가결과 환류강화) 내실있는 평가를 위해 통합평가 성과급 및 우수연구자 상여금 연계, 경상경비 증가율* 및 업무추진비 등 차등 적용 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-62f167070220,no,no_strategy,ITM-POL-009-00608,POL-009,과학기술분야 출연(연) 정책방향,기술,평가에 연동되는 성과급·상여금* 신설,DRV-PAR-DOC-POL-010-00026,"- 평가에 연동되는 성과급·상여금* 신설, 기존 인센티브 재편",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-838a53cf70b3,no,no_strategy,ITM-POL-009-00609,POL-009,과학기술분야 출연(연) 정책방향,기술,현재 기관운영평가(3년),DRV-PAR-DOC-POL-010-00120,"- 현재 기관운영평가(3년), 연구사업평가(6년)로 이원화된 평가방식을 단일 평가체계(매년)로 통합",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-5eb5b13faa0a,no,no_strategy,ITM-POL-009-RV-00016,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,과기정통부-연구회-출연연 협력 거버넌스 명확화,DRV-PAR-DOC-POL-010-00166,ㅇ (거버넌스) 과기정통부(정책방향 제시)-연구회(출연(연) 간 협력 지원)-출연(연)(임무·역할 수행) 간 유기적 협력체계 명확화,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-40b77845d043,no,no_strategy,ITM-POL-009-RV-00002,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,기관출연금 기본·전략연구사업 체계화,DRV-PAR-DOC-POL-010-00110,ㅇ (기관출연금 체계화) 기관출연금을 기관 자체 수요에 따른 ’기본연구사업‘과 정부·기업수요 기반으로 운영하는 ’전략연구사업‘으로 유형화 ’26년~,,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
SRD-POL-009-29fdd9f4575e,no,no_strategy,ITM-POL-009-RV-00001,POL-009,과학기술분야 출연(연) 정책방향,인프라·제도,기관출연금 전환을 통한 인건비 전액 지원,DRV-PAR-DOC-POL-010-00098,"ㅇ (인건비 전액 지원) 매년 종료되는 정부수탁과제(연 4천억원, 총 2조원)을 기관출연금으로 전환, 기관출연금과 계속과제로 인건비 전액 지원 ’26년~",,,,,,,medium,auto_seed,provisional_auto_seed_no_strategy(no_queue_suggestion)
