decision_key,active_in_queue,decision_status,policy_item_id,policy_id,policy_name,bucket_label,item_label,primary_evidence_id,evidence_preview,suggested_primary_strategy_id,suggested_primary_strategy_label,alternate_strategy_ids,alternate_strategy_labels,reviewed_primary_strategy_id,reviewed_secondary_strategy_ids,reviewed_confidence,reviewer_name,reviewer_notes
SRD-POL-010-a3525c273c6b,no,reviewed,ITM-POL-010-00661,POL-010,연구개발 생태계 혁신방안,기술,구축형,DRV-PAR-DOC-POL-005-00360,ㅇ (구축형) 현장의 우선순위에 의해 소요를 결정하는 제도적 절차를 마련하고 사업의 체계적 관리 및 단계별 점검 강화,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-af34490036fc,no,reviewed,ITM-POL-010-00663,POL-010,연구개발 생태계 혁신방안,기술,국가연구개발사업을 통해 생성된 지식의 축적-확산 생태계 구축,DRV-PAR-DOC-POL-005-00443,□ 국가연구개발사업을 통해 생성된 지식의 축적-확산 생태계 구축,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-3f72f34cd602,no,reviewed,ITM-POL-010-00664,POL-010,연구개발 생태계 혁신방안,기술,국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토,DRV-PAR-DOC-POL-005-00340,- 국가적으로 긴급대응이 필요한 R&D의 신속-적시 추진을 위한 지원방안 마련 검토,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014 | STR-015,핵심 전략기술 자립 (LNG화물창·특수강) | 감염병 대응 및 공중보건 기술 자립,STR-002,STR-014 | STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-0af8d7a53959,no,reviewed,ITM-POL-010-00671,POL-010,연구개발 생태계 혁신방안,기술,기본방향,DRV-PAR-DOC-POL-005-00352,ㅇ (기본방향) 1천억원 이상의 대규모 R&D는 유형* 및 특성에 따른 맞춤형 사전 점검 및 사업관리체계 도입,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-846dde115e7d,no,reviewed,ITM-POL-010-00672,POL-010,연구개발 생태계 혁신방안,기술,기술-수요 연계,DRV-PAR-DOC-POL-005-00422,"ㅇ (기술-수요 연계) 연구자는 수요기업을 고려하며 연구하고, 기업은 연구성과를 쉽게 찾을 수 있도록 AI 기반 성과확산 플랫폼 개발 및 도입",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-002 | STR-008,초격차 전략기술 확보 (반도체·이차전지) | 피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-002 | STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-8f9ca03662c5,no,reviewed,ITM-POL-010-00674,POL-010,연구개발 생태계 혁신방안,기술,기술료를 주식-지분 등으로 분배하고,DRV-PAR-DOC-POL-005-00427,"- 기술료를 주식-지분 등으로 분배하고, 기술거래 전문기관의 공정한 거래를 지원하는 제도적 유인책을 마련하여 공공연구성과의 기술이전 활성화",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-013 | STR-014,디지털 트윈 및 가상화 공정 혁신 | 핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-013 | STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-c261a16d646a,no,reviewed,ITM-POL-010-00676,POL-010,연구개발 생태계 혁신방안,기술,기술패권 경쟁 신속 대응을 위해 유연한 목표관리(Moving Target) 등을...,DRV-PAR-DOC-POL-005-00417,"- 기술패권 경쟁 신속 대응을 위해 유연한 목표관리(Moving Target) 등을 허용하고, 민간의 도전적 연구개발 참여를 위해 민간 매칭비율 완화*",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014 | STR-015,핵심 전략기술 자립 (LNG화물창·특수강) | 감염병 대응 및 공중보건 기술 자립,STR-002,STR-014 | STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5238b7224430,no,reviewed,ITM-POL-010-00678,POL-010,연구개발 생태계 혁신방안,기술,기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화,DRV-PAR-DOC-POL-005-00320,- 기업의 실증 기회 확대를 위한 지역 테크노파크 등 공공 연구시설 지원*‧활용 강화,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-f9c342ce3535,no,reviewed,ITM-POL-010-00681,POL-010,연구개발 생태계 혁신방안,기술,기획단계,DRV-PAR-DOC-POL-005-00361,- (기획단계) ‘과학적 큰 질문’을 근간으로 하는 대형 연구인프라 구축을 위해 민간 중심의 협의체*를 운영하여 소요결정,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-004 | STR-014,차세대 네트워크(6G) 및 지능형 인프라 | 핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-004 | STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a235313e51f9,no,reviewed,ITM-POL-010-00683,POL-010,연구개발 생태계 혁신방안,기술,단계관리,DRV-PAR-DOC-POL-005-00364,- (단계관리) 사업착수→기본/실시설계→시공의 전 단계를 단계적 프로젝트관리 방식(Phase Review)을 도입*하여 체계적으로 관리,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-3e855debf17b,no,reviewed,ITM-POL-010-00684,POL-010,연구개발 생태계 혁신방안,기술,대‧중소 상생협력,DRV-PAR-DOC-POL-005-00316,ㅇ (대‧중소 상생협력) 대기업과 중견‧중소기업의 상생협력*을 위해 수요자 참여형 실증 R&D 지원 확대 및 제도 마련,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-103085204a4a,no,reviewed,ITM-POL-010-00685,POL-010,연구개발 생태계 혁신방안,기술,대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고,DRV-PAR-DOC-POL-005-00318,"- 대기업에서 공급망 수요를 기반으로 실증 환경을 제공하고, 중견‧중소 기업의 소재‧부품‧장비 혁신을 지원하는 상생형 실증 R&D 확대",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-20b2817fbb6d,no,reviewed,ITM-POL-010-00689,POL-010,연구개발 생태계 혁신방안,기술,도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해,DRV-PAR-DOC-POL-005-00405,"- 도전적 목표 설정과 혁신적 연구성과 창출을 유도하기 위해, RFP 기획 가이드라인*을 마련하고 사전검토절차를 통해 점검",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-f9d0b0226b25,no,reviewed,ITM-POL-010-00690,POL-010,연구개발 생태계 혁신방안,기술,도전적 임무 전용 트랙,DRV-PAR-DOC-POL-005-00415,ㅇ (도전적 임무 전용 트랙) 세계를 선도할 차세대 성장동력 확보 및 전략기술 선점을 위한 범부처 메가 프로젝트(NEXT 프로젝트*) 추진,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-004 | STR-014,차세대 네트워크(6G) 및 지능형 인프라 | 핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-004 | STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5604eb5825ce,no,reviewed,ITM-POL-010-00691,POL-010,연구개발 생태계 혁신방안,기술,도전적-혁신적 연구 지원을 위한 연구관리 체계 강화,DRV-PAR-DOC-POL-005-00400,□ 도전적-혁신적 연구 지원을 위한 연구관리 체계 강화,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-dc5d0d4d2363,no,reviewed,ITM-POL-010-00692,POL-010,연구개발 생태계 혁신방안,기술,민-관 소통확대,DRV-PAR-DOC-POL-005-00313,"ㅇ (민-관 소통확대) 연구개발비, 투자 세액공제 등 세제지원 논의*를 위한 소통 강화방안(기재부, 과기부, 산업부, 중기부, 산업계 등) 검토",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1294a82338f3,no,reviewed,ITM-POL-010-00693,POL-010,연구개발 생태계 혁신방안,기술,민-관 협력 조인트 벤처,DRV-PAR-DOC-POL-005-00437,"- 민-관 협력 조인트 벤처, 산-학-연 협력 사업단 등 다양한 형태로 기술개발-사업화-지식재산권(IP) 배분 등 제도적 사항까지 통합 지원",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1052f0e7c48b,no,reviewed,ITM-POL-010-00696,POL-010,연구개발 생태계 혁신방안,기술,범부처 R&D 성과확산 체계 마련,DRV-PAR-DOC-POL-005-00435,□ 범부처 R&D 성과확산 체계 마련,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1071de4019fb,no,reviewed,ITM-POL-010-00697,POL-010,연구개발 생태계 혁신방안,기술,범부처 체계,DRV-PAR-DOC-POL-005-00439,ㅇ (범부처 체계) 全 부처의 R&D 성과확산 사업을 “성과확산형 사업군”으로 구분하고 예산-평가를 별도 관리하는 범부처 지원체계 마련,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-100a9b2b4928,no,reviewed,ITM-POL-010-00698,POL-010,연구개발 생태계 혁신방안,기술,법제 정비,DRV-PAR-DOC-POL-005-00441,ㅇ (법제 정비) 정부R&D 성과가 경제-사회-학술적으로 확산-활용될 수 있도록 정부 R&D 성과확산체계 구축을 위한 법제 개편 추진,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-471c79fc8faa,no,reviewed,ITM-POL-010-00699,POL-010,연구개발 생태계 혁신방안,기술,부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략...,DRV-PAR-DOC-POL-005-00397,- 부처별 과학기술 정책 및 기술 분야별 논문-특허-로드맵 등을 토대로 중장기 전략 및 투자방향 수립 지원,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-924619d9ce22,no,reviewed,ITM-POL-010-00701,POL-010,연구개발 생태계 혁신방안,기술,비영리기관 기술료 사용 비중 모니터링 및 법정 사용 비율* 미충족기관 제재조치 도...,DRV-PAR-DOC-POL-005-00433,- 비영리기관 기술료 사용 비중 모니터링 및 법정 사용 비율* 미충족기관 제재조치 도입 검토 등을 통해 기술사업화 핵심 주체의 성과 보상 강화,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-07cbde12972a,no,reviewed,ITM-POL-010-00702,POL-010,연구개발 생태계 혁신방안,기술,빅데이터 인프라 개선,DRV-PAR-DOC-POL-005-00395,"- (빅데이터 인프라 개선) AI 기반 R&D 관리에 적합한 데이터 기반 마련을 위해 NTIS, IRIS 등 데이터의 질적 제고 및 연계 강화",STR-001,AI G3 도약 및 전 산업 AX 확산,STR-002 | STR-004,초격차 전략기술 확보 (반도체·이차전지) | 차세대 네트워크(6G) 및 지능형 인프라,STR-001,STR-002 | STR-004,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1e6f051a2563,no,reviewed,ITM-POL-010-00703,POL-010,연구개발 생태계 혁신방안,기술,사전기획점검,DRV-PAR-DOC-POL-005-00355,- (사전기획점검) 예산심의 체계(분야별 전문위)에 따라 사업군 단위로 점검*하고 예산심의와 연계성 강화**(R&D 신속성⸱투자효율성 제고),STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-b32263f14bd5,no,reviewed,ITM-POL-010-00704,POL-010,연구개발 생태계 혁신방안,기술,산업계,DRV-PAR-DOC-POL-005-00373,- (산업계) 분야별 민-관 R&D 협의체* 운영을 통해 기술수요 발굴 단계부터 기획 및 컨소시엄 구성까지 기업이 주도하여 추진,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5aa558eab317,no,reviewed,ITM-POL-010-00705,POL-010,연구개발 생태계 혁신방안,기술,산업계-연구계 등 수요자 주도 개방형 기획체계 확산,DRV-PAR-DOC-POL-005-00367,□ 산업계-연구계 등 수요자 주도 개방형 기획체계 확산,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-1b5614918d04,no,reviewed,ITM-POL-010-00709,POL-010,연구개발 생태계 혁신방안,기술,수요자･민간의 예산심의 참여 확대,DRV-PAR-DOC-POL-005-00345,□ 수요자･민간의 예산심의 참여 확대,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-5e4b2420e2a1,no,reviewed,ITM-POL-010-00712,POL-010,연구개발 생태계 혁신방안,기술,실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설...,DRV-PAR-DOC-POL-005-00419,"- 실패 확률은 높지만 성공 시 파급효과가 큰 연구를 위한 R&D 프로그램 사업 신설('27년 신규, 계속사업 형태)",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a28e858e43c5,no,reviewed,ITM-POL-010-00716,POL-010,연구개발 생태계 혁신방안,기술,연구개발기관의 저장소 및 정부 지원 플랫폼 간 연계를 통해 연구데이터 관리를 체계화하고,DRV-PAR-DOC-POL-005-00448,"- 연구개발기관의 저장소 및 정부 지원 플랫폼 간 연계를 통해 연구데이터 관리를 체계화하고, 수집-검색-이용 편의성 확보",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-0ea3b46eeba4,no,reviewed,ITM-POL-010-00717,POL-010,연구개발 생태계 혁신방안,기술,연구계,DRV-PAR-DOC-POL-005-00370,- (연구계) 학회와의 소통을 확대하여 다수의 연구자 참여 기반 신흥 원천기술 발굴-기획 전문성을 강화하고 기술변화에 신속 대응,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014 | STR-015,핵심 전략기술 자립 (LNG화물창·특수강) | 감염병 대응 및 공중보건 기술 자립,STR-002,STR-014 | STR-015,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-a9861015242c,no,reviewed,ITM-POL-010-00718,POL-010,연구개발 생태계 혁신방안,기술,연구데이터 관리체계를 연구자 중심에서 연구개발기관 중심으로 개편하고,DRV-PAR-DOC-POL-005-00446,"- 연구데이터 관리체계를 연구자 중심에서 연구개발기관 중심으로 개편하고, 연구데이터 관리를 위한 거버넌스 확립 및 시스템 구축",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-df8dd8a3d15c,no,reviewed,ITM-POL-010-00723,POL-010,연구개발 생태계 혁신방안,기술,연구자의 연구-창업활동을 촉진할 수 있도록 현행 조세제도* 개선 검토,DRV-PAR-DOC-POL-005-00431,- 연구자의 연구-창업활동을 촉진할 수 있도록 현행 조세제도* 개선 검토,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-25f7cc4fdab1,no,reviewed,ITM-POL-010-00724,POL-010,연구개발 생태계 혁신방안,기술,연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도...,DRV-PAR-DOC-POL-005-00343,"- 연구지속성이 요구되는 기초연구사업 및 범부처 임무형R&D사업*에 대해서는 다년도 예산 운영 계획 아래, 계속사업비 인정 확대 추진",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-2f25fe68f77b,no,reviewed,ITM-POL-010-00727,POL-010,연구개발 생태계 혁신방안,기술,연구행정 간소화,DRV-PAR-DOC-POL-005-00393,ㅇ (연구행정 간소화) 연구자의 행정부담 완화 및 연구몰입 환경 조성을 위해 R&D 기획-수행-성과확산 全주기를 지원하는 AI를 IRIS에 도입,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-002 | STR-008,초격차 전략기술 확보 (반도체·이차전지) | 피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-002 | STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-ce1ff25ce682,no,reviewed,ITM-POL-010-00728,POL-010,연구개발 생태계 혁신방안,기술,연구형,DRV-PAR-DOC-POL-005-00354,ㅇ (연구형) 당락을 결정하는 평가(예타) 대신 기획보완 중심의 사전점검(예산요구 전 11월~3월)을 실시하여 사업 추진 2년 이상 단축,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-f8be5089a8d6,no,reviewed,ITM-POL-010-00729,POL-010,연구개발 생태계 혁신방안,기술,예산,DRV-PAR-DOC-POL-005-00387,- (예산) 예산 배분-조정 특화 AI 도입을 통해 데이터 기반의 사업 검토* 및 불필요한 행정 부담 해소**로 효율적-전문적 국가R&D 심의를 지원,STR-001,AI G3 도약 및 전 산업 AX 확산,STR-002 | STR-008,초격차 전략기술 확보 (반도체·이차전지) | 피지컬 AI 및 지능형 로봇 산업 육성,STR-001,STR-002 | STR-008,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-40064f80f987,no,reviewed,ITM-POL-010-00733,POL-010,연구개발 생태계 혁신방안,기술,우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달...,DRV-PAR-DOC-POL-005-00325,- 우수기술 수요 확보를 위해 旣지정 혁신제품*의 홍보 및 국내‧외 판로개척 및 조달 이후 실증정보**를 활용한 제품 고도화 추가 지원,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-4e8d92c206d2,no,reviewed,ITM-POL-010-00734,POL-010,연구개발 생태계 혁신방안,기술,우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고...,DRV-PAR-DOC-POL-005-00412,- 우수한 연구자가 PM으로 선발될 수 있도록 권한-책임에 상응하는 보상을 제공*하고 전문적이고 책임있는 기획-관리 지원**,STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
SRD-POL-010-bc2e0fb1bfbb,no,reviewed,ITM-POL-010-00735,POL-010,연구개발 생태계 혁신방안,기술,융합연구 촉진,DRV-PAR-DOC-POL-005-00378,"ㅇ (융합연구 촉진) 기술-산업 분야 간, 산학연 주체 간 융합을 통하여 새로운 돌파구를 창출하도록 융합연구 플랫폼 구축-운영",STR-002,초격차 전략기술 확보 (반도체·이차전지),STR-014,핵심 전략기술 자립 (LNG화물창·특수강),STR-002,STR-014,medium,auto_seed,provisional_auto_seed_from_queue(score=2)
