review_item_id,document_id,source_format,page_no,candidate_source,candidate_id,rows,cols,preview_text,suggested_class,heuristic_reason,keep_for_dashboard,merge_group_hint,canonical_table_id,review_status,reviewer_notes,treat_as_char,text_wrap
TRV-DOC-POL-002-JS-014,DOC-POL-002,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-002-014,1,3,3 | 데이터 접근·활용성 제고 및 AI 컴퓨팅 인프라 구축·지원,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-015,DOC-POL-002,hwpx,section2,pymupdf_find_tables,TBL-DOC-POL-002-015,7,5,"구분 | 보안 가상클라우드(1단계, ‘25~’28) | 통합활용플랫폼(2단계, ‘28~)",structured_table,hwpx_matrix_table,yes,,CTBL-DOC-POL-002-003,reviewed,1차 heuristic seed. 구조표 후보로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-016,DOC-POL-002,hwpx,section3,pymupdf_find_tables,TBL-DOC-POL-002-016,7,1,AI 바이오 국가전략(안),review_required,single_column_info_box,no,,,reviewed,표가 아니라 표지/제목 박스 반복 요소.,0,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-017,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-017,1,1,Ⅰ. 추진배경,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-018,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-018,1,3,최근 흐름 : AI 기반 바이오 연구·산업 대전환,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-019,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-019,1,3,혁신의 동력 : 지식인프라(Foundation Model)와 자율플랫폼(Agentic AI),layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-020,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-020,1,3,전략적 필요 : AI 바이오 선도국 진입의 골든타임,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-021,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-021,1,1,Ⅱ. 최근 AI 바이오 연구의 흐름,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-022,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-022,2,3,과거 | 현재,layout_false_positive,small_hwpx_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-023,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-023,1,1,,layout_false_positive,empty_table_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-024,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-024,1,1,Ⅲ. 글로벌 동향,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-025,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-025,1,3,국가 전략화 : AI 바이오 글로벌 주도권 확보를 위한 총력전,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-026,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-026,3,3,✔ 주요국의 과학기술 X AI 전략,review_required,hwpx_needs_manual_review,no,,,reviewed,제목+서술형 해외동향 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-027,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-027,3,3,✔ 주요국의 AI 바이오 투자 동향,review_required,hwpx_needs_manual_review,no,,,reviewed,제목+서술형 투자동향 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-028,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-028,1,3,"협력 생태계 : 글로벌 빅테크, 빅파마, AI 바이오텍의 파트너십 확대",layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-029,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-029,3,3,✔ AI 신약개발을 위한 전략적 파트너십 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,제목+서술형 파트너십 사례 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-030,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-030,1,1,,layout_false_positive,empty_table_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-031,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-031,1,1,기업,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-032,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-032,1,1,Ⅳ. 우리의 현주소 및 시사점,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-033,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-033,3,3, AI바이오 융합 인재에 대한 현장의 목소리,review_required,hwpx_needs_manual_review,no,,,reviewed,현장 목소리 인용 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-034,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-034,1,1,"급변하는 AI 바이오 환경 下 글로벌 강국으로 도약하기 위해
AI모델·데이터·인프라를 아우르는 혁신적 생태계 구축",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-035,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-035,1,1,Ⅴ. 비전 및 추진전략,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-036,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-036,1,1,Ⅵ. 전략별 추진과제,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-037,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-037,1,2,전략1 | 5대 분야 핵심 AI 모델 개발 및 적용,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-038,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-038,1,1,분야,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-039,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-039,1,1,󰊱 AI 기반 연구개발 패러다임 전환 : 신약개발,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-040,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-040,1,1,목표,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-041,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-041,11,7,구분 | 필요요소 | 추진방향 | 활용,structured_table,hwpx_matrix_table,yes,,CTBL-DOC-POL-002-004,reviewed,1차 heuristic seed. 구조표 후보로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-042,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-042,2,3,RNA 구조 예측-설계 | mRNA 설계 | RNA 변형 스크리닝,layout_false_positive,small_hwpx_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-043,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-043,2,2,유전자 편집 | 세포 치료제,layout_false_positive,small_hwpx_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-044,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-044,3,3,✔ 해외의 연구실 AX 동향,review_required,hwpx_needs_manual_review,no,,,reviewed,연구실 AX 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-045,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-045,1,1,"⇒ AI 기반 항체치료제* 개발로 국민 모두가 저렴한 가격으로 혜택을 누릴 수 있도록 하기 위한 ‘국민 체감형 AI 신약개발 선도 프로젝트’ 추진
* 해외 수입에 의존하고, 개발비용이 높아 수백만원~수억원의 약가 형성",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-046,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-046,1,1,"󰊲 특화 AI 모델 개발·활용으로 연구개발 가속화 및 산업 생산성·경제성 제고 : 뇌·역노화, 의료기기, 바이오제조, 농식품",layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-047,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-047,1,1,뇌·역노화,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-048,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-048,1,1,목표,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-049,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-049,3,3,구조적 뇌 지도 | 구조+기능 지도,review_required,hwpx_needs_manual_review,yes,,CTBL-DOC-POL-002-014,reviewed,구조적 뇌 지도와 구조+기능 지도를 비교하는 표로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-050,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-050,2,2,"< (사례) 국제연구팀, 예쁜꼬마선충의 행동을 시뮬레이션화 >",layout_false_positive,heading_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-051,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-051,2,2,< (사례) 해마의 위치‧격자세포 원리 → 공간탐색 및 강화학습 AI 개발 >,layout_false_positive,heading_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-052,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-052,2,2,< (사례) 데이비드 싱클레어 하버드대 교수 노화역전 연구 >,layout_false_positive,heading_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-053,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-053,1,1,의료기기,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-054,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-054,1,1,목표,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-055,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-055,3,3,✔ AI 기반 진단 의료기기 개발 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,진단 의료기기 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-056,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-056,3,3,✔ AI 기반 치료 의료기기 개발 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,치료 의료기기 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-057,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-057,3,3,✔ AI 기반 원격의료 기술 예시,review_required,hwpx_needs_manual_review,no,,,reviewed,원격의료 기술 예시 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-058,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-058,3,3,✔ AI 기반 질환예측 기술 예시,review_required,hwpx_needs_manual_review,no,,,reviewed,질환예측 기술 예시 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-059,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-059,3,3,✔ 데이터 플랫폼 구축 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,데이터 플랫폼 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-060,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-060,3,3,✔ 해외 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,해외 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-061,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-061,1,1,바이오 제조,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-062,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-062,1,1,분야,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,0,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-063,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-063,3,3,✔ 해외 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,바이오제조 해외 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-064,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-064,3,3,✔ 해외 사례,review_required,hwpx_needs_manual_review,no,,,reviewed,디지털·AI 공정기술 해외 사례 설명 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-065,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-065,1,1,< 바이오제조 전주기 지원 인프라 구축방향 >,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-066,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-066,1,1,농식품(그린바이오),layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-067,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-067,1,1,목표,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-068,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-068,1,1,구분,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-069,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-069,1,2,전략2 | 산·학·연·병이 함께하는 ‘AI 바이오 혁신 생태계’ 조성,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-070,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-070,1,1,,layout_false_positive,empty_table_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-071,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-071,3,3,’26년 | ⇨ | ’27년 이후,review_required,hwpx_needs_manual_review,yes,,CTBL-DOC-POL-002-012,reviewed,본문의 시범거점 확대 일정표. 요약본과 같은 canonical table로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-072,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-072,6,4,부처명 | 역할 | 부처명 | 역할,structured_table,hwpx_matrix_table,yes,,CTBL-DOC-POL-002-005,reviewed,1차 heuristic seed. 구조표 후보로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-073,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-073,1,1,거점명,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-074,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-074,1,2,전략3 | 데이터 접근·활용성 제고 및 AI 컴퓨팅 인프라 구축·지원,layout_false_positive,single_row_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-075,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-075,1,1,󰊱 고품질의 바이오 빅데이터 확보,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-076,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-076,1,1,구분,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-077,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-077,3,3,< 민간데이터 공유활용 지원 사업 개요(’26년 착수) >,layout_false_positive,heading_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-078,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-078,3,3,현행(As-Is) | ⇨ | 향후(To-Be),review_required,hwpx_needs_manual_review,yes,,CTBL-DOC-POL-002-015,reviewed,현행과 향후 개선 방향을 비교하는 전환표로 유지.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-079,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-079,3,3,✔ AI 기반 데이터 품질관리 기술 예시,review_required,hwpx_needs_manual_review,no,,,reviewed,데이터 품질관리 기술 예시 박스. 구조표로 쓰지 않음.,1,TOP_AND_BOTTOM
TRV-DOC-POL-002-JS-080,DOC-POL-002,hwpx,section7,pymupdf_find_tables,TBL-DOC-POL-002-080,1,1,󰊲 바이오 빅데이터 활용성 제고 및 규제 합리화,layout_false_positive,single_cell_layout_box,no,,,reviewed,1차 heuristic seed. 레이아웃 박스/표 도구 기반 제목 요소로 판단해 제외.,1,TOP_AND_BOTTOM
