review_item_id,figure_id,document_id,title,doc_role,include_status,location,figure_type,extraction_method,extraction_confidence,has_source_bbox,generic_caption,caption,summary,asset_path,suggested_class,rationale,keep_for_dashboard,review_status,quality_status,reviewer_notes
FRV-DOC-POL-009-012,FIG-DOC-POL-009-012,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000035b04bce.bmp
원본 그림의 크기: 가로 630pixel, 세로 434pixel",CLP000035b04bce.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image13.bmp,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,국내 주요 기관의 Nature Index 순위 추이를 보여주는 국제 비교 차트로 유지.
FRV-DOC-POL-009-013,FIG-DOC-POL-009-013,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00002f980001.bmp
원본 그림의 크기: 가로 172pixel, 세로 285pixel",CLP00002f980001.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image14.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,플랫폼 스크린샷으로 정책 구조 정보보다 예시 화면 성격이 강해 제외.
FRV-DOC-POL-009-014,FIG-DOC-POL-009-014,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00003364ba3f.bmp
원본 그림의 크기: 가로 666pixel, 세로 371pixel",CLP00003364ba3f.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image15.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,로봇 사진은 기초연구 생태계 정책 구조와 직접 연결되는 정보가 약해 제외.
FRV-DOC-POL-009-015,FIG-DOC-POL-009-015,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP0000402c8e00.bmp
원본 그림의 크기: 가로 1703pixel, 세로 782pixel",CLP0000402c8e00.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image16.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,개별 연구 사례 이미지로 정책 구조 정보가 약해 제외.
FRV-DOC-POL-009-016,FIG-DOC-POL-009-016,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000058c800e5.bmp
원본 그림의 크기: 가로 358pixel, 세로 153pixel",CLP000058c800e5.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image17.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,개별 연구 사례 이미지로 정책 구조 정보가 약해 제외.
FRV-DOC-POL-009-017,FIG-DOC-POL-009-017,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림1.jpg
원본 그림의 크기: 가로 3825pixel, 세로 3401pixel",그림1.jpg,work/02_structured-extraction/figures/assets/DOC-POL-009/image18.jpg,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,개념적 일러스트 이미지로 정책 구조 정보가 약해 제외.
FRV-DOC-POL-009-018,FIG-DOC-POL-009-018,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000032840004.bmp
원본 그림의 크기: 가로 523pixel, 세로 314pixel",CLP000032840004.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image19.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,개별 연구 사례 도식으로 정책 구조 정보보다 사례 소개 성격이 강해 제외.
FRV-DOC-POL-009-019,FIG-DOC-POL-009-019,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000032840003.bmp
원본 그림의 크기: 가로 779pixel, 세로 229pixel",CLP000032840003.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image20.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,개별 연구 사례 도식으로 정책 구조 정보보다 사례 소개 성격이 강해 제외.
FRV-DOC-POL-009-020,FIG-DOC-POL-009-020,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP0000234006c2.bmp
원본 그림의 크기: 가로 455pixel, 세로 283pixel",CLP0000234006c2.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image21.bmp,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,기초연구 선도연구센터 국제 비교 차트로 유지.
FRV-DOC-POL-009-021,FIG-DOC-POL-009-021,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section7,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000063480001.bmp
원본 그림의 크기: 가로 481pixel, 세로 288pixel",CLP000063480001.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image22.bmp,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,수도권-지방 대학 평균 과제 수 비교 차트로 유지.
FRV-DOC-POL-009-022,FIG-DOC-POL-009-022,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004f680007.bmp
원본 그림의 크기: 가로 530pixel, 세로 227pixel",CLP00004f680007.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image23.bmp,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,전임교원 기초연구 수혜율의 장기 목표 추세를 보여주는 핵심 계획 차트로 유지.
FRV-DOC-POL-009-023,FIG-DOC-POL-009-023,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000042800004.bmp
원본 그림의 크기: 가로 523pixel, 세로 342pixel",CLP000042800004.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image24.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,행사 현장 사진으로 정책 구조 정보가 약해 제외.
FRV-DOC-POL-009-024,FIG-DOC-POL-009-024,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP000042800006.bmp
원본 그림의 크기: 가로 693pixel, 세로 405pixel",CLP000042800006.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image25.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,회의 현장 사진으로 정책 구조 정보가 약해 제외.
FRV-DOC-POL-009-025,FIG-DOC-POL-009-025,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00005a683e9e.bmp
원본 그림의 크기: 가로 1050pixel, 세로 376pixel",CLP00005a683e9e.bmp,work/02_structured-extraction/figures/assets/DOC-POL-009/image26.bmp,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,BRL-NRL2.0-IRC-CRC-RLRC-SRC/ERC/MRC를 연결한 센터 체계 구조도로 유지.
FRV-DOC-POL-009-026,FIG-DOC-POL-009-026,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 구조2.png
원본 그림의 크기: 가로 1075pixel, 세로 402pixel",구조2.png,work/02_structured-extraction/figures/assets/DOC-POL-009/image27.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,중앙거점형 AI 인프라와 기초연구AI 센터 구조를 정리한 핵심 인프라 도식으로 유지.
FRV-DOC-POL-009-027,FIG-DOC-POL-009-027,DOC-POL-009,기초연구 생태계 육성 방안,policy_source,include,section8,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 20251205 한국연구재단 기초연구 생태계 안건 인포그래픽_편집본ver6.jpg
원본 그림의 크기: 가로 1240pixel, 세로 1754pixel",20251205 한국연구재단 기초연구 생태계 안건 인포그래픽_편집본ver6.jpg,work/02_structured-extraction/figures/assets/DOC-POL-009/image28.jpg,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,2030년 기초연구 생태계 목표치를 집약한 최종 인포그래픽이라 유지.
