review_item_id,figure_id,document_id,title,doc_role,include_status,location,figure_type,extraction_method,extraction_confidence,has_source_bbox,generic_caption,caption,summary,asset_path,suggested_class,rationale,keep_for_dashboard,review_status,quality_status,reviewer_notes
FRV-DOC-POL-004-011,FIG-DOC-POL-004-011,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 제목 없음.png
원본 그림의 크기: 가로 1558pixel, 세로 1080pixel",제목 없음.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image12.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,AI 활용 기대효과·데이터·인력·컴퓨팅 자원 현황을 요약한 survey chart로 유지.
FRV-DOC-POL-004-012,FIG-DOC-POL-004-012,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 비전.png
원본 그림의 크기: 가로 1081pixel, 세로 1494pixel",비전.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image13.png,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,FRV-DOC-POL-004-001과 동일한 총괄 비전 도식의 중복 수록본이라 제외.
FRV-DOC-POL-004-013,FIG-DOC-POL-004-013,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림5.png
원본 그림의 크기: 가로 1994pixel, 세로 870pixel",그림5.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image14.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,과학기술 AI 파운데이션 모델과 AI 연구동료 구상을 연결한 핵심 구조도라 유지.
FRV-DOC-POL-004-014,FIG-DOC-POL-004-014,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00000d3f0001.png
원본 그림의 크기: 가로 4143pixel, 세로 2099pixel",CLP00000d3f0001.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image15.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,바이오 데이터와 AI 기반 신약개발/재창출 흐름을 보여주는 핵심 응용 도식으로 유지.
FRV-DOC-POL-004-015,FIG-DOC-POL-004-015,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: Screenshot 2025-10-15 at 4.43.02 PM.png
원본 그림의 크기: 가로 1934pixel, 세로 982pixel",Screenshot 2025-10-15 at 4.43.02 PM.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image16.png,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,저해상도 소형 아이콘으로 설명력과 가독성이 낮아 제외.
FRV-DOC-POL-004-016,FIG-DOC-POL-004-016,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: KakaoTalk_Photo_2025-10-18-22-25-16.jpeg
원본 그림의 크기: 가로 720pixel, 세로 405pixel",KakaoTalk_Photo_2025-10-18-22-25-16.jpeg,work/02_structured-extraction/figures/assets/DOC-POL-004/image17.jpg,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,수리모델 내재화와 자동 수학 추론·증명을 결합한 범용 과학 AI 파운데이션 모델 개념도로 유지.
FRV-DOC-POL-004-017,FIG-DOC-POL-004-017,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: image1.png
원본 그림의 크기: 가로 1108pixel, 세로 1005pixel",image1.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image18.png,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,저해상도 콜라주 이미지로 단독 가독성이 낮아 제외.
FRV-DOC-POL-004-018,FIG-DOC-POL-004-018,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: CLP00004d2444c1.bmp
원본 그림의 크기: 가로 2308pixel, 세로 837pixel",CLP00004d2444c1.bmp,work/02_structured-extraction/figures/assets/DOC-POL-004/image19.bmp,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,소형 배너 조각으로 정책 구조 정보가 약해 제외.
FRV-DOC-POL-004-019,FIG-DOC-POL-004-019,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: image1.png
원본 그림의 크기: 가로 1645pixel, 세로 1342pixel",image1.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image20.png,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,저해상도 소형 이미지로 텍스트/구조 판독이 어려워 제외.
FRV-DOC-POL-004-020,FIG-DOC-POL-004-020,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 연구동료.png
원본 그림의 크기: 가로 1976pixel, 세로 1109pixel",연구동료.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image21.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,"도메인별 AI 연구그룹, 대형 모델, AI Co-Scientist 플랫폼을 연결한 핵심 시스템 구조도로 유지."
FRV-DOC-POL-004-021,FIG-DOC-POL-004-021,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림9.png
원본 그림의 크기: 가로 1598pixel, 세로 140pixel",그림9.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image22.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,연구 동향·전략 제시부터 R&D 매칭·신청까지 AI 연구동료 기능 블록을 요약한 도식으로 유지.
FRV-DOC-POL-004-022,FIG-DOC-POL-004-022,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림4.png
원본 그림의 크기: 가로 1935pixel, 세로 602pixel",그림4.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image23.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,과학영재-대학원생-박사후연구원-재직자까지 이어지는 AI 융합인재 양성 경로 도식으로 유지.
FRV-DOC-POL-004-023,FIG-DOC-POL-004-023,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림13.png
원본 그림의 크기: 가로 1935pixel, 세로 445pixel",그림13.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image24.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,대형연구시설 운영 자동화 전후 비교를 담은 핵심 전환 도식으로 유지.
FRV-DOC-POL-004-024,FIG-DOC-POL-004-024,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림10.png
원본 그림의 크기: 가로 1357pixel, 세로 230pixel",그림10.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image25.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,연구기획-과제선정-연구수행-평가 전주기의 DMP 정착 흐름을 요약한 운영 도식으로 유지.
FRV-DOC-POL-004-025,FIG-DOC-POL-004-025,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림6.png
원본 그림의 크기: 가로 1671pixel, 세로 154pixel",그림6.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image26.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,과학AI 허브 구축과 생태계 확장 방안을 정리한 핵심 생태계 도식으로 유지.
FRV-DOC-POL-004-026,FIG-DOC-POL-004-026,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: nais.png
원본 그림의 크기: 가로 1920pixel, 세로 537pixel",nais.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image27.png,review_required,embedded image requires semantic figure review,yes,reviewed,dashboard_ready,연구 전주기에서 연구데이터 수집·생산·관리·반영을 연결하는 간결한 프로세스 도식으로 유지.
FRV-DOC-POL-004-027,FIG-DOC-POL-004-027,DOC-POL-004,과학기술xAI 국가전략,policy_source,include,section1,image,hwpx-xml-parser,medium,0,1,"그림입니다.
원본 그림의 이름: 그림1.png
원본 그림의 크기: 가로 3508pixel, 세로 2250pixel",그림1.png,work/02_structured-extraction/figures/assets/DOC-POL-004/image28.png,review_required,embedded image requires semantic figure review,no,reviewed,decorative_excluded,휴머노이드 제품 사진으로 정책 구조 정보가 약해 제외.
