merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-003-0011,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00027,PAR-DOC-POL-003-00027,bullet,1,"□ 1,000여개 산·학·연이 결집한 「M.AX 얼라이언스」를 중심으로, 데이터 공유부터 제품 개발까지 제조AX 全과정의 혁신 생태계 조성",policy_action,,technology,technology,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00027,PAR-DOC-POL-003-00027,1,,0,"□ 1,000여개 산·학·연이 결집한 「M.AX 얼라이언스」를 중심으로, 데이터 공유부터 제품 개발까지 제조AX 全과정의 혁신 생태계 조성",,,medium,review_required,
PMD-DOC-POL-003-0012,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00028,PAR-DOC-POL-003-00028,bullet,AI모델-HW-AI 활용제품 개발 등 각 얼라이언스내 협업과 함께,"ㅇ AI모델-HW-AI 활용제품 개발 등 각 얼라이언스내 협업과 함께, 온디바이스 AI반도체*, 표준 등 산업 공통 과제는 全얼라이언스 연대",policy_action,,technology,technology,STR-013 | STR-002,TD-008,TSD-008-001 | TSD-008-006,CLS-SEED-DOC-POL-003-00028,PAR-DOC-POL-003-00028,1,CLS-SEED-DOC-POL-003-00029,1,"ㅇ AI모델-HW-AI 활용제품 개발 등 각 얼라이언스내 협업과 함께, 온디바이스 AI반도체*, 표준 등 산업 공통 과제는 全얼라이언스 연대",,"* 반도체, 휴머노이드, 자동차, 방산 등 얼라이언스가 협업하여 개발 추진",medium,review_required,attached_review_support
PMD-DOC-POL-003-0013,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00030,PAR-DOC-POL-003-00030,bullet,핵심 프로젝트로 ｢AI 팩토리 선도사업*｣을 추진(’30년까지 500개 구축),□ 핵심 프로젝트로 ｢AI 팩토리 선도사업*｣을 추진(’30년까지 500개 구축),policy_action,,,,STR-013 | STR-008,TD-008,TSD-008-006 | TSD-008-001,CLS-SEED-DOC-POL-003-00030,PAR-DOC-POL-003-00030,1,CLS-SEED-DOC-POL-003-00031,1,□ 핵심 프로젝트로 ｢AI 팩토리 선도사업*｣을 추진(’30년까지 500개 구축),,* (의의) 기계·로봇 등에 AI를 결합하여 제조생산성을 획기적으로 높이는 사업 (현황) 삼성전자·현대차·HD현대 등 대표 제조기업들과 102개 선도사업 추진중,medium,review_required,attached_review_support
PMD-DOC-POL-003-0014,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00033,PAR-DOC-POL-003-00033,bullet,유통·디자인 등 제조공정 전·후방 파급효과가 큰 분야까지 AI 도입,□ 유통·디자인 등 제조공정 전·후방 파급효과가 큰 분야까지 AI 도입,policy_action,,technology,technology,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00033,PAR-DOC-POL-003-00033,1,CLS-SEED-DOC-POL-003-00035,1,□ 유통·디자인 등 제조공정 전·후방 파급효과가 큰 분야까지 AI 도입,,* “AI를 도입하지 않는 기업은 도태될 것이다. 뛰어야 한다.” (엔비디아 젠슨황),medium,review_required,attached_review_support
PMD-DOC-POL-003-0015,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00036,PAR-DOC-POL-003-00036,bullet,먼저,"□ 먼저, 우리 제조업 3대 주력 산업을 중심으로 정책 역량을 집중하여 산업 포트폴리오를 획기적으로 고도화하고 주력 제품 패러다임 전환",policy_action,,technology,technology,STR-013,TD-008,TSD-008-005,CLS-SEED-DOC-POL-003-00036,PAR-DOC-POL-003-00036,1,,0,"□ 먼저, 우리 제조업 3대 주력 산업을 중심으로 정책 역량을 집중하여 산업 포트폴리오를 획기적으로 고도화하고 주력 제품 패러다임 전환",,,medium,review_required,
PMD-DOC-POL-003-0016,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00037,PAR-DOC-POL-003-00037,bullet,자율주행차,ㅇ (자율주행차) 3대 핵심 기술 분야*에 대한 대규모 R&D와 펀드 등자금지원으로 자율주행차 SDV(Software Defined Vehicle) 전환 가속화,policy_action,,infrastructure_policy,infrastructure_policy,STR-009 | STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00037,PAR-DOC-POL-003-00037,1,CLS-SEED-DOC-POL-003-00038,1,ㅇ (자율주행차) 3대 핵심 기술 분야*에 대한 대규모 R&D와 펀드 등자금지원으로 자율주행차 SDV(Software Defined Vehicle) 전환 가속화,,"* 소프트웨어중심차, 자율주행 AI 모델, 차량용 반도체",medium,review_required,attached_review_support
PMD-DOC-POL-003-0017,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00039,PAR-DOC-POL-003-00039,bullet,자율운항선박,"ㅇ (자율운항선박) AI 완전자율운항선박 핵심기술 개발*과 실증·운항 데이터 확보를 추진하고, 테스트베드를 조성하여 맞춤형 규제 완화",policy_action,,technology,technology,STR-013 | STR-005,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00039,PAR-DOC-POL-003-00039,1,CLS-SEED-DOC-POL-003-00040,1,"ㅇ (자율운항선박) AI 완전자율운항선박 핵심기술 개발*과 실증·운항 데이터 확보를 추진하고, 테스트베드를 조성하여 맞춤형 규제 완화",,"* 6,000억원 규모 대형 R&D 추진(‘25.11월 예타면제 완료, '26∼'32)",medium,review_required,attached_review_support
PMD-DOC-POL-003-0018,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00041,PAR-DOC-POL-003-00041,bullet,가전·전자,"ㅇ (가전·전자) 온디바이스 AI 기반 AI 가전 등 미래 시장을 주도할 킬러 제품을 육성하고, 핵심 센서 등 자립화로 안정적 공급망 확보",policy_action,,technology,technology,STR-013 | STR-008,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00041,PAR-DOC-POL-003-00041,1,CLS-SEED-DOC-POL-003-00042,1,"ㅇ (가전·전자) 온디바이스 AI 기반 AI 가전 등 미래 시장을 주도할 킬러 제품을 육성하고, 핵심 센서 등 자립화로 안정적 공급망 확보",,"* 사용자 데이터셋 확보 및 기업 공동활용, 핵심부품·SW 국산화 및 실증 등",medium,review_required,attached_review_support
PMD-DOC-POL-003-0019,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00043,PAR-DOC-POL-003-00043,bullet,주력산업에서 파생·검증된 AI 기술을 휴머노이드 등 유사한 기술 구조를 가진 미래 신산업으로 확산하여...,□ 주력산업에서 파생·검증된 AI 기술을 휴머노이드 등 유사한 기술 구조를 가진 미래 신산업으로 확산하여 산업 전반의 혁신 가속화,policy_action,,technology,technology,STR-013 | STR-008 | STR-009,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00043,PAR-DOC-POL-003-00043,1,CLS-SEED-DOC-POL-003-00044,1,□ 주력산업에서 파생·검증된 AI 기술을 휴머노이드 등 유사한 기술 구조를 가진 미래 신산업으로 확산하여 산업 전반의 혁신 가속화,,* 예) 테슬라가 자율주행차(FSD)에서 개발한 비전 AI를 휴머노이드(옵티머스)에 이식,medium,review_required,attached_review_support
PMD-DOC-POL-003-0020,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00045,PAR-DOC-POL-003-00045,bullet,휴머노이드,"ㅇ (휴머노이드) 산업 현장과 연계한 휴머노이드 개발 프로젝트를 확대하고, 실증 지원 인프라를 확충하여 안전 인증·표준 마련",policy_action,,technology,technology,STR-013 | STR-008,TD-008,TSD-008-006 | TSD-008-003,CLS-SEED-DOC-POL-003-00045,PAR-DOC-POL-003-00045,1,CLS-SEED-DOC-POL-003-00046,1,"ㅇ (휴머노이드) 산업 현장과 연계한 휴머노이드 개발 프로젝트를 확대하고, 실증 지원 인프라를 확충하여 안전 인증·표준 마련",,"* 물류·재난 분야 등 휴머노이드 플랫폼·솔루션, AI 휴머노이드 혁신센터 구축",medium,review_required,attached_review_support
PMD-DOC-POL-003-0021,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00047,PAR-DOC-POL-003-00047,bullet,방산,ㅇ (방산) 드론 등 민군 협력 R&D·실증으로 AI 방산 기술을 확보,policy_action,,technology,technology,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00047,PAR-DOC-POL-003-00047,1,CLS-SEED-DOC-POL-003-00048,1,ㅇ (방산) 드론 등 민군 협력 R&D·실증으로 AI 방산 기술을 확보,,"* 「AI 방산 융합로드맵」 마련, 드론 등 新무기 AI 실증기반 구축 등",medium,review_required,attached_review_support
PMD-DOC-POL-003-0022,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00049,PAR-DOC-POL-003-00049,bullet,바이오,ㅇ (바이오) 임상 진입 단축 AI 모델 개발 및 AI 제조장비 국산화,policy_action,,technology,technology,STR-013,TD-008,TSD-008-005,CLS-SEED-DOC-POL-003-00049,PAR-DOC-POL-003-00049,1,,0,ㅇ (바이오) 임상 진입 단축 AI 모델 개발 및 AI 제조장비 국산화,,,medium,review_required,
PMD-DOC-POL-003-0023,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00050,PAR-DOC-POL-003-00050,bullet,주력업종을 중심으로,"□ 주력업종을 중심으로, 제조AX의 성패를 좌우할 K-온디바이스 AI 반도체를 개발(1조원 규모, ’26~‘30)하여 우리의 기술 주권을 확보",policy_action,,technology,technology,STR-013 | STR-002 | STR-008,TD-008,TSD-008-006 | TSD-008-002,CLS-SEED-DOC-POL-003-00050,PAR-DOC-POL-003-00050,1,CLS-SEED-DOC-POL-003-00051,1,"□ 주력업종을 중심으로, 제조AX의 성패를 좌우할 K-온디바이스 AI 반도체를 개발(1조원 규모, ’26~‘30)하여 우리의 기술 주권을 확보",,* 자동차 ‧로봇 등 수요기업이 국내 팹리스와 맞춤형 AI반도체‧SW 공동개발,medium,review_required,attached_review_support
PMD-DOC-POL-003-0024,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00052,PAR-DOC-POL-003-00052,bullet,AI 반도체 全주기 개발을 지원할‘판교 K-팹리스 밸리’를 조성,ㅇ AI 반도체 全주기 개발을 지원할‘판교 K-팹리스 밸리’를 조성,policy_action,,technology,technology,STR-013 | STR-002,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00052,PAR-DOC-POL-003-00052,1,CLS-SEED-DOC-POL-003-00053,1,ㅇ AI 반도체 全주기 개발을 지원할‘판교 K-팹리스 밸리’를 조성,,"* AI 팹리스용 설계 툴 추가 구축, 검증지원센터 및 팹리스 첨단장비 지원 등",medium,review_required,attached_review_support
PMD-DOC-POL-003-0025,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00054,PAR-DOC-POL-003-00054,bullet,정부는 자금,"□ 정부는 자금, 인프라, 규제 개선 등 가용한 정책 수단을 총력 지원",policy_action,,infrastructure_policy,infrastructure_policy,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00054,PAR-DOC-POL-003-00054,1,,0,"□ 정부는 자금, 인프라, 규제 개선 등 가용한 정책 수단을 총력 지원",,,medium,review_required,
PMD-DOC-POL-003-0026,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00055,PAR-DOC-POL-003-00055,bullet,제조 공정·제품 전반의 AI융합을 위한 창의적 혁신 활동에 정부 예산과 대규모 모험자본을 공급하고,"ㅇ 제조 공정·제품 전반의 AI융합을 위한 창의적 혁신 활동에 정부 예산과 대규모 모험자본을 공급하고, 인재·인프라 등 기반도 조성",policy_action,,infrastructure_policy,infrastructure_policy,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00055,PAR-DOC-POL-003-00055,1,,0,"ㅇ 제조 공정·제품 전반의 AI융합을 위한 창의적 혁신 활동에 정부 예산과 대규모 모험자본을 공급하고, 인재·인프라 등 기반도 조성",,,medium,review_required,
PMD-DOC-POL-003-0027,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00056,PAR-DOC-POL-003-00056,bullet,과거에 묶여 신기술 도입 및 혁신의 장애물로 작용하는 규제 개선,ㅇ 과거에 묶여 신기술 도입 및 혁신의 장애물로 작용하는 규제 개선,policy_action,,infrastructure_policy,infrastructure_policy | technology,STR-013 | STR-008,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00056,PAR-DOC-POL-003-00056,1,CLS-SEED-DOC-POL-003-00057,1,ㅇ 과거에 묶여 신기술 도입 및 혁신의 장애물로 작용하는 규제 개선,,"* 예) 휴머노이드 산업현장 도입을 위한 데이터 확보차원 실증 허용(’25.9월), 인증소요기간 단축 등 실외이동로봇 운행 인증절차 일부 간소화(‘25.9월)",medium,review_required,attached_review_support
PMD-DOC-POL-003-0028,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00058,PAR-DOC-POL-003-00058,bullet,산·학·연 현장 의견수렴을 통한 분야별 맞춤형 지원방안 고도화,ㅇ 산·학·연 현장 의견수렴을 통한 분야별 맞춤형 지원방안 고도화,policy_action,,technology,technology,STR-013,TD-008,TSD-008-005,CLS-SEED-DOC-POL-003-00058,PAR-DOC-POL-003-00058,1,,0,ㅇ 산·학·연 현장 의견수렴을 통한 분야별 맞춤형 지원방안 고도화,,,medium,review_required,
PMD-DOC-POL-003-0029,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00059,PAR-DOC-POL-003-00059,bullet,M.AX 얼라이언스 중심 상시적 제도개선 과제 발굴 및 신속 개선,ㅇ M.AX 얼라이언스 중심 상시적 제도개선 과제 발굴 및 신속 개선,policy_action,,infrastructure_policy,infrastructure_policy,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00059,PAR-DOC-POL-003-00059,1,,0,ㅇ M.AX 얼라이언스 중심 상시적 제도개선 과제 발굴 및 신속 개선,,,medium,review_required,
PMD-DOC-POL-003-0030,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00060,PAR-DOC-POL-003-00060,bullet,｢AI 팩토리 선도사업*｣을 통해 ’30년까지 500개 AI 팩토리 구축,ㅇ ｢AI 팩토리 선도사업*｣을 통해 ’30년까지 500개 AI 팩토리 구축,policy_action,,,,STR-013 | STR-008,TD-008,TSD-008-006 | TSD-008-001,CLS-SEED-DOC-POL-003-00060,PAR-DOC-POL-003-00060,1,CLS-SEED-DOC-POL-003-00061,1,ㅇ ｢AI 팩토리 선도사업*｣을 통해 ’30년까지 500개 AI 팩토리 구축,,* (의의) 기계·로봇 등에 AI를 결합하여 제조생산성을 획기적으로 높이는 사업 (현황) 삼성전자·현대차·HD현대 등 대표 제조기업들과 102개 선도사업 추진중,medium,review_required,attached_review_support
PMD-DOC-POL-003-0031,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00062,PAR-DOC-POL-003-00062,bullet,AX 파급효과,"- AX 파급효과, 고품질 데이터 확보 등을 고려해 업종별 대표기업 중심으로 지원하여 효과적인 제조 생산성 향상 도모",policy_action,,technology,technology,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00062,PAR-DOC-POL-003-00062,1,,0,"- AX 파급효과, 고품질 데이터 확보 등을 고려해 업종별 대표기업 중심으로 지원하여 효과적인 제조 생산성 향상 도모",,,medium,review_required,
PMD-DOC-POL-003-0032,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00063,PAR-DOC-POL-003-00063,bullet,공급망 내 대·중·소 기업 공동 활용 AI 개발 과제도 지원,- 공급망 내 대·중·소 기업 공동 활용 AI 개발 과제도 지원,policy_action,,,,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00063,PAR-DOC-POL-003-00063,1,,0,- 공급망 내 대·중·소 기업 공동 활용 AI 개발 과제도 지원,,,medium,review_required,
PMD-DOC-POL-003-0033,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00065,PAR-DOC-POL-003-00065,bullet,업종별 특화 제조 AI 모델 개발을 통한 제조 AI 본격 확산,ㅇ 업종별 특화 제조 AI 모델 개발을 통한 제조 AI 본격 확산,policy_action,,technology,technology,STR-013 | STR-005,TD-008,TSD-008-006 | TSD-008-001,CLS-SEED-DOC-POL-003-00065,PAR-DOC-POL-003-00065,1,CLS-SEED-DOC-POL-003-00067 | CLS-SEED-DOC-POL-003-00069 | CLS-SEED-DOC-POL-003-00071,3,ㅇ 업종별 특화 제조 AI 모델 개발을 통한 제조 AI 본격 확산,,"* ’25년 말까지 제조 AI 모델 개발 전문가그룹 구성 및 개발 착수 || * ① 자율제조, ② 자율주행, ③ 자율운항선박, ④ 로봇, ⑤ 드론, ⑥ 가전 || * ① 기획 → ② 컨셉 디자인 → ③ 상세 디자인 → ④ 검증평가 및 생산 연동",medium,review_required,attached_review_support
PMD-DOC-POL-003-0034,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00074,PAR-DOC-POL-003-00074,bullet,유통･물류 현장 로봇 도입･활용 확대를 위한 기반 마련,ㅇ 유통･물류 현장 로봇 도입･활용 확대를 위한 기반 마련,policy_action,,,,STR-013 | STR-008,TD-008,TSD-008-001,CLS-SEED-DOC-POL-003-00074,PAR-DOC-POL-003-00074,1,,0,ㅇ 유통･물류 현장 로봇 도입･활용 확대를 위한 기반 마련,,,medium,review_required,
PMD-DOC-POL-003-0035,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00075,PAR-DOC-POL-003-00075,bullet,중소유통물류센터 내 HRIHuman Robot Interaction 실증 테스트베드를 구축*하여 자율이...,- 중소유통물류센터 내 HRIHuman Robot Interaction 실증 테스트베드를 구축*하여 자율이동로봇 등 AI 물류 로봇 도입을 위한 실증 데이터 수집,policy_action,,technology,technology,STR-008 | STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00075,PAR-DOC-POL-003-00075,1,CLS-SEED-DOC-POL-003-00076,1,- 중소유통물류센터 내 HRIHuman Robot Interaction 실증 테스트베드를 구축*하여 자율이동로봇 등 AI 물류 로봇 도입을 위한 실증 데이터 수집,,* 첨단 글로벌 유통물류를 위한 AI 활용기술 실증기반 구축사업(’24∼‘28),medium,review_required,attached_review_support
PMD-DOC-POL-003-0036,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00077,PAR-DOC-POL-003-00077,bullet,유통‧물류 현장에서 로봇 도입‧활용 시 필요한 가이드라인* 마련,- 유통‧물류 현장에서 로봇 도입‧활용 시 필요한 가이드라인* 마련,policy_action,,,,STR-013 | STR-008,TD-008,TSD-008-001,CLS-SEED-DOC-POL-003-00077,PAR-DOC-POL-003-00077,1,CLS-SEED-DOC-POL-003-00078,1,- 유통‧물류 현장에서 로봇 도입‧활용 시 필요한 가이드라인* 마련,,"* 예) 물류로봇 운영 시 위험 요소 평가, 예방 대책, 사고원인분석 방안 등",medium,review_required,attached_review_support
PMD-DOC-POL-003-0037,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00079,PAR-DOC-POL-003-00079,bullet,자율주행차의 3대 핵심 기술인 ➊소프트웨어중심차(SDV)·➋자율주행AI 모델·➌車반도체 분야 대규모 R...,ㅇ 자율주행차의 3대 핵심 기술인 ➊소프트웨어중심차(SDV)·➋자율주행AI 모델·➌車반도체 분야 대규모 R&D 추진,policy_action,,technology,technology,STR-009 | STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00079,PAR-DOC-POL-003-00079,1,CLS-SEED-DOC-POL-003-00080,1,ㅇ 자율주행차의 3대 핵심 기술인 ➊소프트웨어중심차(SDV)·➋자율주행AI 모델·➌車반도체 분야 대규모 R&D 추진,,"* ① SDV 양산 플랫폼(’25∼‘28, 190억원), ② E2E 자율주행(’25∼‘29, 270억원),",medium,review_required,attached_review_support
PMD-DOC-POL-003-0038,DOC-POL-003,section2,CLS-SEED-DOC-POL-003-00082,PAR-DOC-POL-003-00082,bullet,미래차 섹터펀드를 조성·운영하여 민간투자 마중물 공급,ㅇ 미래차 섹터펀드를 조성·운영하여 민간투자 마중물 공급,policy_action,,infrastructure_policy,infrastructure_policy,STR-013,TD-008,TSD-008-006,CLS-SEED-DOC-POL-003-00082,PAR-DOC-POL-003-00082,1,CLS-SEED-DOC-POL-003-00083,1,ㅇ 미래차 섹터펀드를 조성·운영하여 민간투자 마중물 공급,,"* 산업부 산업기술혁신펀드(총 3,700억원 규모) 內 500억 기조성(’25.5월)",medium,review_required,attached_review_support
