merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-005-0021,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00036,PAR-DOC-POL-005-00036,bullet,현장의견 공급자 중심 정책 지원으로,"ㅇ 현장의견 공급자 중심 정책 지원으로, 기업이 체감할 수 있는 혜택-지원 부재",problem_or_requirement,detected_problem_keyword,,,,,,CLS-SEED-DOC-POL-005-00036,PAR-DOC-POL-005-00036,1,,0,"ㅇ 현장의견 공급자 중심 정책 지원으로, 기업이 체감할 수 있는 혜택-지원 부재",,,medium,review_required,
PMD-DOC-POL-005-0022,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00037,PAR-DOC-POL-005-00037,bullet,☞ 개선방향 체감이 가능한 인센티브 도입 및 기업 역량에 따라 지원방식 다양화,☞ 개선방향 체감이 가능한 인센티브 도입 및 기업 역량에 따라 지원방식 다양화,policy_action,detected_improvement_direction_prefix,,,,,,CLS-SEED-DOC-POL-005-00037,PAR-DOC-POL-005-00037,1,,0,☞ 개선방향 체감이 가능한 인센티브 도입 및 기업 역량에 따라 지원방식 다양화,,,medium,review_required,
PMD-DOC-POL-005-0023,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00040,PAR-DOC-POL-005-00040,bullet,현장의견 재정 효율성 중심 투자시스템으로 인해 안정적이고 신속한 R&D 투자 제한,ㅇ 현장의견 재정 효율성 중심 투자시스템으로 인해 안정적이고 신속한 R&D 투자 제한,background_context,detected_background_keyword,,,,,,CLS-SEED-DOC-POL-005-00040,PAR-DOC-POL-005-00040,1,,0,ㅇ 현장의견 재정 효율성 중심 투자시스템으로 인해 안정적이고 신속한 R&D 투자 제한,,,medium,review_required,
PMD-DOC-POL-005-0024,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00041,PAR-DOC-POL-005-00041,bullet,☞ 개선방향 충분한 R&D 투자 규모 확보 및 신속-유연한 투자체계로 전환,☞ 개선방향 충분한 R&D 투자 규모 확보 및 신속-유연한 투자체계로 전환,policy_action,detected_improvement_direction_prefix,technology,technology,,,,CLS-SEED-DOC-POL-005-00041,PAR-DOC-POL-005-00041,1,,0,☞ 개선방향 충분한 R&D 투자 규모 확보 및 신속-유연한 투자체계로 전환,,,medium,review_required,
PMD-DOC-POL-005-0025,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00044,PAR-DOC-POL-005-00044,bullet,☞ 개선방향 민간전문성,"☞ 개선방향 민간전문성, AI활용 등으로 연구 기획-평가-관리 체계 고도화 ➈ 연구성과의 확산과 개발기술의 사업화 촉진",policy_action,detected_improvement_direction_prefix,technology,technology,,,,CLS-SEED-DOC-POL-005-00044 | CLS-SEED-DOC-POL-005-00045,PAR-DOC-POL-005-00044 | PAR-DOC-POL-005-00045,2,,0,"☞ 개선방향 민간전문성, AI활용 등으로 연구 기획-평가-관리 체계 고도화",➈ 연구성과의 확산과 개발기술의 사업화 촉진,,medium,review_required,attached_continuation
PMD-DOC-POL-005-0026,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00046,PAR-DOC-POL-005-00046,bullet,현장의견 축적된 연구성과-개발기술의 확산을 위한 체계적인 시스템 부재,ㅇ 현장의견 축적된 연구성과-개발기술의 확산을 위한 체계적인 시스템 부재,problem_or_requirement,detected_problem_keyword,technology,technology,,,,CLS-SEED-DOC-POL-005-00046,PAR-DOC-POL-005-00046,1,,0,ㅇ 현장의견 축적된 연구성과-개발기술의 확산을 위한 체계적인 시스템 부재,,,medium,review_required,
PMD-DOC-POL-005-0027,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00047,PAR-DOC-POL-005-00047,bullet,☞ 개선방향 연구-개발성과가 시장으로,"☞ 개선방향 연구-개발성과가 시장으로, 연구데이터가 다음 연구로 이어지는 체계 구축",policy_action,detected_improvement_direction_prefix,technology,technology,,,,CLS-SEED-DOC-POL-005-00047,PAR-DOC-POL-005-00047,1,,0,"☞ 개선방향 연구-개발성과가 시장으로, 연구데이터가 다음 연구로 이어지는 체계 구축",,,medium,review_required,
PMD-DOC-POL-005-0028,DOC-POL-005,section2,CLS-SEED-DOC-POL-005-00050,PAR-DOC-POL-005-00050,bullet,부처별 추진과제 이행 실적을 주기적으로 점검,ㅇ 부처별 추진과제 이행 실적을 주기적으로 점검,policy_action,,,,,,,CLS-SEED-DOC-POL-005-00050,PAR-DOC-POL-005-00050,1,CLS-SEED-DOC-POL-005-00051,1,ㅇ 부처별 추진과제 이행 실적을 주기적으로 점검,,※ 필요시 과학기술관계장관회의를 통하여 부처 간 정책 조정,medium,review_required,attached_review_support
PMD-DOC-POL-005-0029,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00056,PAR-DOC-POL-005-00056,bullet,미래사회에 큰 영향을 미칠 AI,"ㅇ 미래사회에 큰 영향을 미칠 AI, 바이오, 양자 등 첨단 과학기술에 대한 글로벌 각국의 기술주도권 확보 경쟁*이 치열한 상황",policy_action,,technology,technology | infrastructure_policy,STR-007 | STR-001,TD-010,TSD-010-004,CLS-SEED-DOC-POL-005-00056,PAR-DOC-POL-005-00056,1,CLS-SEED-DOC-POL-005-00057,1,"ㅇ 미래사회에 큰 영향을 미칠 AI, 바이오, 양자 등 첨단 과학기술에 대한 글로벌 각국의 기술주도권 확보 경쟁*이 치열한 상황",,"* (미) 스타게이트프로젝트, AI데이터 센터 5천억달러 (EU) InvestAI 이니셔티브, 약 2천억유로 (중) 국가창업투자유도펀드 1조 위안, 첨단기술 분야 기업 투자",medium,review_required,attached_review_support
PMD-DOC-POL-005-0030,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00058,PAR-DOC-POL-005-00058,bullet,우리나라는 잠재성장률이 급격히 둔화* 중이나 인구절벽으로 노동투입 확대도 어려워,"ㅇ 우리나라는 잠재성장률이 급격히 둔화* 중이나 인구절벽으로 노동투입 확대도 어려워, R&D를 통한 새로운 가치 창출과 생산성 혁신만이 해법",policy_action,,,,,,,CLS-SEED-DOC-POL-005-00058,PAR-DOC-POL-005-00058,1,CLS-SEED-DOC-POL-005-00059,1,"ㅇ 우리나라는 잠재성장률이 급격히 둔화* 중이나 인구절벽으로 노동투입 확대도 어려워, R&D를 통한 새로운 가치 창출과 생산성 혁신만이 해법",,"* 잠재성장률 전망: ’25~’30, 1.5% → ’31~’40, 0.7% → ’41~’50, 0.1% (KDI, ’25.5.)",medium,review_required,attached_review_support
PMD-DOC-POL-005-0031,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00061,PAR-DOC-POL-005-00061,bullet,과제의 발굴부터 해결방안 도출까지 철저하게 현장 중심으로 이루어지도록 다양한 방법으로 과학기술계 의견...,□ 과제의 발굴부터 해결방안 도출까지 철저하게 현장 중심으로 이루어지도록 다양한 방법으로 과학기술계 의견 적극 청취-반영,policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-005-00061,PAR-DOC-POL-005-00061,1,CLS-SEED-DOC-POL-005-00062,1,□ 과제의 발굴부터 해결방안 도출까지 철저하게 현장 중심으로 이루어지도록 다양한 방법으로 과학기술계 의견 적극 청취-반영,,"※ 이재명 정부의 국정원칙: 경청과 통합, 공정과 신뢰, 실용과 성과",medium,review_required,attached_review_support
PMD-DOC-POL-005-0032,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00063,PAR-DOC-POL-005-00063,bullet,이슈 발굴→원인 진단→대안 도출 전 과정에 주도적으로 참여하는 민간 전문가 자문단 구성·운영,ㅇ 이슈 발굴→원인 진단→대안 도출 전 과정에 주도적으로 참여하는 민간 전문가 자문단 구성·운영,policy_action,,,,,,,CLS-SEED-DOC-POL-005-00063,PAR-DOC-POL-005-00063,1,CLS-SEED-DOC-POL-005-00064,1,ㅇ 이슈 발굴→원인 진단→대안 도출 전 과정에 주도적으로 참여하는 민간 전문가 자문단 구성·운영,,"※ 산·학·연 민간전문가 17인으로 구성, 대면회의 총 4회 개최",medium,review_required,attached_review_support
PMD-DOC-POL-005-0033,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00065,PAR-DOC-POL-005-00065,bullet,연구현장의 문제 인식,"ㅇ 연구현장의 문제 인식, 개선요청 사항 등을 가감 없이 듣기 위한 권역별(5극)/주제별(평가, 제도, 장비 등) 연구 현장 간담회 9회 개최",policy_action,detected_soft_problem_but_action_overrides,,,,,,CLS-SEED-DOC-POL-005-00065,PAR-DOC-POL-005-00065,1,CLS-SEED-DOC-POL-005-00066,1,"ㅇ 연구현장의 문제 인식, 개선요청 사항 등을 가감 없이 듣기 위한 권역별(5극)/주제별(평가, 제도, 장비 등) 연구 현장 간담회 9회 개최",,"※ 그 외, 과제 도출 및 대안 발굴을 위한 분야별 현장소통 23회 이상 실시",medium,review_required,attached_review_support
PMD-DOC-POL-005-0034,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00067,PAR-DOC-POL-005-00067,bullet,일반국민을 포함,"ㅇ 일반국민을 포함, 현장의 의견을 최대한으로 수렴하기 위하여 온라인 소통 플랫폼인 ‘모두의 R&D’운영",policy_action,,technology,technology | talent,,,,CLS-SEED-DOC-POL-005-00067,PAR-DOC-POL-005-00067,1,CLS-SEED-DOC-POL-005-00071,1,"ㅇ 일반국민을 포함, 현장의 의견을 최대한으로 수렴하기 위하여 온라인 소통 플랫폼인 ‘모두의 R&D’운영",,"※ 초등학생 희망 직업 : 1위 운동선수 / 2위 의사 / 과학기술자는 20위권 밖(교육부, 2024)",medium,review_required,attached_review_support
PMD-DOC-POL-005-0035,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00075,PAR-DOC-POL-005-00075,bullet,복잡한 행정절차 등 정작 연구에 대한 몰입을 방해하는 제도,ㅇ 복잡한 행정절차 등 정작 연구에 대한 몰입을 방해하는 제도,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-005-00075,PAR-DOC-POL-005-00075,1,,0,ㅇ 복잡한 행정절차 등 정작 연구에 대한 몰입을 방해하는 제도,,,medium,review_required,
PMD-DOC-POL-005-0036,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00077,PAR-DOC-POL-005-00077,bullet,연구개발(R&D)이 국가적-세계적 인정을 받을 만한 지적-경제적 성과로 이어지기 어려운 환경,ㅇ 연구개발(R&D)이 국가적-세계적 인정을 받을 만한 지적-경제적 성과로 이어지기 어려운 환경,policy_action,,technology,technology,STR-015,,,CLS-SEED-DOC-POL-005-00077,PAR-DOC-POL-005-00077,1,CLS-SEED-DOC-POL-005-00080 | CLS-SEED-DOC-POL-005-00082,2,ㅇ 연구개발(R&D)이 국가적-세계적 인정을 받을 만한 지적-경제적 성과로 이어지기 어려운 환경,,"* 혁신법 도입('21)으로 성공-실패의 분류 기준은 없으나, 현재 4단계 과제 평가결과 등급(우수–보통-미흡-극히불량)에 따라 분류 || * (사례) 당초 암 치료제로 개발 중이던 mRNA의약품은 초기연구가 다수 실패했으나, 축적된 기술로 코로나19 팬데믹에서 mRNA 백신으로 임상·산업적 성공",medium,review_required,attached_review_support
PMD-DOC-POL-005-0037,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00083,PAR-DOC-POL-005-00083,bullet,고위험 연구수행 이력에 대한 포상,"- 고위험 연구수행 이력에 대한 포상, 후속연구 지원 등도 미흡",problem_or_requirement,detected_problem_keyword,,,,,,CLS-SEED-DOC-POL-005-00083,PAR-DOC-POL-005-00083,1,,0,"- 고위험 연구수행 이력에 대한 포상, 후속연구 지원 등도 미흡",,,medium,review_required,
PMD-DOC-POL-005-0038,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00085,PAR-DOC-POL-005-00085,bullet,공정성 우려,"ㅇ 공정성 우려, 제한된 일정과 비용 등으로 인한 형식적 평가체계는 피평가자가 공감할 수 있는 전문적이고 심도있는 결과 도출에 한계",background_context,detected_background_keyword,technology,technology,,,,CLS-SEED-DOC-POL-005-00085,PAR-DOC-POL-005-00085,1,,0,"ㅇ 공정성 우려, 제한된 일정과 비용 등으로 인한 형식적 평가체계는 피평가자가 공감할 수 있는 전문적이고 심도있는 결과 도출에 한계",,,medium,review_required,
PMD-DOC-POL-005-0039,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00086,PAR-DOC-POL-005-00086,bullet,연구내용의 의의와 파급효과(Out-come)보다 단순 산출물(Out-put) 중심의 평가에서 연구자들은...,ㅇ 연구내용의 의의와 파급효과(Out-come)보다 단순 산출물(Out-put) 중심의 평가에서 연구자들은 도전적 시도보다 가시적인 목표 달성에 치중,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-005-00086,PAR-DOC-POL-005-00086,1,,0,ㅇ 연구내용의 의의와 파급효과(Out-come)보다 단순 산출물(Out-put) 중심의 평가에서 연구자들은 도전적 시도보다 가시적인 목표 달성에 치중,,,medium,review_required,
PMD-DOC-POL-005-0040,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00087,PAR-DOC-POL-005-00087,bullet,논문-특허를 정량적으로 평가하지 않도록 평가체계를 개선해오고 있으나,"- 논문-특허를 정량적으로 평가하지 않도록 평가체계를 개선해오고 있으나, 일부 과제에서는 여전히 정량평가를 진행하여 현장 체감이 어려움",problem_or_requirement,detected_problem_keyword,,,,,,CLS-SEED-DOC-POL-005-00087,PAR-DOC-POL-005-00087,1,,0,"- 논문-특허를 정량적으로 평가하지 않도록 평가체계를 개선해오고 있으나, 일부 과제에서는 여전히 정량평가를 진행하여 현장 체감이 어려움",,,medium,review_required,
PMD-DOC-POL-005-0041,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00088,PAR-DOC-POL-005-00088,bullet,과도한 행정절차,□ (과도한 행정절차) 연구지원체계가 연구자에 대한 신뢰보다는 관리 편의주의 중심으로 운영되며 과도한 규정·절차가 누적되어 연구몰입 저해,policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-005-00088,PAR-DOC-POL-005-00088,1,CLS-SEED-DOC-POL-005-00089,1,□ (과도한 행정절차) 연구지원체계가 연구자에 대한 신뢰보다는 관리 편의주의 중심으로 운영되며 과도한 규정·절차가 누적되어 연구몰입 저해,,※ 연구비 사용용도와 기준이 117개조로 복잡하게 구성(국가연구개발비 사용 기준 고시),medium,review_required,attached_review_support
PMD-DOC-POL-005-0042,DOC-POL-005,section5,CLS-SEED-DOC-POL-005-00090,PAR-DOC-POL-005-00090,bullet,연구부정 발생 시 개인에 대한 충분한 조치보단 통제 절차 추가를 요구하는 관리체계와,"ㅇ 연구부정 발생 시 개인에 대한 충분한 조치보단 통제 절차 추가를 요구하는 관리체계와, 연구개발 과제 수의 증가*로 연구행정의 총량 증가",policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-005-00090,PAR-DOC-POL-005-00090,1,CLS-SEED-DOC-POL-005-00091 | CLS-SEED-DOC-POL-005-00093 | CLS-SEED-DOC-POL-005-00094,3,"ㅇ 연구부정 발생 시 개인에 대한 충분한 조치보단 통제 절차 추가를 요구하는 관리체계와, 연구개발 과제 수의 증가*로 연구행정의 총량 증가",,"* 국가연구개발 과제 수 : ('13년) 50,685개 → ('23년) 71,804개 (41.7%↑) || * 연구비가 사실상 3월부터 지급되며 연초 연구 수행 및 인건비 확보에 애로 || ** 연구 기회가 집중되는 연초에는 각종 첨부서류 작성, 연말에는 각종 성과 보고서 작성과 평가 대응에 매몰",medium,review_required,attached_review_support
