merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-004-0011,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00023,PAR-DOC-POL-004-00023,bullet,양손잡이 인재,"ㅇ (양손잡이 인재) 과학고‧영재학교, 4대 과기원, 대학 등 과학기술 인재 산실에 AI 교육과정을 결합해 미래 핵심인재 조기육성",policy_action,,talent,talent,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00023,PAR-DOC-POL-004-00023,1,CLS-SEED-DOC-POL-004-00024,1,"ㅇ (양손잡이 인재) 과학고‧영재학교, 4대 과기원, 대학 등 과학기술 인재 산실에 AI 교육과정을 결합해 미래 핵심인재 조기육성",,"※ ▲ AI/AX 과학영재학교 신설, ▲ 과기원 AI 단과대 신설 등 ▲ AI 중심대학 및 거점국립대 중심 AI 필수 교육과정 도입",medium,review_required,attached_review_support
PMD-DOC-POL-004-0012,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00025,PAR-DOC-POL-004-00025,bullet,연구자 주도 AI 전환,"ㅇ (연구자 주도 AI 전환) 기초연구 AI 허브 구축, AI 융합 박사후연구원 양성, 출연연‧AI 연구자간 공동 프로젝트 지원 등 AI 기반 연구혁신 촉진",policy_action,,talent,talent,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00025,PAR-DOC-POL-004-00025,1,CLS-SEED-DOC-POL-004-00026,1,"ㅇ (연구자 주도 AI 전환) 기초연구 AI 허브 구축, AI 융합 박사후연구원 양성, 출연연‧AI 연구자간 공동 프로젝트 지원 등 AI 기반 연구혁신 촉진",,"※ ▲ 대학 기초연구AI 센터 설치(’28년까지 40개), ▲ AX 분야 InnoCORE 연구단 지원,▲ (가칭)국가과학AI연구소 중심 연구자-AI 전문가 간 협업 촉진",medium,review_required,attached_review_support
PMD-DOC-POL-004-0013,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00027,PAR-DOC-POL-004-00027,bullet,GPU,"ㅇ (GPU) 전용 GPU 8,000개 이상*을 확보‧지원하고, 출연연의 흩어져있는 GPU를 공동활용할 수 있도록 하여 접근성‧효율성 강화",policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00027,PAR-DOC-POL-004-00027,1,CLS-SEED-DOC-POL-004-00028,1,"ㅇ (GPU) 전용 GPU 8,000개 이상*을 확보‧지원하고, 출연연의 흩어져있는 GPU를 공동활용할 수 있도록 하여 접근성‧효율성 강화",,"* ▲ 슈퍼컴 6호기 8,500개의 약 30%(‘26.上~), ▲ 첨단GPU확보사업 2.8만개 중 정부 활용분의 15~20%(’26~), ▲ 대학 기초연구 전용 GPU 약 300개(’26.下) 등",medium,review_required,attached_review_support
PMD-DOC-POL-004-0014,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00029,PAR-DOC-POL-004-00029,bullet,데이터,"ㅇ (데이터) 국가 연구데이터 축적‧확산‧관리*, 저작권 침해우려 해소",policy_action,,technology,technology,STR-001,TD-001,TSD-001-001 | TSD-001-005,CLS-SEED-DOC-POL-004-00029,PAR-DOC-POL-004-00029,1,CLS-SEED-DOC-POL-004-00030,1,"ㅇ (데이터) 국가 연구데이터 축적‧확산‧관리*, 저작권 침해우려 해소",,"* ▲ 연구데이터법 제정, ▲ 가칭국가연구데이터플랫폼 연계(국가연구데이터댐 구축), ▲ 데이터관리계획(DMP) 적용 확대, ▲ AI 학습데이터 구축·변환 기술개발 지원 등",medium,review_required,attached_review_support
PMD-DOC-POL-004-0015,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00031,PAR-DOC-POL-004-00031,bullet,산학연 협력,"ㅇ (산학연 협력) (가칭)국가과학AI연구소, AI 바이오 허브 중심 협력 활성화",policy_action,,,,STR-001 | STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00031,PAR-DOC-POL-004-00031,1,,0,"ㅇ (산학연 협력) (가칭)국가과학AI연구소, AI 바이오 허브 중심 협력 활성화",,,medium,review_required,
PMD-DOC-POL-004-0016,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00032,PAR-DOC-POL-004-00032,bullet,윤리‧문화,"ㅇ (윤리‧문화) AI 연구윤리 기준 제시, 경진대회 개최*, 교육 콘텐츠 확산",policy_action,,talent,talent | technology,STR-001 | STR-011,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00032,PAR-DOC-POL-004-00032,1,CLS-SEED-DOC-POL-004-00033,1,"ㅇ (윤리‧문화) AI 연구윤리 기준 제시, 경진대회 개최*, 교육 콘텐츠 확산",,* 과학기술 AI Agent 개발 및 AI가 논문 1저자인 경진대회로서 ‘ASK 2026’ 개최('25.11~),medium,review_required,attached_review_support
PMD-DOC-POL-004-0017,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00034,PAR-DOC-POL-004-00034,bullet,시장진입 촉진,"ㅇ (시장진입 촉진) 수요발굴 지원단 등을 활용해 정부R&D-수요기업 연계, 바이오 중소기업 등과 AI 기업 매칭을 통해 초기수요 확보 지원",policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00034,PAR-DOC-POL-004-00034,1,,0,"ㅇ (시장진입 촉진) 수요발굴 지원단 등을 활용해 정부R&D-수요기업 연계, 바이오 중소기업 등과 AI 기업 매칭을 통해 초기수요 확보 지원",,,medium,review_required,
PMD-DOC-POL-004-0018,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00035,PAR-DOC-POL-004-00035,bullet,창업‧스케일업 활성화,"ㅇ (창업‧스케일업 활성화) 창업단계부터 스케일업까지 전주기 투자 지원, 4대 과기원을 주축으로 지역 AX 창업 전진기지 구축",policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00035,PAR-DOC-POL-004-00035,1,CLS-SEED-DOC-POL-004-00036,1,"ㅇ (창업‧스케일업 활성화) 창업단계부터 스케일업까지 전주기 투자 지원, 4대 과기원을 주축으로 지역 AX 창업 전진기지 구축",,"※ KAIST 실리콘밸리 IDIS 캠퍼스, KAIST 뉴욕 캠퍼스 등을 통한 글로벌 진출 지원 병행",medium,review_required,attached_review_support
PMD-DOC-POL-004-0019,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00037,PAR-DOC-POL-004-00037,bullet,산-학‧연-관 삼각 협력,"ㅇ (산-학‧연-관 삼각 협력) 기업‧대학‧출연연 원팀, 정부가 지원하는 협력모델 창출",policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00037,PAR-DOC-POL-004-00037,1,,0,"ㅇ (산-학‧연-관 삼각 협력) 기업‧대학‧출연연 원팀, 정부가 지원하는 협력모델 창출",,,medium,review_required,
PMD-DOC-POL-004-0020,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00039,PAR-DOC-POL-004-00039,bullet,‘ASK 2025’ 개최를 통해 과학기술 AI 생태계 활성화('25.11~‘26.4.),ㅇ ‘ASK 2025’ 개최를 통해 과학기술 AI 생태계 활성화('25.11~‘26.4.),policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00039,PAR-DOC-POL-004-00039,1,,0,ㅇ ‘ASK 2025’ 개최를 통해 과학기술 AI 생태계 활성화('25.11~‘26.4.),,,medium,review_required,
PMD-DOC-POL-004-0021,DOC-POL-004,section0,CLS-SEED-DOC-POL-004-00040,PAR-DOC-POL-004-00040,bullet,바이오·소재 등 분야별 AI 혁신 전략 수립('25.12~),ㅇ 바이오·소재 등 분야별 AI 혁신 전략 수립('25.12~),policy_action,,,,STR-001,TD-005,,CLS-SEED-DOC-POL-004-00040,PAR-DOC-POL-004-00040,1,,0,ㅇ 바이오·소재 등 분야별 AI 혁신 전략 수립('25.12~),,,medium,review_required,
PMD-DOC-POL-004-0022,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00041,PAR-DOC-POL-004-00041,bullet,과학기술은 실험,"ㅇ 과학기술은 실험, 과학적 이론, 계산기법 등의 축적을 통해 발전, 지금은 AI가 과학기술의 탐구방식을 근본적으로 바꾸는 새로운 엔진",policy_action,,talent,talent,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00041,PAR-DOC-POL-004-00041,1,CLS-SEED-DOC-POL-004-00042 | CLS-SEED-DOC-POL-004-00043,2,"ㅇ 과학기술은 실험, 과학적 이론, 계산기법 등의 축적을 통해 발전, 지금은 AI가 과학기술의 탐구방식을 근본적으로 바꾸는 새로운 엔진",,"※ ‘24년 노벨화학상은 단백질 구조 예측 AI모델인 ‘알파폴드’ 연구자가 수상 || ※ 전 세계 연구자 대상 설문조사 결과, ‘23년 출판 논문의 30%가 AI 활용(Nature 2023)",medium,review_required,attached_review_support
PMD-DOC-POL-004-0023,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00045,PAR-DOC-POL-004-00045,bullet,美‧中 등 주요국은 국가 차원에서 과학기술 AI 이니셔티브 선점에 박차,ㅇ 美‧中 등 주요국은 국가 차원에서 과학기술 AI 이니셔티브 선점에 박차,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00045,PAR-DOC-POL-004-00045,1,,0,ㅇ 美‧中 등 주요국은 국가 차원에서 과학기술 AI 이니셔티브 선점에 박차,,,medium,review_required,
PMD-DOC-POL-004-0024,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00047,PAR-DOC-POL-004-00047,bullet,구글,"ㅇ 구글, MS 등 글로벌 빅테크는 과학기술 AI의 성장 잠재력에 주목하고, 막강한 기술력‧자본력을 바탕으로 시장 진입 본격화",policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00047,PAR-DOC-POL-004-00047,1,CLS-SEED-DOC-POL-004-00048,1,"ㅇ 구글, MS 등 글로벌 빅테크는 과학기술 AI의 성장 잠재력에 주목하고, 막강한 기술력‧자본력을 바탕으로 시장 진입 본격화",,"※ (Google) AlphaFold 3(’24.5.), AI Co-Scientist(‘25.2.), (Microsoft) MatterGen(’25.1.) 등",medium,review_required,attached_review_support
PMD-DOC-POL-004-0025,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00049,PAR-DOC-POL-004-00049,bullet,과학 패러다임이 AI로 전환되고 글로벌 선도국이 고착되지 않은 지금은,"ㅇ 과학 패러다임이 AI로 전환되고 글로벌 선도국이 고착되지 않은 지금은, 대한민국이 글로벌 주도권을 확보할 수 있는 결정적 시점",policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00049,PAR-DOC-POL-004-00049,1,,0,"ㅇ 과학 패러다임이 AI로 전환되고 글로벌 선도국이 고착되지 않은 지금은, 대한민국이 글로벌 주도권을 확보할 수 있는 결정적 시점",,,medium,review_required,
PMD-DOC-POL-004-0026,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00050,PAR-DOC-POL-004-00050,bullet,우리나라는 우수한 연구역량과 AI경쟁력,"ㅇ 우리나라는 우수한 연구역량과 AI경쟁력, 인적자원을 갖춘 ‘준비된 국가’",policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00050,PAR-DOC-POL-004-00050,1,,0,"ㅇ 우리나라는 우수한 연구역량과 AI경쟁력, 인적자원을 갖춘 ‘준비된 국가’",,,medium,review_required,
PMD-DOC-POL-004-0027,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00052,PAR-DOC-POL-004-00052,bullet,강점분야 과학기술 AI 파운데이션 모델 개발,- 강점분야 과학기술 AI 파운데이션 모델 개발,policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00052,PAR-DOC-POL-004-00052,1,,0,- 강점분야 과학기술 AI 파운데이션 모델 개발,,,medium,review_required,
PMD-DOC-POL-004-0028,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00053,PAR-DOC-POL-004-00053,bullet,파운데이션 모델,"ㅇ (파운데이션 모델) 바이오, 재료‧화학 등 학문적·산업적 파급력이 큰 6대 분야 ‘과학기술 AI 파운데이션 모델*’을 개발하여 연구혁신 가속화",policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00053,PAR-DOC-POL-004-00053,1,CLS-SEED-DOC-POL-004-00054,1,"ㅇ (파운데이션 모델) 바이오, 재료‧화학 등 학문적·산업적 파급력이 큰 6대 분야 ‘과학기술 AI 파운데이션 모델*’을 개발하여 연구혁신 가속화",,"* 분야별 지식에 기반해 설계된 AI를 대규모 연구데이터로 학습시켜 공통 연구기반 제공→ 세부 분야 파인튜닝, 관련분야 응용 모델 등을 통해 과학기술 적용범위 확산",medium,review_required,attached_review_support
PMD-DOC-POL-004-0029,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00056,PAR-DOC-POL-004-00056,bullet,한국형 AI 연구동료 (AI Co-Scientist) 개발·확산,- 한국형 AI 연구동료 (AI Co-Scientist) 개발·확산,policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00056,PAR-DOC-POL-004-00056,1,,0,- 한국형 AI 연구동료 (AI Co-Scientist) 개발·확산,,,medium,review_required,
PMD-DOC-POL-004-0030,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00057,PAR-DOC-POL-004-00057,bullet,박사급 AI 연구동료,ㅇ (박사급 AI 연구동료) 가설생성부터 결과분석까지 연구자와 함께 연구를 수행하는 AI Co-Scientist 개발‧적용을 통해 초격차 성과 창출,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00057,PAR-DOC-POL-004-00057,1,,0,ㅇ (박사급 AI 연구동료) 가설생성부터 결과분석까지 연구자와 함께 연구를 수행하는 AI Co-Scientist 개발‧적용을 통해 초격차 성과 창출,,,medium,review_required,
PMD-DOC-POL-004-0031,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00058,PAR-DOC-POL-004-00058,bullet,강점 분야의 과학기술 AI 파운데이션 모델과 연계하여 다학제 박사급 AI 연구동료 플랫폼 구축‧확산*,- 강점 분야의 과학기술 AI 파운데이션 모델과 연계하여 다학제 박사급 AI 연구동료 플랫폼 구축‧확산*,policy_action,,technology,technology | infrastructure_policy,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00058,PAR-DOC-POL-004-00058,1,CLS-SEED-DOC-POL-004-00059,1,- 강점 분야의 과학기술 AI 파운데이션 모델과 연계하여 다학제 박사급 AI 연구동료 플랫폼 구축‧확산*,,* 공공형 연구 인프라 제공 + 민간 서비스 육성 Two-track 전략 추진,medium,review_required,attached_review_support
PMD-DOC-POL-004-0032,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00060,PAR-DOC-POL-004-00060,bullet,연구개발 AI+,ㅇ (연구개발 AI+) 기획·수행·성과관리 등 R&D 단계별 AI Agent를 활용하는 ‘1人 연구자 多 Agent’ 연구모델 등 지능형 연구지원 체계 확산,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00060,PAR-DOC-POL-004-00060,1,,0,ㅇ (연구개발 AI+) 기획·수행·성과관리 등 R&D 단계별 AI Agent를 활용하는 ‘1人 연구자 多 Agent’ 연구모델 등 지능형 연구지원 체계 확산,,,medium,review_required,
PMD-DOC-POL-004-0033,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00061,PAR-DOC-POL-004-00061,bullet,출연연 등 연구현장의 AI 도입 우수사례를 고도화·확산하기 위해 연구기관에 축적된 데이터 등을 활용하여...,- 출연연 등 연구현장의 AI 도입 우수사례를 고도화·확산하기 위해 연구기관에 축적된 데이터 등을 활용하여 AI Agent 개발 지원,policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00061,PAR-DOC-POL-004-00061,1,,0,- 출연연 등 연구현장의 AI 도입 우수사례를 고도화·확산하기 위해 연구기관에 축적된 데이터 등을 활용하여 AI Agent 개발 지원,,,medium,review_required,
PMD-DOC-POL-004-0034,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00062,PAR-DOC-POL-004-00062,bullet,연구자의 연구이력,"- 연구자의 연구이력, 협력 네트워크 데이터(공동연구, 논문 공저 등)를 바탕으로 협력 연구자 매칭, 평가위원 추천 등 과학적 연구지원 서비스 제공",policy_action,,talent,talent,STR-001,TD-001,TSD-001-004,CLS-SEED-DOC-POL-004-00062,PAR-DOC-POL-004-00062,1,,0,"- 연구자의 연구이력, 협력 네트워크 데이터(공동연구, 논문 공저 등)를 바탕으로 협력 연구자 매칭, 평가위원 추천 등 과학적 연구지원 서비스 제공",,,medium,review_required,
PMD-DOC-POL-004-0035,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00064,PAR-DOC-POL-004-00064,bullet,연구행정 혁신,ㅇ (연구행정 혁신) 범부처통합연구시스템(IRIS)의 AI 기능 시범 도입*과 맞춤형 서비스 등 편의 기능 제공을 통해 이용자 중심으로 전면 개선,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00064,PAR-DOC-POL-004-00064,1,CLS-SEED-DOC-POL-004-00065,1,ㅇ (연구행정 혁신) 범부처통합연구시스템(IRIS)의 AI 기능 시범 도입*과 맞춤형 서비스 등 편의 기능 제공을 통해 이용자 중심으로 전면 개선,,"* 우수보고서·분야별 용어 학습을 통한 보고서 생성, 회의결과 요약 등",medium,review_required,attached_review_support
PMD-DOC-POL-004-0036,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00067,PAR-DOC-POL-004-00067,bullet,자동화/자율실험실 구축으로 고속·고효율 연구환경 조성,- 자동화/자율실험실 구축으로 고속·고효율 연구환경 조성,meta_program_frame,detected_short_meta_bullet,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00067,PAR-DOC-POL-004-00067,1,,0,- 자동화/자율실험실 구축으로 고속·고효율 연구환경 조성,,,medium,review_required,
PMD-DOC-POL-004-0037,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00068,PAR-DOC-POL-004-00068,bullet,자동화/자율실험실,ㅇ (자동화/자율실험실) AI와 로보틱스 기술을 결합하여 실험설계 - 수행 - 결과분석 - 최적화 등 실험 전 주기를 24시간 - 365일 수행,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00068,PAR-DOC-POL-004-00068,1,,0,ㅇ (자동화/자율실험실) AI와 로보틱스 기술을 결합하여 실험설계 - 수행 - 결과분석 - 최적화 등 실험 전 주기를 24시간 - 365일 수행,,,medium,review_required,
PMD-DOC-POL-004-0038,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00069,PAR-DOC-POL-004-00069,bullet,바이오,"- 바이오, 재료‧화학 분야를 중심으로 우선 구축하고 他분야로 확산",policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00069,PAR-DOC-POL-004-00069,1,,0,"- 바이오, 재료‧화학 분야를 중심으로 우선 구축하고 他분야로 확산",,,medium,review_required,
PMD-DOC-POL-004-0039,DOC-POL-004,section1,CLS-SEED-DOC-POL-004-00071,PAR-DOC-POL-004-00071,bullet,대형연구시설,"ㅇ (대형연구시설) 기초과학, 첨단 전략기술 연구를 뒷받침하는 대형연구시설*의 연구 생산성 극대화를 위해 자율운영 AI Agent 개발‧적용",policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-004-00071,PAR-DOC-POL-004-00071,1,CLS-SEED-DOC-POL-004-00072,1,"ㅇ (대형연구시설) 기초과학, 첨단 전략기술 연구를 뒷받침하는 대형연구시설*의 연구 생산성 극대화를 위해 자율운영 AI Agent 개발‧적용",,"* 대형 가속기(PLS-II, PAL-XFEL, RAON, KOMAC 등), 핵융합로(KSTAR), 연구로(HANARO) 등",medium,review_required,attached_review_support
