merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-008-0013,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00025,PAR-DOC-POL-008-00025,bullet,성장 全주기 지원을 위해 팁스 R&D 확장,□ 성장 全주기 지원을 위해 팁스 R&D 확장,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00025,PAR-DOC-POL-008-00025,1,,0,□ 성장 全주기 지원을 위해 팁스 R&D 확장,,,medium,review_required,
PMD-DOC-POL-008-0014,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00026,PAR-DOC-POL-008-00026,bullet,팁스,"ㅇ 팁스, 스케일업 팁스 확대 및 글로벌 팁스 신설을 통해 창업–성장–글로벌진출의 성장 전주기 지원체계로 개편",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-008-00026,PAR-DOC-POL-008-00026,1,,0,"ㅇ 팁스, 스케일업 팁스 확대 및 글로벌 팁스 신설을 통해 창업–성장–글로벌진출의 성장 전주기 지원체계로 개편",,,medium,review_required,
PMD-DOC-POL-008-0015,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00027,PAR-DOC-POL-008-00027,bullet,단계별 기업가치 등을 고려,"- 단계별 기업가치 등을 고려, 지원단가 상향(예: 스케일업 팁스 3년 12억원 → 3년 20~30억원), 先투자 요건 강화(예: 팁스 1~2억원 → 2억원 이상)",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00027,PAR-DOC-POL-008-00027,1,,0,"- 단계별 기업가치 등을 고려, 지원단가 상향(예: 스케일업 팁스 3년 12억원 → 3년 20~30억원), 先투자 요건 강화(예: 팁스 1~2억원 → 2억원 이상)",,,medium,review_required,
PMD-DOC-POL-008-0016,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00028,PAR-DOC-POL-008-00028,bullet,투자를 기반으로 단계별 R&D 간 연계 강화,□ 투자를 기반으로 단계별 R&D 간 연계 강화,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00028,PAR-DOC-POL-008-00028,1,,0,□ 투자를 기반으로 단계별 R&D 간 연계 강화,,,medium,review_required,
PMD-DOC-POL-008-0017,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00029,PAR-DOC-POL-008-00029,bullet,前단계 성과기업에 대한 후속투자를 後단계 선투자 실적으로 인정하고,"ㅇ 前단계 성과기업에 대한 후속투자를 後단계 선투자 실적으로 인정하고, 팁스 R&D를 졸업제*의 예외로 두어 신속한 성장을 촉진",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00029,PAR-DOC-POL-008-00029,1,CLS-SEED-DOC-POL-008-00030,1,"ㅇ 前단계 성과기업에 대한 후속투자를 後단계 선투자 실적으로 인정하고, 팁스 R&D를 졸업제*의 예외로 두어 신속한 성장을 촉진",,"* 졸업제 : 중소기업이 지원받을 수 있는 R&D의 수 제한(7년 내 최대 3개, 평생 5개)",medium,review_required,attached_review_support
PMD-DOC-POL-008-0018,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00031,PAR-DOC-POL-008-00031,bullet,R&D 성과기업이 후속투자를 유치하면 정부(모태펀드)가 같이 투자하는 ‘사업화 매칭투자’를 확대하여 민...,- R&D 성과기업이 후속투자를 유치하면 정부(모태펀드)가 같이 투자하는 ‘사업화 매칭투자’를 확대하여 민간 후속투자를 유도,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-008-00031,PAR-DOC-POL-008-00031,1,CLS-SEED-DOC-POL-008-00032 | CLS-SEED-DOC-POL-008-00033,2,- R&D 성과기업이 후속투자를 유치하면 정부(모태펀드)가 같이 투자하는 ‘사업화 매칭투자’를 확대하여 민간 후속투자를 유도,,* 투자재원 : ‘25년 모태펀드 300억원 출자 → ’26년 200억원 이상 추가 출자 예정 || ** 투자대상 : ‘25년 스케일업 팁스 성과기업 → ’26년 팁스 R&D 全단계 성과기업,medium,review_required,attached_review_support
PMD-DOC-POL-008-0019,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00034,PAR-DOC-POL-008-00034,bullet,팁스기업,"ㅇ 팁스기업, R&D 성과기업에 대한 민간투자 촉진을 위해 온‧오프라인의 대규모 ｢(가칭) 팁스 R&D 통합 IR 주간｣ 추진",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00034,PAR-DOC-POL-008-00034,1,CLS-SEED-DOC-POL-008-00035,1,"ㅇ 팁스기업, R&D 성과기업에 대한 민간투자 촉진을 위해 온‧오프라인의 대규모 ｢(가칭) 팁스 R&D 통합 IR 주간｣ 추진",,"* (기존) 단기 IR 위주, 창업·벤처 지원사업별 분산 (개편) 유사 IR 통합, 기술혁신대전 등 유관행사 연계로 규모 확대 및 효과집중",medium,review_required,attached_review_support
PMD-DOC-POL-008-0020,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00036,PAR-DOC-POL-008-00036,bullet,글로벌 진출·해외투자유치를 위해 ‘글로벌 팁스 지원센터*’를 중심으로 현지 VC‧기업,"ㅇ 글로벌 진출·해외투자유치를 위해 ‘글로벌 팁스 지원센터*’를 중심으로 현지 VC‧기업, 대학‧연구기관과의 협업 및 네트워킹, 컨설팅 등 지원",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-008-00036,PAR-DOC-POL-008-00036,1,CLS-SEED-DOC-POL-008-00037,1,"ㅇ 글로벌 진출·해외투자유치를 위해 ‘글로벌 팁스 지원센터*’를 중심으로 현지 VC‧기업, 대학‧연구기관과의 협업 및 네트워킹, 컨설팅 등 지원",,"* (’25) 美 보스턴(MIT, 퍼듀대 등) → (’26~) 유럽센터 신설 추진(獨 프라운호퍼 등 협력)",medium,review_required,attached_review_support
PMD-DOC-POL-008-0021,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00038,PAR-DOC-POL-008-00038,bullet,정부가 출제한 도전·혁신형 과제(RFP)에 민간이 先투자하고 프로젝트팀(중소벤처+ 연구기관 등)이 수행...,□ 정부가 출제한 도전·혁신형 과제(RFP)에 민간이 先투자하고 프로젝트팀(중소벤처+ 연구기관 등)이 수행하는 ‘딥테크 챌린지 프로젝트(DCP)’ 확대,policy_action,detected_soft_problem_but_action_overrides,,,,,,CLS-SEED-DOC-POL-008-00038,PAR-DOC-POL-008-00038,1,,0,□ 정부가 출제한 도전·혁신형 과제(RFP)에 민간이 先투자하고 프로젝트팀(중소벤처+ 연구기관 등)이 수행하는 ‘딥테크 챌린지 프로젝트(DCP)’ 확대,,,medium,review_required,
PMD-DOC-POL-008-0022,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00039,PAR-DOC-POL-008-00039,bullet,딥테크 기술경쟁력 확보를 위해 지원규모 상향*,"ㅇ 딥테크 기술경쟁력 확보를 위해 지원규모 상향*, 선투자요건(20억원↑) 일부 충족** 시 사전기획단계를 지원하여 투자유치 부담 완화",policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-008-00039,PAR-DOC-POL-008-00039,1,CLS-SEED-DOC-POL-008-00040 | CLS-SEED-DOC-POL-008-00041,2,"ㅇ 딥테크 기술경쟁력 확보를 위해 지원규모 상향*, 선투자요건(20억원↑) 일부 충족** 시 사전기획단계를 지원하여 투자유치 부담 완화",,"* (‘25) 20개 과제, 3년 36억원 → (’26) 35개 과제, 3년 50억원 || ** 예: 선투자 10억원(또는 확약) → 선정 및 사전기획 진행, 100% 충족 시 R&D 지원",medium,review_required,attached_review_support
PMD-DOC-POL-008-0023,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00042,PAR-DOC-POL-008-00042,bullet,다수 중소기업 중심,"ㅇ 다수 중소기업 중심, 대·중견기업 및 대학·연구소 등이 참여하는 협업형 빅프로젝트(선투자 30억원 → 4년 200억원 지원) 시범 추진(’26년 5개)",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00042,PAR-DOC-POL-008-00042,1,CLS-SEED-DOC-POL-008-00043,1,"ㅇ 다수 중소기업 중심, 대·중견기업 및 대학·연구소 등이 참여하는 협업형 빅프로젝트(선투자 30억원 → 4년 200억원 지원) 시범 추진(’26년 5개)",,"* 예) 자율·미래차 선도·협력기업의 사업전환, 공급-수요기업 연합학습 기반 AX제조 등",medium,review_required,attached_review_support
PMD-DOC-POL-008-0024,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00044,PAR-DOC-POL-008-00044,bullet,민간전문가(PM)를 주축으로 전략분야 실증형 프로젝트 발굴·기획,- 민간전문가(PM)를 주축으로 전략분야 실증형 프로젝트 발굴·기획,policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-008-00044,PAR-DOC-POL-008-00044,1,CLS-SEED-DOC-POL-008-00045,1,- 민간전문가(PM)를 주축으로 전략분야 실증형 프로젝트 발굴·기획,,"* BM 공모를 통해 협업 기반의 도전형 프로젝트 발굴 → 프로젝트 기획(공급-수요기업 매칭(선도기업 선정), IP‧시장분석, R&D‧사업화 협업 전략 등) → 실증형 R&D 지원",medium,review_required,attached_review_support
PMD-DOC-POL-008-0025,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00046,PAR-DOC-POL-008-00046,bullet,개방형 경쟁체계 도입,"□ 개방형 경쟁체계 도입, 운영사 풀 24개 → 80개로 대폭 확대",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00046,PAR-DOC-POL-008-00046,1,,0,"□ 개방형 경쟁체계 도입, 운영사 풀 24개 → 80개로 대폭 확대",,,medium,review_required,
PMD-DOC-POL-008-0026,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00047,PAR-DOC-POL-008-00047,bullet,일반형과제(‘26년 290개)는 추천권 배정 없이 개방 경쟁을 통해 기업을 선별하여,"ㅇ 일반형과제(‘26년 290개)는 추천권 배정 없이 개방 경쟁을 통해 기업을 선별하여, 과제당 최대 20억원 지원",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00047,PAR-DOC-POL-008-00047,1,,0,"ㅇ 일반형과제(‘26년 290개)는 추천권 배정 없이 개방 경쟁을 통해 기업을 선별하여, 과제당 최대 20억원 지원",,,medium,review_required,
PMD-DOC-POL-008-0027,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00048,PAR-DOC-POL-008-00048,bullet,투자사(AC,"- 투자사(AC, VC, 금융권 등) 단위의 ’일반운영사‘를 50개 이상 신규 선정",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00048,PAR-DOC-POL-008-00048,1,,0,"- 투자사(AC, VC, 금융권 등) 단위의 ’일반운영사‘를 50개 이상 신규 선정",,,medium,review_required,
PMD-DOC-POL-008-0028,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00049,PAR-DOC-POL-008-00049,bullet,정책지정형(’26년 110개)는 전략적인 발굴·육성을 위해 운영사에 추천권(1.3배수)을 배정,"ㅇ 정책지정형(’26년 110개)는 전략적인 발굴·육성을 위해 운영사에 추천권(1.3배수)을 배정, 선정된 과제에는 과제당 최대 30억원 지원",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00049,PAR-DOC-POL-008-00049,1,CLS-SEED-DOC-POL-008-00051,1,"ㅇ 정책지정형(’26년 110개)는 전략적인 발굴·육성을 위해 운영사에 추천권(1.3배수)을 배정, 선정된 과제에는 과제당 최대 30억원 지원",,* 기존 운영사 컨소시엄(24개) 우선 지정 + 필요 전략분야 추가 ⇒ ‘26년 30개 내외,medium,review_required,attached_review_support
PMD-DOC-POL-008-0029,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00052,PAR-DOC-POL-008-00052,bullet,운영사의 기업성장 지원활동 촉진,□ 운영사의 기업성장 지원활동 촉진,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00052,PAR-DOC-POL-008-00052,1,,0,□ 운영사의 기업성장 지원활동 촉진,,,medium,review_required,
PMD-DOC-POL-008-0030,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00053,PAR-DOC-POL-008-00053,bullet,운영사의 지원활동 촉진을 위해 기업성장지원비 별도 트랙 편성 → 활동 실적에 따라 인센티브 부여 등 운...,ㅇ 운영사의 지원활동 촉진을 위해 기업성장지원비 별도 트랙 편성 → 활동 실적에 따라 인센티브 부여 등 운영사 간 경쟁 유도,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00053,PAR-DOC-POL-008-00053,1,CLS-SEED-DOC-POL-008-00054,1,ㅇ 운영사의 지원활동 촉진을 위해 기업성장지원비 별도 트랙 편성 → 활동 실적에 따라 인센티브 부여 등 운영사 간 경쟁 유도,,"* 성과 우수운영사 : 기업성장지원비 인센티브(30%), 재등록·특화운영사 승급 등 우대",medium,review_required,attached_review_support
PMD-DOC-POL-008-0031,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00055,PAR-DOC-POL-008-00055,bullet,범부처 정책수요 기반,"□ 범부처 정책수요 기반, 전략기술분야 팁스 R&D 발굴·협력 확대",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00055,PAR-DOC-POL-008-00055,1,,0,"□ 범부처 정책수요 기반, 전략기술분야 팁스 R&D 발굴·협력 확대",,,medium,review_required,
PMD-DOC-POL-008-0032,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00056,PAR-DOC-POL-008-00056,bullet,부처 정책 수요에 따라 기업 또는 과제(RFP)를 발굴·추천하면 투자매칭 및 팁스 R&D를 지원하고,"ㅇ 부처 정책 수요에 따라 기업 또는 과제(RFP)를 발굴·추천하면 투자매칭 및 팁스 R&D를 지원하고, 후속성장 연계·협업",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00056,PAR-DOC-POL-008-00056,1,CLS-SEED-DOC-POL-008-00057,1,"ㅇ 부처 정책 수요에 따라 기업 또는 과제(RFP)를 발굴·추천하면 투자매칭 및 팁스 R&D를 지원하고, 후속성장 연계·협업",,* 부처별 기업·과제 추천→ 운영사 등 매칭 → 투자유치 시 R&D 우선 지원,medium,review_required,attached_review_support
PMD-DOC-POL-008-0033,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00058,PAR-DOC-POL-008-00058,bullet,부처 추천기업을 우선적으로 지원하기 위해 스케일업 팁스,"- 부처 추천기업을 우선적으로 지원하기 위해 스케일업 팁스, 글로벌 팁스 일부 물량(’26년 총 110개)을 부처수요 등에 따라 사전할당",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00058,PAR-DOC-POL-008-00058,1,,0,"- 부처 추천기업을 우선적으로 지원하기 위해 스케일업 팁스, 글로벌 팁스 일부 물량(’26년 총 110개)을 부처수요 등에 따라 사전할당",,,medium,review_required,
PMD-DOC-POL-008-0034,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00059,PAR-DOC-POL-008-00059,bullet,추천과제(RFP)는 시장성 등을 보완하여 딥테크 챌린지 프로젝트 지원,- 추천과제(RFP)는 시장성 등을 보완하여 딥테크 챌린지 프로젝트 지원,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00059,PAR-DOC-POL-008-00059,1,,0,- 추천과제(RFP)는 시장성 등을 보완하여 딥테크 챌린지 프로젝트 지원,,,medium,review_required,
PMD-DOC-POL-008-0035,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00060,PAR-DOC-POL-008-00060,bullet,R&D 선정·평가 시 분야별 전문기관(부처별 산하기관 등) 참여 확대,ㅇ R&D 선정·평가 시 분야별 전문기관(부처별 산하기관 등) 참여 확대,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00060,PAR-DOC-POL-008-00060,1,,0,ㅇ R&D 선정·평가 시 분야별 전문기관(부처별 산하기관 등) 참여 확대,,,medium,review_required,
PMD-DOC-POL-008-0036,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00061,PAR-DOC-POL-008-00061,bullet,기술‧시장 변화에 유연하게 대응토록 ｢무빙타겟 지원체계｣ 확립,□ 기술‧시장 변화에 유연하게 대응토록 ｢무빙타겟 지원체계｣ 확립,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-008-00061,PAR-DOC-POL-008-00061,1,,0,□ 기술‧시장 변화에 유연하게 대응토록 ｢무빙타겟 지원체계｣ 확립,,,medium,review_required,
PMD-DOC-POL-008-0037,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00062,PAR-DOC-POL-008-00062,bullet,DCP 등 딥테크 전략분야는 PM 주도로 PoC,"ㅇ DCP 등 딥테크 전략분야는 PM 주도로 PoC, PoM 등 사전기획단계부터 적극 지원하고, R&D 목표변경·중단 등 자율적 책임·권한 부여",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00062,PAR-DOC-POL-008-00062,1,,0,"ㅇ DCP 등 딥테크 전략분야는 PM 주도로 PoC, PoM 등 사전기획단계부터 적극 지원하고, R&D 목표변경·중단 등 자율적 책임·권한 부여",,,medium,review_required,
PMD-DOC-POL-008-0038,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00063,PAR-DOC-POL-008-00063,bullet,스케일업/글로벌 팁스는 전담코디네이터(운영사)를 지정,"- 스케일업/글로벌 팁스는 전담코디네이터(운영사)를 지정, 밀착 지원",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00063,PAR-DOC-POL-008-00063,1,,0,"- 스케일업/글로벌 팁스는 전담코디네이터(운영사)를 지정, 밀착 지원",,,medium,review_required,
PMD-DOC-POL-008-0039,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00064,PAR-DOC-POL-008-00064,bullet,전략기술분야 범부처 협력체계 구축,□ 전략기술분야 범부처 협력체계 구축,policy_action,,,,,,,CLS-SEED-DOC-POL-008-00064,PAR-DOC-POL-008-00064,1,CLS-SEED-DOC-POL-008-00066,1,□ 전략기술분야 범부처 협력체계 구축,,"* 팁스 R&D 추진방향, 부처별 정책수요 및 T/O 협의 등",medium,review_required,attached_review_support
PMD-DOC-POL-008-0040,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00067,PAR-DOC-POL-008-00067,bullet,실무급(국장-과장)으로 우선 추진,"- 실무급(국장-과장)으로 우선 추진, 향후 법적근거 등 보완하여 격상 검토",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00067,PAR-DOC-POL-008-00067,1,,0,"- 실무급(국장-과장)으로 우선 추진, 향후 법적근거 등 보완하여 격상 검토",,,medium,review_required,
PMD-DOC-POL-008-0041,DOC-POL-008,section6,CLS-SEED-DOC-POL-008-00068,PAR-DOC-POL-008-00068,bullet,분야별 민간 전문가를 중심으로 ‘팁스 R&D 추진단*’을 구성하고,"ㅇ 분야별 민간 전문가를 중심으로 ‘팁스 R&D 추진단*’을 구성하고, 과제 발굴·선정평가 등 R&D 지원 실무를 전담",policy_action,,,,,,,CLS-SEED-DOC-POL-008-00068,PAR-DOC-POL-008-00068,1,CLS-SEED-DOC-POL-008-00069,1,"ㅇ 분야별 민간 전문가를 중심으로 ‘팁스 R&D 추진단*’을 구성하고, 과제 발굴·선정평가 등 R&D 지원 실무를 전담",,"* PM, 분야별 R&D 전문기관(파견), 부처별 추천 전문가 등으로 구성",medium,review_required,attached_review_support
