merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-002-0011,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00019,PAR-DOC-POL-002-00019,bullet,고품질 데이터 확보,ㅇ (고품질 데이터 확보) ‘30년까지 700만 건 이상의 바이오 데이터 확보,policy_action,,technology,technology,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00019,PAR-DOC-POL-002-00019,1,,0,ㅇ (고품질 데이터 확보) ‘30년까지 700만 건 이상의 바이오 데이터 확보,,,medium,review_required,
PMD-DOC-POL-002-0012,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00020,PAR-DOC-POL-002-00020,bullet,K-BDS 중심 확보,"- (K-BDS 중심 확보) 고성능 전용인프라 구축과 연계, 국가바이오데이터통합플랫폼으로 수집‧연계하고 AI 기반 MCP모듈 구축‧운영",policy_action,,technology,technology,STR-003,TD-001,TSD-001-005,CLS-SEED-DOC-POL-002-00020,PAR-DOC-POL-002-00020,1,,0,"- (K-BDS 중심 확보) 고성능 전용인프라 구축과 연계, 국가바이오데이터통합플랫폼으로 수집‧연계하고 AI 기반 MCP모듈 구축‧운영",,,medium,review_required,
PMD-DOC-POL-002-0013,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00021,PAR-DOC-POL-002-00021,bullet,데이터 구축,- (데이터 구축) 한국인 100만명 바이오 빅데이터를 데이터뱅크(한국보건의료정보원) 및 바이오뱅크(국립보건연구원)에 구축·개방,policy_action,,,,STR-003,TD-011,TSD-011-001,CLS-SEED-DOC-POL-002-00021,PAR-DOC-POL-002-00021,1,,0,- (데이터 구축) 한국인 100만명 바이오 빅데이터를 데이터뱅크(한국보건의료정보원) 및 바이오뱅크(국립보건연구원)에 구축·개방,,,medium,review_required,
PMD-DOC-POL-002-0014,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00022,PAR-DOC-POL-002-00022,bullet,데이터 재생산,- (데이터 재생산) 난치성 질환 등 주요 데이터의 제3자 정보 제공 동의 재구득 및 후속 연구로 고품질 데이터 재생산(Re-BORN),policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00022,PAR-DOC-POL-002-00022,1,,0,- (데이터 재생산) 난치성 질환 등 주요 데이터의 제3자 정보 제공 동의 재구득 및 후속 연구로 고품질 데이터 재생산(Re-BORN),,,medium,review_required,
PMD-DOC-POL-002-0015,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00023,PAR-DOC-POL-002-00023,bullet,데이터 고품질화,"- (데이터 고품질화) 주요 바이오 데이터 유형별 표준화와 품질관리를 통해 데이터 품질을 높이고, AI 기반 효율적 품질 관리 추진",policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00023,PAR-DOC-POL-002-00023,1,,0,"- (데이터 고품질화) 주요 바이오 데이터 유형별 표준화와 품질관리를 통해 데이터 품질을 높이고, AI 기반 효율적 품질 관리 추진",,,medium,review_required,
PMD-DOC-POL-002-0016,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00024,PAR-DOC-POL-002-00024,bullet,데이터 활용 지원,ㅇ (데이터 활용 지원) 범부처 협업 기반으로 연구자가 여러 부처·기관에 산재한 데이터를 편리하게 활용할 수 있는 환경 조성,policy_action,,talent,talent,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00024,PAR-DOC-POL-002-00024,1,,0,ㅇ (데이터 활용 지원) 범부처 협업 기반으로 연구자가 여러 부처·기관에 산재한 데이터를 편리하게 활용할 수 있는 환경 조성,,,medium,review_required,
PMD-DOC-POL-002-0017,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00025,PAR-DOC-POL-002-00025,bullet,매머드 셋 구축,- (매머드 셋 구축) 각 부처‧기관에 산재한 대규모 바이오 데이터의 활용을 촉진하기 위한 범부처 데이터 셋 사업을 단계적으로 추진,policy_action,,,,STR-003,TD-001,TSD-001-005,CLS-SEED-DOC-POL-002-00025,PAR-DOC-POL-002-00025,1,,0,- (매머드 셋 구축) 각 부처‧기관에 산재한 대규모 바이오 데이터의 활용을 촉진하기 위한 범부처 데이터 셋 사업을 단계적으로 추진,,,medium,review_required,
PMD-DOC-POL-002-0018,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00026,PAR-DOC-POL-002-00026,bullet,복수기관 기증 동의,- (복수기관 기증 동의) 인체유래물 기증 동의 시 “복수기관 제공 동의” 방식을 적용하여 인체유래데이터의 활용성을 제고하고 부처 간 공유‧활용,policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00026,PAR-DOC-POL-002-00026,1,CLS-SEED-DOC-POL-002-00027,1,- (복수기관 기증 동의) 인체유래물 기증 동의 시 “복수기관 제공 동의” 방식을 적용하여 인체유래데이터의 활용성을 제고하고 부처 간 공유‧활용,,"* 인체유래물은행 제공 동의 시에 받는 기관을 복수로 명시(예시 : A기관, B기관)하는 시범사업(Re-BORN사업, RFP 명시) 실시 → 단계적 확대 검토 추진",medium,review_required,attached_review_support
PMD-DOC-POL-002-0019,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00028,PAR-DOC-POL-002-00028,bullet,보건의료 데이터 활용 지원,- (보건의료 데이터 활용 지원) 질병청·건보공단·심평원 등 10개 공공기관의 결합데이터 제공 및 의료 AI 개발 기업 대상 데이터 바우처 지원,policy_action,,technology,technology,STR-003,TD-011,TSD-011-001,CLS-SEED-DOC-POL-002-00028,PAR-DOC-POL-002-00028,1,,0,- (보건의료 데이터 활용 지원) 질병청·건보공단·심평원 등 10개 공공기관의 결합데이터 제공 및 의료 AI 개발 기업 대상 데이터 바우처 지원,,,medium,review_required,
PMD-DOC-POL-002-0020,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00029,PAR-DOC-POL-002-00029,bullet,법제도 마련,ㅇ (법제도 마련) 바이오·보건의료 데이터 활용 촉진 및 AI·데이터 기술 융합을 통한 바이오 연구·산업 진흥을 위한 법률적 기반 마련,policy_action,,infrastructure_policy,infrastructure_policy | technology,STR-003 | STR-010,TD-011 | TD-001,TSD-011-001 | TSD-001-001,CLS-SEED-DOC-POL-002-00029,PAR-DOC-POL-002-00029,1,CLS-SEED-DOC-POL-002-00030,1,ㅇ (법제도 마련) 바이오·보건의료 데이터 활용 촉진 및 AI·데이터 기술 융합을 통한 바이오 연구·산업 진흥을 위한 법률적 기반 마련,,"※ 가칭「바이오데이터 활용 및 인공지능바이오 연구개발 촉진에 관한 법률」 제정, 가칭「디지털 헬스케어법」 제정",medium,review_required,attached_review_support
PMD-DOC-POL-002-0021,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00031,PAR-DOC-POL-002-00031,bullet,법제도 마련과 연계하여 인체유래물 데이터 및 보건의료 데이터 활용 편의를 제고하기 위한 규제 개선 추진,- 법제도 마련과 연계하여 인체유래물 데이터 및 보건의료 데이터 활용 편의를 제고하기 위한 규제 개선 추진,policy_action,,infrastructure_policy,infrastructure_policy,STR-003,TD-011,TSD-011-001,CLS-SEED-DOC-POL-002-00031,PAR-DOC-POL-002-00031,1,,0,- 법제도 마련과 연계하여 인체유래물 데이터 및 보건의료 데이터 활용 편의를 제고하기 위한 규제 개선 추진,,,medium,review_required,
PMD-DOC-POL-002-0022,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00032,PAR-DOC-POL-002-00032,bullet,고성능 컴퓨팅 인프라,"ㅇ (고성능 컴퓨팅 인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충",policy_action,,infrastructure_policy,infrastructure_policy,STR-003,TD-001,TSD-001-004 | TSD-001-001,CLS-SEED-DOC-POL-002-00032,PAR-DOC-POL-002-00032,1,CLS-SEED-DOC-POL-002-00034 | CLS-SEED-DOC-POL-002-00035,2,"ㅇ (고성능 컴퓨팅 인프라) 민감데이터의 K-BDS 중심 보안 연구환경, 대규모 AI 모델 학습을 위한 고성능 컴퓨팅 인프라 단계적 확충",,"* 산‧학‧연‧병 수요 조사를 바탕으로 ① 바이오 데이터 공유‧활용 및 부처별 연계‧활용 규모, ② 데이터 분야 특성별 기존 인프라 활용 가능성, ③ 연구 수준별 GPU 이용규모, ④ GPU 구축 단계별 성능 향상 및 교체 주기 등을 반영한 범부처 방안 수립 후 추진 || ※ 現 구축 중인 슈퍼컴퓨터 6호기도 AI 바이오 연구에 활용할 수 있도록 지원",medium,review_required,attached_review_support
PMD-DOC-POL-002-0023,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00037,PAR-DOC-POL-002-00037,bullet,가칭,ㅇ (가칭)｢바이오데이터 활용 및 인공지능바이오 연구개발 촉진에 관한 법률｣ 제정 추진(’25.12월 발의),policy_action,,technology,technology,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00037,PAR-DOC-POL-002-00037,1,,0,ㅇ (가칭)｢바이오데이터 활용 및 인공지능바이오 연구개발 촉진에 관한 법률｣ 제정 추진(’25.12월 발의),,,medium,review_required,
PMD-DOC-POL-002-0024,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00038,PAR-DOC-POL-002-00038,bullet,가칭,ㅇ (가칭)국가 AI 바이오 연구소 설립 추진(’26년~),policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00038,PAR-DOC-POL-002-00038,1,,0,ㅇ (가칭)국가 AI 바이오 연구소 설립 추진(’26년~),,,medium,review_required,
PMD-DOC-POL-002-0025,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00039,PAR-DOC-POL-002-00039,bullet,5대 분야 AI 바이오 핵심기술 확보를 위한 사업 착수(’26.4월~),ㅇ 5대 분야 AI 바이오 핵심기술 확보를 위한 사업 착수(’26.4월~),policy_action,,technology,technology,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00039,PAR-DOC-POL-002-00039,1,,0,ㅇ 5대 분야 AI 바이오 핵심기술 확보를 위한 사업 착수(’26.4월~),,,medium,review_required,
PMD-DOC-POL-002-0026,DOC-POL-002,section2,CLS-SEED-DOC-POL-002-00040,PAR-DOC-POL-002-00040,bullet,AI 바이오 혁신거점 조성 사업 확대 추진(’26년~),ㅇ AI 바이오 혁신거점 조성 사업 확대 추진(’26년~),policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00040,PAR-DOC-POL-002-00040,1,,0,ㅇ AI 바이오 혁신거점 조성 사업 확대 추진(’26년~),,,medium,review_required,
PMD-DOC-POL-002-0027,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00041,PAR-DOC-POL-002-00041,bullet,AI를 통해 분자-세포-조직-장기-개체 수준으로 이어지는 복잡한 생명현상을 이해하고,"ㅇ AI를 통해 분자-세포-조직-장기-개체 수준으로 이어지는 복잡한 생명현상을 이해하고, 새로운 지식 발견 및 혁신적 성과 창출 가속화",policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00041,PAR-DOC-POL-002-00041,1,,0,"ㅇ AI를 통해 분자-세포-조직-장기-개체 수준으로 이어지는 복잡한 생명현상을 이해하고, 새로운 지식 발견 및 혁신적 성과 창출 가속화",,,medium,review_required,
PMD-DOC-POL-002-0028,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00042,PAR-DOC-POL-002-00042,bullet,바이오·의료 데이터의 폭발적 증가와 함께,"ㅇ 바이오·의료 데이터의 폭발적 증가와 함께, AlphaFold3 등과 같은 생성형 AI 기반의 혁신적 생체분자 예측·설계 시대 도래",policy_action,,,,STR-003,TD-011,TSD-011-001,CLS-SEED-DOC-POL-002-00042,PAR-DOC-POL-002-00042,1,CLS-SEED-DOC-POL-002-00043,1,"ㅇ 바이오·의료 데이터의 폭발적 증가와 함께, AlphaFold3 등과 같은 생성형 AI 기반의 혁신적 생체분자 예측·설계 시대 도래",,"※ 전 세계 데이터양이 5배 이상(33ZB (’18)→175ZB (’25)) 폭증하는 가운데(유럽데이터전략, 2020), 2025년 말까지 의료 데이터가 전체 데이터의 약 36%를 차지할 것으로 전망(Forbes)",medium,review_required,attached_review_support
PMD-DOC-POL-002-0029,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00045,PAR-DOC-POL-002-00045,bullet,방대한 데이터를 사전학습하여 광범위한 지식을 축적한 파운데이션 모델은 높은 예측 정확도를 제공하는 범용...,ㅇ 방대한 데이터를 사전학습하여 광범위한 지식을 축적한 파운데이션 모델은 높은 예측 정확도를 제공하는 범용 지식 엔진으로 진화,policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00045,PAR-DOC-POL-002-00045,1,,0,ㅇ 방대한 데이터를 사전학습하여 광범위한 지식을 축적한 파운데이션 모델은 높은 예측 정확도를 제공하는 범용 지식 엔진으로 진화,,,medium,review_required,
PMD-DOC-POL-002-0030,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00049,PAR-DOC-POL-002-00049,bullet,AI 바이오 기술이 상용화 전환점에 접어들고 있어,"ㅇ AI 바이오 기술이 상용화 전환점에 접어들고 있어, 향후 몇 년간의 성과가 글로벌 시장에서의 기술 주도권을 결정하게 될 것",policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00049,PAR-DOC-POL-002-00049,1,,0,"ㅇ AI 바이오 기술이 상용화 전환점에 접어들고 있어, 향후 몇 년간의 성과가 글로벌 시장에서의 기술 주도권을 결정하게 될 것",,,medium,review_required,
PMD-DOC-POL-002-0031,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00050,PAR-DOC-POL-002-00050,bullet,AI 바이오 기술·데이터 주권 확보와 더불어,"- AI 바이오 기술·데이터 주권 확보와 더불어, 연구-산업-인재-인프라가 유기적으로 연계된 AI 바이오 생태계 구축 필요",policy_action,detected_need_phrase_but_action_overrides,,,STR-003,TD-001,TSD-001-005,CLS-SEED-DOC-POL-002-00050,PAR-DOC-POL-002-00050,1,,0,"- AI 바이오 기술·데이터 주권 확보와 더불어, 연구-산업-인재-인프라가 유기적으로 연계된 AI 바이오 생태계 구축 필요",,,medium,review_required,
PMD-DOC-POL-002-0032,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00051,PAR-DOC-POL-002-00051,bullet,통합,"□ (통합) 바이오 연구의 발견-설계-검증-활용 전주기가 AI 기반 지능형 자동화 시스템으로 통합되며, 연구 패러다임이 근본적으로 혁신",policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00051,PAR-DOC-POL-002-00051,1,,0,"□ (통합) 바이오 연구의 발견-설계-검증-활용 전주기가 AI 기반 지능형 자동화 시스템으로 통합되며, 연구 패러다임이 근본적으로 혁신",,,medium,review_required,
PMD-DOC-POL-002-0033,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00052,PAR-DOC-POL-002-00052,bullet,대규모 AI 모델이 생체분자 구조 예측,"ㅇ 대규모 AI 모델이 생체분자 구조 예측, 신약 설계, 합성생명체 설계, 정밀진단 등의 분야에서 전문성을 갖추며 연구의 선순환 실현",policy_action,,,,STR-003,TD-011,TSD-011-001,CLS-SEED-DOC-POL-002-00052,PAR-DOC-POL-002-00052,1,,0,"ㅇ 대규모 AI 모델이 생체분자 구조 예측, 신약 설계, 합성생명체 설계, 정밀진단 등의 분야에서 전문성을 갖추며 연구의 선순환 실현",,,medium,review_required,
PMD-DOC-POL-002-0034,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00053,PAR-DOC-POL-002-00053,bullet,AI 자율 시스템과 로보틱스 융합을 통해 연구가 인간 중심에서 AI 중심으로 전환되어,"ㅇ AI 자율 시스템과 로보틱스 융합을 통해 연구가 인간 중심에서 AI 중심으로 전환되어, 전주기 R&D 자동화 기반 확립",policy_action,,,,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00053,PAR-DOC-POL-002-00053,1,CLS-SEED-DOC-POL-002-00054,1,"ㅇ AI 자율 시스템과 로보틱스 융합을 통해 연구가 인간 중심에서 AI 중심으로 전환되어, 전주기 R&D 자동화 기반 확립",,"※ 제약업계의 경우, 핵심 업무의 75~85% 에이전트화 가능(Mckinsey, 2025)",medium,review_required,attached_review_support
PMD-DOC-POL-002-0035,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00055,PAR-DOC-POL-002-00055,bullet,효율,□ (효율) R&D 전주기 자동화를 통해 연구 주기 단축과 비용 절감을 달성하며 예측·시뮬레이션 기반 후보물질 탐색·검증의 신속화 실현,policy_action,,technology,technology,STR-003,TD-001 | TD-011,TSD-001-001 | TSD-011-001,CLS-SEED-DOC-POL-002-00055,PAR-DOC-POL-002-00055,1,CLS-SEED-DOC-POL-002-00057 | CLS-SEED-DOC-POL-002-00058,2,□ (효율) R&D 전주기 자동화를 통해 연구 주기 단축과 비용 절감을 달성하며 예측·시뮬레이션 기반 후보물질 탐색·검증의 신속화 실현,,"* 전통적 방식에 따른 신약개발 비용은 9년마다 2배로 증가(Eroom’s law)해 왔으나, 인실리코 메디슨은 AI를 활용해 신약 후보물질 발굴기간을 8년→46일로 단축(Nature, 2019) || ** ‘11~’20 임상1상 성공률은 52% V.S. AI가 발견한 물질의 임상1상 성공률은 80% 이상",medium,review_required,attached_review_support
PMD-DOC-POL-002-0036,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00059,PAR-DOC-POL-002-00059,bullet,AI·로보틱스 기반 대량 실험 자동화로 방대한 데이터를 생산*하고,"ㅇ AI·로보틱스 기반 대량 실험 자동화로 방대한 데이터를 생산*하고, 연구자의 반복 업무를 최소화하여 연구 효율 및 생산성 극대화",policy_action,,talent,talent,STR-003,TD-001,TSD-001-001 | TSD-001-005,CLS-SEED-DOC-POL-002-00059,PAR-DOC-POL-002-00059,1,CLS-SEED-DOC-POL-002-00060,1,"ㅇ AI·로보틱스 기반 대량 실험 자동화로 방대한 데이터를 생산*하고, 연구자의 반복 업무를 최소화하여 연구 효율 및 생산성 극대화",,* (예) 리커젼(Recursion)은 DBTL(설계(Design)-합성(Build)-실험(Test)-학습(Learn)) 사이클을 구현한 첨단 자동화 실험실을 구축하여 매주 수백만 건의 실험을 수행하고 데이터 생성,medium,review_required,attached_review_support
PMD-DOC-POL-002-0037,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00061,PAR-DOC-POL-002-00061,bullet,해외 주요국은 과학연구 분야에서 AI 활용 전략을 잇달아 발표하고,"ㅇ 해외 주요국은 과학연구 분야에서 AI 활용 전략을 잇달아 발표하고, ‘바이오’를 핵심분야로 지정하여 글로벌 주도권 확보에 주력",policy_action,,technology,technology,STR-003,TD-001,TSD-001-001,CLS-SEED-DOC-POL-002-00061,PAR-DOC-POL-002-00061,1,,0,"ㅇ 해외 주요국은 과학연구 분야에서 AI 활용 전략을 잇달아 발표하고, ‘바이오’를 핵심분야로 지정하여 글로벌 주도권 확보에 주력",,,medium,review_required,
PMD-DOC-POL-002-0038,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00062,PAR-DOC-POL-002-00062,bullet,국가 차원에서 바이오 파운데이션 모델(FM) 구축과 함께,"ㅇ 국가 차원에서 바이오 파운데이션 모델(FM) 구축과 함께, Agentic AI 기반 신약 개발, 합성생물학 플랫폼 등에 대규모 투자 추진",policy_action,,technology,technology,STR-003,TD-011,TSD-011-001,CLS-SEED-DOC-POL-002-00062,PAR-DOC-POL-002-00062,1,,0,"ㅇ 국가 차원에서 바이오 파운데이션 모델(FM) 구축과 함께, Agentic AI 기반 신약 개발, 합성생물학 플랫폼 등에 대규모 투자 추진",,,medium,review_required,
PMD-DOC-POL-002-0039,DOC-POL-002,section7,CLS-SEED-DOC-POL-002-00063,PAR-DOC-POL-002-00063,bullet,글로벌 빅테크의 AI 기술과 컴퓨팅 능력이 빅파마·AI 바이오텍의 생물학적 전문성과 바이오 데이터를 결...,ㅇ 글로벌 빅테크의 AI 기술과 컴퓨팅 능력이 빅파마·AI 바이오텍의 생물학적 전문성과 바이오 데이터를 결합하는 방향으로 빠르게 확산,policy_action,,,,STR-003,TD-001,TSD-001-004,CLS-SEED-DOC-POL-002-00063,PAR-DOC-POL-002-00063,1,,0,ㅇ 글로벌 빅테크의 AI 기술과 컴퓨팅 능력이 빅파마·AI 바이오텍의 생물학적 전문성과 바이오 데이터를 결합하는 방향으로 빠르게 확산,,,medium,review_required,
