merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-012-0011,DOC-POL-012,section0,CLS-SEED-DOC-POL-012-00022,PAR-DOC-POL-012-00022,bullet,부처와 지방정부 AX프로젝트 수행 후,"ㅇ 부처와 지방정부 AX프로젝트 수행 후, 효과성 평가를 실시하여 후속 확산사업을 위한 우수한 AX과제 선정(행안부)",policy_action,,,,STR-001,TD-001,TSD-001-007,CLS-SEED-DOC-POL-012-00022,PAR-DOC-POL-012-00022,1,,0,"ㅇ 부처와 지방정부 AX프로젝트 수행 후, 효과성 평가를 실시하여 후속 확산사업을 위한 우수한 AX과제 선정(행안부)",,,medium,review_required,
PMD-DOC-POL-012-0012,DOC-POL-012,section0,CLS-SEED-DOC-POL-012-00023,PAR-DOC-POL-012-00023,bullet,AX사업을 통해 구축된 결과물(데이터,"ㅇ AX사업을 통해 구축된 결과물(데이터, AI모델 등) 공개를 유도(인센티브 제공)하여 재정이 투입된 AX자원의 활용이 확산될 수 있도록 지원",policy_action,,technology,technology,STR-001,TD-001,TSD-001-005 | TSD-001-001,CLS-SEED-DOC-POL-012-00023,PAR-DOC-POL-012-00023,1,CLS-SEED-DOC-POL-012-00024,1,"ㅇ AX사업을 통해 구축된 결과물(데이터, AI모델 등) 공개를 유도(인센티브 제공)하여 재정이 투입된 AX자원의 활용이 확산될 수 있도록 지원",,"* (예시) 정부 지원 독자 AI파운데이션 모델을 활용한 다양한 특화서비스 개발이 촉진될 수 있도록 기업이 오픈소스로 AI모델 제공 시, GPU 지원 등 정부 후속 지원방안도 검토",medium,review_required,attached_review_support
PMD-DOC-POL-012-0013,DOC-POL-012,section0,CLS-SEED-DOC-POL-012-00025,PAR-DOC-POL-012-00025,bullet,정부 AX결과물을 한 곳에 집적하고,"ㅇ 정부 AX결과물을 한 곳에 집적하고, 규제특례 등을 적용하여 지역주민에게 서비스하는 ‘AI 특화지구’ 조성 등",policy_action,,infrastructure_policy,infrastructure_policy,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00025,PAR-DOC-POL-012-00025,1,,0,"ㅇ 정부 AX결과물을 한 곳에 집적하고, 규제특례 등을 적용하여 지역주민에게 서비스하는 ‘AI 특화지구’ 조성 등",,,medium,review_required,
PMD-DOC-POL-012-0014,DOC-POL-012,section0,CLS-SEED-DOC-POL-012-00027,PAR-DOC-POL-012-00027,bullet,‘과기장관회의’를 통해 도출된 부처 간 중대한 논의·조정사항은 국가AI전략위원회(V,ㅇ ‘과기장관회의’를 통해 도출된 부처 간 중대한 논의·조정사항은 국가AI전략위원회(V: 위원장)를 통해 최종 의사결정,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00027,PAR-DOC-POL-012-00027,1,,0,ㅇ ‘과기장관회의’를 통해 도출된 부처 간 중대한 논의·조정사항은 국가AI전략위원회(V: 위원장)를 통해 최종 의사결정,,,medium,review_required,
PMD-DOC-POL-012-0015,DOC-POL-012,section0,CLS-SEED-DOC-POL-012-00030,PAR-DOC-POL-012-00030,bullet,‘가칭AX 원스톱 지원센터’,"ㅇ ‘가칭AX 원스톱 지원센터’, ‘공공AI사업지원센터’ 운영 : ’26.2.~",policy_action,,infrastructure_policy,infrastructure_policy,STR-001,TD-001,TSD-001-008,CLS-SEED-DOC-POL-012-00030,PAR-DOC-POL-012-00030,1,,0,"ㅇ ‘가칭AX 원스톱 지원센터’, ‘공공AI사업지원센터’ 운영 : ’26.2.~",,,medium,review_required,
PMD-DOC-POL-012-0016,DOC-POL-012,section0,CLS-SEED-DOC-POL-012-00031,PAR-DOC-POL-012-00031,bullet,’26년 부처별 AX사업 본격 지원,ㅇ ’26년 부처별 AX사업 본격 지원 : ’26.2.~,policy_action,,,,STR-001,TD-001,TSD-001-007,CLS-SEED-DOC-POL-012-00031,PAR-DOC-POL-012-00031,1,,0,ㅇ ’26년 부처별 AX사업 본격 지원 : ’26.2.~,,,medium,review_required,
PMD-DOC-POL-012-0017,DOC-POL-012,section2,CLS-SEED-DOC-POL-012-00032,PAR-DOC-POL-012-00032,bullet,AI는 각 분야 도입·활용(AX) 과정을 통해 부가가치 창출과 혁신을 촉진,□ AI는 각 분야 도입·활용(AX) 과정을 통해 부가가치 창출과 혁신을 촉진,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00032,PAR-DOC-POL-012-00032,1,,0,□ AI는 각 분야 도입·활용(AX) 과정을 통해 부가가치 창출과 혁신을 촉진,,,medium,review_required,
PMD-DOC-POL-012-0018,DOC-POL-012,section2,CLS-SEED-DOC-POL-012-00033,PAR-DOC-POL-012-00033,bullet,이에 주요국은 국가 생존전략으로 AX를 본격화하는 가운데,"ㅇ 이에 주요국은 국가 생존전략으로 AX를 본격화하는 가운데, 대한민국 잠재성장률 3% 달성도 국가 AX의 성패에 따라 좌우될 것으로 예상",policy_action,,,,STR-001,TD-001,TSD-001-007 | TSD-001-001,CLS-SEED-DOC-POL-012-00033,PAR-DOC-POL-012-00033,1,CLS-SEED-DOC-POL-012-00034,1,"ㅇ 이에 주요국은 국가 생존전략으로 AX를 본격화하는 가운데, 대한민국 잠재성장률 3% 달성도 국가 AX의 성패에 따라 좌우될 것으로 예상",,"* 우리나라가 국가 전반에 AI를 성공적으로 도입할 경우, 3년 內(~‘26)에 최대 연간 300조원 이상(연간 GDP 5.3%↑) 경제효과 창출이 가능(베인앤컴퍼니, ’24.1.)",medium,review_required,attached_review_support
PMD-DOC-POL-012-0019,DOC-POL-012,section2,CLS-SEED-DOC-POL-012-00036,PAR-DOC-POL-012-00036,bullet,새 정부 출범 후 국가AX 핵심기반(GPU,"□ 새 정부 출범 후 국가AX 핵심기반(GPU, 독자 AI모델 등)을 빠르게 구축* 중이며, 올해 全부처 AX예산도 대폭 확대**",policy_action,,infrastructure_policy,infrastructure_policy | technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00036,PAR-DOC-POL-012-00036,1,CLS-SEED-DOC-POL-012-00037 | CLS-SEED-DOC-POL-012-00038,2,"□ 새 정부 출범 후 국가AX 핵심기반(GPU, 독자 AI모델 등)을 빠르게 구축* 중이며, 올해 全부처 AX예산도 대폭 확대**",,"* 정부 5만장 등 첨단 GPU 총 26만장 확보, ‘독자 AI파운데이션 모델’ 개발 착수 등 || ** (AI예산) ‘25: 3.3조원→’26: 9.9조원(3배) / (AX예산) ‘25: 0.5조원→’26: 2.4조원(5배)",medium,review_required,attached_review_support
PMD-DOC-POL-012-0020,DOC-POL-012,section2,CLS-SEED-DOC-POL-012-00040,PAR-DOC-POL-012-00040,bullet,우리의 강점을 토대로 AX를 성공하기 위해서는 AX 全 단계에 걸친 총체적인 분석과 현장에서 요구하는...,□ 우리의 강점을 토대로 AX를 성공하기 위해서는 AX 全 단계에 걸친 총체적인 분석과 현장에서 요구하는 자원의 맞춤형 지원이 중요,policy_action,,,,STR-001,TD-001,TSD-001-007 | TSD-001-001,CLS-SEED-DOC-POL-012-00040,PAR-DOC-POL-012-00040,1,CLS-SEED-DOC-POL-012-00044,1,□ 우리의 강점을 토대로 AX를 성공하기 위해서는 AX 全 단계에 걸친 총체적인 분석과 현장에서 요구하는 자원의 맞춤형 지원이 중요,,* 기존 AI·디지털전환의 추진경험이 있는 부처(전담기관)와 그 외 부처 간 역량 차이 발생,medium,review_required,attached_review_support
PMD-DOC-POL-012-0021,DOC-POL-012,section2,CLS-SEED-DOC-POL-012-00046,PAR-DOC-POL-012-00046,bullet,특히,"ㅇ 특히, 지방정부는 높은 AI 활용 대민서비스 수요에도 불구, AI사업 기획 경험이 부족하고, 지역별 역량 편차가 심하여 체계적인 AI 전환에 한계",background_context,detected_background_keyword,infrastructure_policy,infrastructure_policy,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00046,PAR-DOC-POL-012-00046,1,CLS-SEED-DOC-POL-012-00047,1,"ㅇ 특히, 지방정부는 높은 AI 활용 대민서비스 수요에도 불구, AI사업 기획 경험이 부족하고, 지역별 역량 편차가 심하여 체계적인 AI 전환에 한계",,* 정부 차원의 지원체계 미비로 각 지자체가 AI 사업을 산발적으로 추진하는 구조적 한계,medium,review_required,attached_review_support
PMD-DOC-POL-012-0022,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00056,PAR-DOC-POL-012-00056,bullet,지역·분야별 AX 수요·투자 및 진행현황,"ㅇ 지역·분야별 AX 수요·투자 및 진행현황, 민간·공공 보유 AX자원 등을 종합 분석한 ‘국가 AX지도’를 구축·제공하여 민관 투자계획 수립에 활용 지원",policy_action,,,,STR-001,TD-001,TSD-001-008 | TSD-001-001,CLS-SEED-DOC-POL-012-00056,PAR-DOC-POL-012-00056,1,CLS-SEED-DOC-POL-012-00058,1,"ㅇ 지역·분야별 AX 수요·투자 및 진행현황, 민간·공공 보유 AX자원 등을 종합 분석한 ‘국가 AX지도’를 구축·제공하여 민관 투자계획 수립에 활용 지원",,"* 현장의 도메인 전문가와 소통하며 업무 프로세스를 진단·분석하고, 현장의 문제를 명확히 정의하며 AI기술로 해결 가능한 구체적인 과제·목표를 설정",medium,review_required,attached_review_support
PMD-DOC-POL-012-0023,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00059,PAR-DOC-POL-012-00059,bullet,부처(전담기관)가 AX사업 기획에 참고할 수 있도록 분야별 AX성공사례,"ㅇ 부처(전담기관)가 AX사업 기획에 참고할 수 있도록 분야별 AX성공사례, 기술스택별 주요기업·제품 정보 등을 담은 ‘AX가이드라인*’ 마련",policy_action,,,,STR-001,TD-001,TSD-001-007 | TSD-001-003,CLS-SEED-DOC-POL-012-00059,PAR-DOC-POL-012-00059,1,CLS-SEED-DOC-POL-012-00060,1,"ㅇ 부처(전담기관)가 AX사업 기획에 참고할 수 있도록 분야별 AX성공사례, 기술스택별 주요기업·제품 정보 등을 담은 ‘AX가이드라인*’ 마련",,"* AX도입·활용 기준, 보안, AI안전성, 클라우드 활용, 학습데이터 구축·관리 등 고려사항 안내",medium,review_required,attached_review_support
PMD-DOC-POL-012-0024,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00061,PAR-DOC-POL-012-00061,bullet,신기술 활용 및 새로운 분야 AX적용은 AX사전 컨설팅*(PoC)(과기정통부) 추진 후,"ㅇ 신기술 활용 및 새로운 분야 AX적용은 AX사전 컨설팅*(PoC)(과기정통부) 추진 후, 이어서 소관부처가 AX 본사업을 추진하는 방안도 검토",policy_action,,infrastructure_policy,infrastructure_policy,STR-001,TD-001,TSD-001-007 | TSD-001-001,CLS-SEED-DOC-POL-012-00061,PAR-DOC-POL-012-00061,1,CLS-SEED-DOC-POL-012-00062,1,"ㅇ 신기술 활용 및 새로운 분야 AX적용은 AX사전 컨설팅*(PoC)(과기정통부) 추진 후, 이어서 소관부처가 AX 본사업을 추진하는 방안도 검토",,"* 국내 우수 AI기업들이 참여하는 사전 기술검증을 통해 기술·인프라(AI모델, 데이터, GPU 등), 제도·규제 등 관련이슈를 사전 발굴하고 해결 방안을 소관부처에 제공",medium,review_required,attached_review_support
PMD-DOC-POL-012-0025,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00063,PAR-DOC-POL-012-00063,bullet,공공분야는 부처와 지방정부의 선도프로젝트를 발굴하고,"- 공공분야는 부처와 지방정부의 선도프로젝트를 발굴하고, 파일럿 테스트 지원(행정안전부, 과기정통부)",policy_action,,,,STR-001,TD-001,TSD-001-008,CLS-SEED-DOC-POL-012-00063,PAR-DOC-POL-012-00063,1,CLS-SEED-DOC-POL-012-00065,1,"- 공공분야는 부처와 지방정부의 선도프로젝트를 발굴하고, 파일럿 테스트 지원(행정안전부, 과기정통부)",,"* 민원행정·복지·고용지원 등 분야별 표준 모델을 마련하고, 시범 지자체 대상 파일럿 구축 및 성과 검증 지원(행안부 공공AI 서비스 지원사업)",medium,review_required,attached_review_support
PMD-DOC-POL-012-0026,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00066,PAR-DOC-POL-012-00066,bullet,재정 및 역량 차이 완화를 위해 지자체 우수 AI 사례를 범정부 차원의 표준 서비스 후보로 발굴하여 타...,ㅇ 재정 및 역량 차이 완화를 위해 지자체 우수 AI 사례를 범정부 차원의 표준 서비스 후보로 발굴하여 타 지자체로 확산,policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00066,PAR-DOC-POL-012-00066,1,,0,ㅇ 재정 및 역량 차이 완화를 위해 지자체 우수 AI 사례를 범정부 차원의 표준 서비스 후보로 발굴하여 타 지자체로 확산,,,medium,review_required,
PMD-DOC-POL-012-0027,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00068,PAR-DOC-POL-012-00068,bullet,AX 기획 단계부터 프라이버시 리스크를 선제 점검하고,"ㅇ AX 기획 단계부터 프라이버시 리스크를 선제 점검하고, 적정 안전조치를 설계할 수 있도록 사전적정성 검토제*, 규제샌드박스를 통해 종합 지원",policy_action,,infrastructure_policy,infrastructure_policy,STR-001,TD-001,TSD-001-003 | TSD-001-007,CLS-SEED-DOC-POL-012-00068,PAR-DOC-POL-012-00068,1,CLS-SEED-DOC-POL-012-00069,1,"ㅇ AX 기획 단계부터 프라이버시 리스크를 선제 점검하고, 적정 안전조치를 설계할 수 있도록 사전적정성 검토제*, 규제샌드박스를 통해 종합 지원",,"* 개인정보위와 협력하여 신기술·신서비스 환경에 적합한 방안을 마련하고, 이를 이행하면 사후에 불이익한 처분을 부과하지 않는 제도",medium,review_required,attached_review_support
PMD-DOC-POL-012-0028,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00071,PAR-DOC-POL-012-00071,bullet,데이터 확보,ㅇ (데이터 확보) 데이터 소관기관 등과 협업하여 미개방 공공데이터 등 제공,policy_action,,technology,technology,STR-001,TD-001,TSD-001-008 | TSD-001-007,CLS-SEED-DOC-POL-012-00071,PAR-DOC-POL-012-00071,1,CLS-SEED-DOC-POL-012-00073,1,ㅇ (데이터 확보) 데이터 소관기관 등과 협업하여 미개방 공공데이터 등 제공,,"* 全 부처 대상 수요조사 후, 국가프로젝트 등을 통해 지원",medium,review_required,attached_review_support
PMD-DOC-POL-012-0029,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00074,PAR-DOC-POL-012-00074,bullet,성능·신뢰성 검증,ㅇ (성능·신뢰성 검증) AI평가·인증 전문기관(TTA 등) 인력·인프라(평가데이터셋·도구)을 활용하여 개발된 AI모델·서비스의 성능·신뢰성 검증을 지원,policy_action,,,,STR-001,TD-001,TSD-001-003 | TSD-001-005,CLS-SEED-DOC-POL-012-00074,PAR-DOC-POL-012-00074,1,CLS-SEED-DOC-POL-012-00075 | CLS-SEED-DOC-POL-012-00077,2,ㅇ (성능·신뢰성 검증) AI평가·인증 전문기관(TTA 등) 인력·인프라(평가데이터셋·도구)을 활용하여 개발된 AI모델·서비스의 성능·신뢰성 검증을 지원,,"* AI모델 성능 평가데이터셋 구축(‘25, NIA), AI제품·서비스 신뢰성 검인증(’23.11.~, TTA) || * GPU, LLM 모델, 공통 학습데이터 등 활용 제공",medium,review_required,attached_review_support
PMD-DOC-POL-012-0030,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00078,PAR-DOC-POL-012-00078,bullet,공통기반을 활용하는 기관을 대상으로 별도 수요 조사를 통해 기관 특화서비스 개발을 지원하는 맞춤형 컨설...,- 공통기반을 활용하는 기관을 대상으로 별도 수요 조사를 통해 기관 특화서비스 개발을 지원하는 맞춤형 컨설팅 제공,policy_action,,technology,technology,STR-001,TD-001,TSD-001-007,CLS-SEED-DOC-POL-012-00078,PAR-DOC-POL-012-00078,1,,0,- 공통기반을 활용하는 기관을 대상으로 별도 수요 조사를 통해 기관 특화서비스 개발을 지원하는 맞춤형 컨설팅 제공,,,medium,review_required,
PMD-DOC-POL-012-0031,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00080,PAR-DOC-POL-012-00080,bullet,해외 AI모델뿐만 아니라,"ㅇ 해외 AI모델뿐만 아니라, 우수한 국내 AI모델도 활용될 수 있도록 최적의 AI모델 선정 및 미세조정 등 기술 컨설팅 지원(국내 AI정예팀 등 협업)",policy_action,,,,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00080,PAR-DOC-POL-012-00080,1,,0,"ㅇ 해외 AI모델뿐만 아니라, 우수한 국내 AI모델도 활용될 수 있도록 최적의 AI모델 선정 및 미세조정 등 기술 컨설팅 지원(국내 AI정예팀 등 협업)",,,medium,review_required,
PMD-DOC-POL-012-0032,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00082,PAR-DOC-POL-012-00082,bullet,AI모델 개발을 넘어 현장에서의 AI 실증을 통해 실사용 데이터를 수집하여 AI모델·서비스를 고도화할...,ㅇ AI모델 개발을 넘어 현장에서의 AI 실증을 통해 실사용 데이터를 수집하여 AI모델·서비스를 고도화할 수 있도록 실증특례 등을 지원,policy_action,,technology,technology,STR-001,TD-001,TSD-001-001,CLS-SEED-DOC-POL-012-00082,PAR-DOC-POL-012-00082,1,CLS-SEED-DOC-POL-012-00084,1,ㅇ AI모델 개발을 넘어 현장에서의 AI 실증을 통해 실사용 데이터를 수집하여 AI모델·서비스를 고도화할 수 있도록 실증특례 등을 지원,,* 정부 우수사업 결과물 외 민간 우수 AI제품·서비스의 조기 확산·보급·확산 지원,medium,review_required,attached_review_support
PMD-DOC-POL-012-0033,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00085,PAR-DOC-POL-012-00085,bullet,부처와 지방정부 AX프로젝트 수행 후,"ㅇ 부처와 지방정부 AX프로젝트 수행 후, 효과성 평가를 실시하여 후속 확산사업을 위한 우수한 AX과제 선정(행정안전부)",policy_action,,,,STR-001,TD-001,TSD-001-003,CLS-SEED-DOC-POL-012-00085,PAR-DOC-POL-012-00085,1,,0,"ㅇ 부처와 지방정부 AX프로젝트 수행 후, 효과성 평가를 실시하여 후속 확산사업을 위한 우수한 AX과제 선정(행정안전부)",,,medium,review_required,
PMD-DOC-POL-012-0034,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00087,PAR-DOC-POL-012-00087,bullet,AX사업을 통해 구축된 결과물(데이터,"ㅇ AX사업을 통해 구축된 결과물(데이터, AI모델 등) 공개를 유도(인센티브 제공)하여 재정이 투입된 AX자원의 활용이 확산될 수 있도록 지원",policy_action,,,,STR-001,TD-001,TSD-001-005,CLS-SEED-DOC-POL-012-00087,PAR-DOC-POL-012-00087,1,,0,"ㅇ AX사업을 통해 구축된 결과물(데이터, AI모델 등) 공개를 유도(인센티브 제공)하여 재정이 투입된 AX자원의 활용이 확산될 수 있도록 지원",,,medium,review_required,
PMD-DOC-POL-012-0035,DOC-POL-012,section3,CLS-SEED-DOC-POL-012-00088,PAR-DOC-POL-012-00088,bullet,정부 지원 독자 AI파운데이션 모델을 활용한 다양한 산업별 특화서비스 개발이 촉진될 수 있도록 기업이...,"- 정부 지원 독자 AI파운데이션 모델을 활용한 다양한 산업별 특화서비스 개발이 촉진될 수 있도록 기업이 오픈소스로 독자AI모델을 제공 시, GPU 지원 등 정부 후속 지원방안도 검토",policy_action,,technology,technology,STR-001,TD-001,TSD-001-007,CLS-SEED-DOC-POL-012-00088,PAR-DOC-POL-012-00088,1,,0,"- 정부 지원 독자 AI파운데이션 모델을 활용한 다양한 산업별 특화서비스 개발이 촉진될 수 있도록 기업이 오픈소스로 독자AI모델을 제공 시, GPU 지원 등 정부 후속 지원방안도 검토",,,medium,review_required,
