paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-010-00031,DOC-POL-010,section2,31,bullet,"- 과기출연기관법 전부개정, 연구회 기능 정비 등 지원기반 내실화",1,1,,hwpx
PAR-DOC-POL-010-00032,DOC-POL-010,section2,32,heading,Ⅳ. 기대효과 및 향후계획,1,1,,hwpx
PAR-DOC-POL-010-00033,DOC-POL-010,section2,33,bullet,□ 기대 효과,1,1,,hwpx
PAR-DOC-POL-010-00034,DOC-POL-010,section2,34,bullet,ㅇ 중장기·임무중심형 연구시스템 구축으로 국민체감 대형성과 창출,1,1,,hwpx
PAR-DOC-POL-010-00035,DOC-POL-010,section2,35,bullet,ㅇ 대학·기업과 차별화되는 연구환경 조성으로 우수연구자 확보,1,1,,hwpx
PAR-DOC-POL-010-00036,DOC-POL-010,section2,36,bullet,□ 향후계획,1,1,,hwpx
PAR-DOC-POL-010-00037,DOC-POL-010,section2,37,bullet,"ㅇ 연도별 예산반영, 법령 및 규정 개정 등 차질없이 수행(’26년~)",1,1,,hwpx
PAR-DOC-POL-010-00038,DOC-POL-010,section7,1,bullet,"ㅇ (기술) 인공지능 기술의 발전이 경제·사회 전 영역의 패러다임 전환 촉진, 과학기술 분야에도 접목되어 R&D 패러다임 전환이 본격화",1,1,,hwpx
PAR-DOC-POL-010-00039,DOC-POL-010,section7,2,bullet,ㅇ (경제) 첨단기술이 국가 전략자산으로 기능하면서 기술 개발이 지체된 국가는 R&D 협력뿐만 아니라 안보 및 외교·통상에서도 소외,1,1,,hwpx
PAR-DOC-POL-010-00040,DOC-POL-010,section7,3,bullet,ㅇ (사회) 구조적인 저성장 고착화 우려 및 인구구조 고령화,1,1,,hwpx
PAR-DOC-POL-010-00041,DOC-POL-010,section7,4,bullet,"ㅇ 이러한 시대적 변화 속 출연(연)은 국가R&D의 중심축으로서 혁신과 변화를 선도하는 핵심 주체로서의 역할이 요구되나,",1,1,,hwpx
PAR-DOC-POL-010-00042,DOC-POL-010,section7,5,bullet,- 대학·기업의 연구역량 성장과 대비되면서 출연(연)이 과거와 같은 대형 성과를 충분히 창출하지 못하고 있다는 인식에 직면,1,1,,hwpx
PAR-DOC-POL-010-00043,DOC-POL-010,section7,6,bullet,"ㅇ 이러한 출연(연)의 경쟁력 저하는 재정구조 뿐 아니라 평가, 환류, 연구환경 등 여러 구조적 문제가 누적된 결과",1,1,,hwpx
PAR-DOC-POL-010-00044,DOC-POL-010,section7,7,bullet,"ㅇ 연구과제중심제도(PBS)가 도입된 ’96년 이후 30년간 우리 경제는 5배, R&D 규모는 10배 이상 성장하여 추격국에서 선도국으로 도약",1,1,,hwpx
PAR-DOC-POL-010-00045,DOC-POL-010,section7,8,bullet,- 출연(연) 또한 산·학·연 간 소모적 경쟁에서 탈피하여 혁신주체간 명확한 역할분담에 기반한 선도국형 R&D 체제로의 전환 필요,1,1,,hwpx
PAR-DOC-POL-010-00046,DOC-POL-010,section7,9,bullet,"ㅇ `66년 KIST 설립 이후, 출연연은 국가 R&D의 중심축으로서 우수한 연구진이 주축이 되어 국민체감 대형성과 창출",1,1,,hwpx
PAR-DOC-POL-010-00047,DOC-POL-010,section7,10,paragraph,[ 시대별 대표성과 ],1,1,,hwpx
PAR-DOC-POL-010-00048,DOC-POL-010,section7,11,bullet,"ㅇ 출연연이 기술분야별 주요 성과는 지속적으로 창출하고 있으나, 국민이 체감하는 대형성과는 저조하다는 지적",1,1,,hwpx
PAR-DOC-POL-010-00049,DOC-POL-010,section7,12,bullet,"ㅇ 매년 출연연을 떠나는 인재(연구직·행정직 등)가 증가하는 추세이며, 그 중 70~80%가 20·30대의 젊은 인재",1,1,,hwpx
PAR-DOC-POL-010-00050,DOC-POL-010,section7,13,bullet,ㅇ (PBS 부작용 심화) PBS(Project-Based System)는 인건비·연구비 등 재정지원을 기관 단위가 아닌 과제 단위의 경쟁체제로 운영·관리하는 제도로,1,1,,hwpx
PAR-DOC-POL-010-00051,DOC-POL-010,section7,14,bullet,"- 연구비 투명성 강화, 정적인 연구환경 탈피, 연구책임자 중심 운영 강화를 통해 출연(연)의 경쟁력을 높이는 취지로 도입되었으나,",1,1,,hwpx
PAR-DOC-POL-010-00052,DOC-POL-010,section7,15,bullet,- 수탁과제는 소액·다수*로 파편화되고 기관고유사업 또한 안정적으로 운영되는데 한계**가 있어 다음과 같이 PBS 제도의 부작용 심화,1,1,,hwpx
PAR-DOC-POL-010-00053,DOC-POL-010,section7,16,note,* 25년(’99~’23)간 과제 수는 5배(1.4→7.2만 개) 증가 / 과제당 규모는 3억원 수준 정체(물가변동 고려),1,1,,hwpx
PAR-DOC-POL-010-00054,DOC-POL-010,section7,17,note,** 12년(’14~’25)간 23개 출연(연)의 주요사업비 변동률(±) 평균은 약 9.2%,1,1,,hwpx
PAR-DOC-POL-010-00055,DOC-POL-010,section7,18,heading,① (고유임무·역할 상실) 운영비 확보를 위한 과제 수주가 우선시되며 수주가 용이한 주제 위주로 쏠림현상 심화 → 기관별 임무·역할 상실,1,1,,hwpx
PAR-DOC-POL-010-00056,DOC-POL-010,section7,19,bullet,- 또한 각 부처는 제각기 법령과 수탁과제를 통해 출연(연)에 임무를 부여*하나 체계적 관리 및 중장기적 재정 지원** 미흡,1,1,,hwpx
PAR-DOC-POL-010-00057,DOC-POL-010,section7,20,note,"* 9개 부처에서 법령, 수탁과제 등을 통해 출연(연) 대상 90여개 임무 지정(’24.12월 기준)",1,1,,hwpx
PAR-DOC-POL-010-00058,DOC-POL-010,section7,21,note,** 임무지정 부처가 최초 사업비만 지원 후 운영비 미지원(=기관 출연금으로 부담 전가) 사례 다수,1,1,,hwpx
PAR-DOC-POL-010-00059,DOC-POL-010,section7,22,heading,② (중장기 집단연구 저하) 다수의 연구책임자 중심으로 기관이 운영→ 기관 내 집단연구 저해 및 기관경영-연구수행 간 괴리 발생,1,1,,hwpx
PAR-DOC-POL-010-00060,DOC-POL-010,section7,23,heading,③ (산학연 협력연구 저하) 산·학·연 모두가 유사한 과제 수주를 위해 경쟁 → 각 혁신주체 간 협력 및 역할분담에 한계,1,1,,hwpx
PAR-DOC-POL-010-00061,DOC-POL-010,section7,24,heading,"④ (연구자 연구몰입 저해) 인건비 확보를 위해 신규과제 수주 매몰 → 장기적 연구에 한계, 각종 계획서·보고서 작성 등 행정부담 가중",1,1,,hwpx
PAR-DOC-POL-010-00062,DOC-POL-010,section7,25,bullet,ㅇ (처우격차 심화) 공공기관 수준으로 인건비 상승률이 정체되어 민간과의 보수급여* 격차 심화 → 인력 유출 심화 및 유인 저하,1,1,,hwpx
PAR-DOC-POL-010-00063,DOC-POL-010,section7,26,note,"* 10년간(’14~’24) 연평균 임금상승(처우개선)율 : 전체근로자 3.5%, 출연(연) 1.6%",1,1,,hwpx
PAR-DOC-POL-010-00064,DOC-POL-010,section7,27,bullet,"ㅇ (성과-보상 불일치) 주요 개인 인센티브(연구수당, 연구개발능률성과급)가 성과가 아닌 수탁규모에 연동 → 연구의욕 고취 미흡 및 수탁의존 심화",1,1,,hwpx
PAR-DOC-POL-010-00065,DOC-POL-010,section7,28,paragraph,[ 개인대상 주요 인센티브 (급여·성과상여 제외) ],1,1,,hwpx
PAR-DOC-POL-010-00066,DOC-POL-010,section7,29,bullet,- 기관평가에 따른 보상 또한 기관장만 대상*으로 하고 있어 개인의 성과창출 동기 결여 및 평가에 대한 무관심 유발,1,1,,hwpx
PAR-DOC-POL-010-00067,DOC-POL-010,section7,30,note,"* ①기관장 성과연봉, ②기관장 재선임 요건과 연계 → 기관평가를 기관장평가로 왜곡 인식하게 하며 실무자들이 평가를 기피하게 만드는 요인으로 작용",1,1,,hwpx
PAR-DOC-POL-010-00068,DOC-POL-010,section7,31,bullet,ㅇ (인력규모 미흡) 연구직 대비 연구지원인력 비율*이 해외 주요국에 비해 낮아 행정업무가 연구자에게 전가되는 경향 발생,1,1,,hwpx
PAR-DOC-POL-010-00069,DOC-POL-010,section7,32,note,"* 연구직 1명당 지원인력 수(명) : (NST) 0.5 / (獨, MPG) 1.3 / (佛, CNRS) 1.2 / (日, AIST) 0.96",1,1,,hwpx
PAR-DOC-POL-010-00070,DOC-POL-010,section7,33,bullet,- 연구책임자 중심 과제·인센티브 구조 형성 → 과제 수주 용이한 연구직 중심 증원 → 상대적으로 연구행정·근접지원인력 미충원,1,1,,hwpx
PAR-DOC-POL-010-00071,DOC-POL-010,section7,34,bullet,ㅇ (기관별 역량 상이) 기관별 규모와 정원이 상이하나 요구되는 역량*은 지속적으로 확대 → 작은 기관일수록 행정 전문성 축적에 한계,1,1,,hwpx
PAR-DOC-POL-010-00072,DOC-POL-010,section7,35,note,"* 연구관리, 사업화, 정보보안·연구보안 등 행정 전 영역이 전문화",1,1,,hwpx
PAR-DOC-POL-010-00073,DOC-POL-010,section7,36,bullet,ㅇ (연구회 기능 미비) 「과기출연기관법」에 따라 부여된 연구회의 책무와 역할에 비해 실제 연구회의 전략기획* 및 상호협력 지원 기능** 미비,1,1,,hwpx
PAR-DOC-POL-010-00074,DOC-POL-010,section7,37,note,* 제21조(사업) 1. 연구 기획과 연구기관의 발전방향에 관한 기획,1,1,,hwpx
PAR-DOC-POL-010-00075,DOC-POL-010,section7,38,note,** 제19조(연구회의 책무) ① 연구회는 인사ㆍ예산ㆍ평가ㆍ사업관리 등에 있어 연구기관 공통의 애로 사항을 조사하고 이의 해결을 위하여 연구기관이 상호 협력할 수 있도록 지원하여야 한다.,1,1,,hwpx
PAR-DOC-POL-010-00076,DOC-POL-010,section7,39,bullet,- 그간 출연(연) 현장 애로사항에 대해 공통사항 발굴 및 우수사례 선정 등 정책제언 기능에 주력하였으나 실제 실행 기능은 미흡,1,1,,hwpx
PAR-DOC-POL-010-00077,DOC-POL-010,section7,40,bullet,- 또한 의사결정 기능(이사회 중심)과 집행 기능(사무기구 중심)이 명확히 구분되지 않아 연구회 역할 정립에 있어 혼선 발생,1,1,,hwpx
PAR-DOC-POL-010-00078,DOC-POL-010,section7,41,bullet,ㅇ (법률 정비 미비) 과기출연기관법 제정(`04년) 이후 정책·기술환경이 크게 변화했음에도 이를 반영한 법률 전반의 체제 정비는 미흡,1,1,,hwpx
PAR-DOC-POL-010-00079,DOC-POL-010,section7,42,bullet,"- 국회 등에서도 공공기관 지정해제 및 이에 따라 제정된 출연(연) 운영규정(훈령), 現 연구회 체제 등에 대한 법제적 정비 필요성 제기*",1,1,,hwpx
PAR-DOC-POL-010-00080,DOC-POL-010,section7,43,note,"* 「과기출연연 운영규정 제정의 의미와 과제」(입법조사처, `25.5월)",1,1,,hwpx
PAR-DOC-POL-010-00081,DOC-POL-010,section7,44,bullet,ㅇ (연구보안) 임무 중심 R&D를 수행하는 국가연구기관으로서 출연(연)이 보유한 핵심 전략기술 보호를 위한 연구보안 체계 강화 필요성 제기,1,1,,hwpx
PAR-DOC-POL-010-00082,DOC-POL-010,section7,45,bullet,"□ 실질적 성과를 창출하는 임무중심 연구, 전문성을 갖춘 연구행정 혁신으로 기술주도 성장을 선도하는 출연(연) 재도약",1,1,,hwpx
PAR-DOC-POL-010-00083,DOC-POL-010,section7,46,bullet,ㅇ 국책연구기관의 특장점*을 살려 대학･기업과 차별화되는 ‘출연(연)만이 할 수 있는 국가적 임무’ 수행을 강화하고 PBS 폐지로 뒷받침,1,1,,hwpx
PAR-DOC-POL-010-00084,DOC-POL-010,section7,47,note,"* 1.6만명의 전문인력 및 60여년 축적된 연구인프라 보유, 장기간 집단연구 및 기술축적 특화",1,1,,hwpx
PAR-DOC-POL-010-00085,DOC-POL-010,section7,48,bullet,ㅇ 연구를 잘하는 연구자가 더 많은 보상을 받고 신진 연구자들이 첫 일터로 출연(연)을 망설임 없이 선택할 수 있도록 평가･보상체계 개편,1,1,,hwpx
PAR-DOC-POL-010-00086,DOC-POL-010,section7,49,bullet,ㅇ 출연(연)은 전문적인 연구행정·지원 서비스를 제공하고 연구자는 연구와 성과에만 몰두하는 연구환경 조성,1,1,,hwpx
PAR-DOC-POL-010-00087,DOC-POL-010,section7,50,bullet,"ㅇ (전략기술 확보) AI, 반도체, 바이오, 에너지 등 국가·산업을 주도할 전략기술 확보 및 연구인프라 지원",1,1,,hwpx
PAR-DOC-POL-010-00088,DOC-POL-010,section7,51,bullet,"- (과학기술×AI) AI를 통해 과학기술 패러다임 전환을 가속화하도록 주요 분야별 특화모델 개발·확보, 연구데이터 공유·활용 촉진",1,1,,hwpx
PAR-DOC-POL-010-00089,DOC-POL-010,section7,52,bullet,"- (주력기술) 반도체, 이차전지 등 주력산업 경쟁력 강화를 위한 요소기술 확보 및 기업대상 실증시설 등 연구인프라 지원",1,1,,hwpx
PAR-DOC-POL-010-00090,DOC-POL-010,section7,53,bullet,"- (혁신기술) 바이오, 퀀텀 등 차세대 유망산업 주도권 확보를 위한 출연(연) 주도의 초격차 원천기술 확보에 주력",1,1,,hwpx
PAR-DOC-POL-010-00091,DOC-POL-010,section7,54,bullet,"- (기반기술) 미래소재, 원자력, 핵융합 등 기반기술의 국가적 역량 확보를 위한 중장기 기술개발 수행 및 국가적 연구기반 구축",1,1,,hwpx
PAR-DOC-POL-010-00092,DOC-POL-010,section7,55,bullet,"ㅇ (난제 해결) 교통, 의료, 에너지, 농식품, 국방, 재난안전 등 주요 경제·사회 분야별 난제 해결을 위한 기술적 솔루션 제공",1,1,,hwpx
PAR-DOC-POL-010-00093,DOC-POL-010,section7,56,note,※ (관련 국정과제) ◈ 미래 모빌리티와 ‘K-AI 시티’ 실현 ◈ 의료AI·제약·바이오헬스 강국 실현 ◈ 재생에너지 중심 에너지 대전환 ◈ 국가전략산업으로 농업 육성 ◈ 재난 피해 최소화를 위한 예방·대응 강화 ◈ K-방산육성 및 획득체계 혁신,2,1,split_multiline_structured_block,hwpx
PAR-DOC-POL-010-00094,DOC-POL-010,section7,57,bullet,"ㅇ (정책지원·인력양성) 국가 과학기술정책 수립의 허브*로서 인적·물적자원 지원, 과학기술 전 분야 우수인력양성 수행",1,1,,hwpx
PAR-DOC-POL-010-00095,DOC-POL-010,section7,58,note,"* (사례) 「과학기술기본법」에 따른 국가기술전략센터(ETRI, KIST 등 6개 출연연 지정)",1,1,,hwpx
PAR-DOC-POL-010-00096,DOC-POL-010,section7,59,bullet,"ㅇ (기업·지역역량 제고) 중소·중견기업 지원을 위한 기술실증 및 사업화 지원*, 지역역량 제고를 위한 지역특화 연구개발 지원",1,1,,hwpx
PAR-DOC-POL-010-00097,DOC-POL-010,section7,60,note,"* 중소·중견기업 대상 연간 10만여 건의 기술지도, 시험·인증, 시제품 제작 등 지원 중",1,1,,hwpx
PAR-DOC-POL-010-00098,DOC-POL-010,section7,61,bullet,"ㅇ (인건비 전액 지원) 매년 종료되는 정부수탁과제(연 4천억원, 총 2조원)을 기관출연금으로 전환, 기관출연금과 계속과제로 인건비 전액 지원 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00099,DOC-POL-010,section7,62,note,"※ 2030년 전체 예산의 80%, 소요 인건비 전체를 기관출연금으로 충당",1,1,,hwpx
PAR-DOC-POL-010-00100,DOC-POL-010,section7,63,bullet,⇒ ’26년부터 인건비 확보만을 위한 신규수탁은 불필요,1,1,,hwpx
PAR-DOC-POL-010-00101,DOC-POL-010,section7,64,note,※ 정부수탁은 정책적으로 필요한 사업에 한정(과제 담당부처와 수탁기관이 자율 판단),1,1,,hwpx
PAR-DOC-POL-010-00102,DOC-POL-010,section7,65,paragraph,[ 과학기술분야 정부출연연구기관 인건비(정규직) 수입구조 변화 ],1,1,,hwpx
PAR-DOC-POL-010-00103,DOC-POL-010,section7,66,note,"※ 본 그림은 전체 23개 출연(연) 전체를 대상으로 한 개념도이며, 개별 기관별 비중은 상이",1,1,,hwpx
PAR-DOC-POL-010-00104,DOC-POL-010,section7,67,bullet,"ㅇ (인건비·간접비 편성) 인건비 운영의 유연성*, 과제중심 인센티브 체계**를 고려하여 전략연구사업에서 인건비·간접비를 계상 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00105,DOC-POL-010,section7,68,note,* 인건비 규모가 정해진 기관운영비에 비해 직접비 내에서 인건비를 자율적 운영 가능,1,1,,hwpx
PAR-DOC-POL-010-00106,DOC-POL-010,section7,69,note,"** 연구수당(인건비의 최대 20%), 연구개발능률성과급(간접비의 최대 10%)가 과제 규모와 연동되어 있으므로, 인건비 분리 시 직접비·간접비 감소에 따른 총 인센티브 축소 우려",1,1,,hwpx
PAR-DOC-POL-010-00107,DOC-POL-010,section7,70,bullet,"- 기관출연금이 충분히 확보되고, 인센티브 체계 개편이 이루어진 후 인건비, 간접비를 기관운영비로 분리 편성 중장기",1,1,,hwpx
PAR-DOC-POL-010-00108,DOC-POL-010,section7,71,bullet,"ㅇ (수탁인건비 계상 폐지) 인건비 전체를 기관출연금으로 충당한 후, 수탁과제에서 인건비를 현금으로 계상하지 않도록 규정* 개정 중장기",1,1,,hwpx
PAR-DOC-POL-010-00109,DOC-POL-010,section7,72,note,* 「국가연구개발사업 연구개발비 사용 기준」,1,1,,hwpx
PAR-DOC-POL-010-00110,DOC-POL-010,section7,73,bullet,ㅇ (기관출연금 체계화) 기관출연금을 기관 자체 수요에 따른 ’기본연구사업‘과 정부·기업수요 기반으로 운영하는 ’전략연구사업‘으로 유형화 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00111,DOC-POL-010,section7,74,bullet,"- 기본연구사업은 안정적인 규모를 유지하며, 기관별 ’기본연구사업(자체수요)‘와 ’전략연구사업+외부수탁(외부수요)‘을 균형있게 지원",1,1,,hwpx
PAR-DOC-POL-010-00112,DOC-POL-010,section7,75,paragraph,[ 출연(연)의 정부수요 반영체계 변화 ],1,1,,hwpx
PAR-DOC-POL-010-00113,DOC-POL-010,section7,76,bullet,"ㅇ (산-연-정 협의체 신설) 출연(연), 산업계, 관계부처가 모여 전략연구사업 주요사항을 심의·의결하는 ‘전략연구사업 운영위원회’ 신설 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00114,DOC-POL-010,section7,77,note,"※ 출연(연) 기관장, 산업계 주요 협･단체, 관계부처 국장급 참여",1,1,,hwpx
PAR-DOC-POL-010-00115,DOC-POL-010,section7,78,bullet,ㅇ (전략연구 지원기구 신설) 전략연구사업의 ‘기획조정·보완 → 점검·평가 → 성과확산’을 지원하는 ‘전략연구지원단’을 연구회 내 설치 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00116,DOC-POL-010,section7,79,bullet,"- 개방형 운영을 통해 분야별 외부 전문가 중심으로 운영하며, 각 출연(연)이 기획·수행하는 사업에 대한 조정·보완에 집중",1,1,,hwpx
PAR-DOC-POL-010-00117,DOC-POL-010,section7,80,note,"※ 전략연구사업에 대한 단계·최종평가 실시, 창출 성과에 대한 실용화·사업화 지원",1,1,,hwpx
PAR-DOC-POL-010-00118,DOC-POL-010,section7,81,bullet,ㅇ (수요기반 기획절차 운영) 수요를 바탕으로 운영위-지원단-출연(연) 간 유기적 연계를 통해 차년도 전략연구사업 예산요구과제 결정 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00119,DOC-POL-010,section7,82,bullet,ㅇ (평가체계 개편) 기존 다수·양적 평가지표를 대표·질적 연구성과 중심으로 명확화하고 전문 평가단이 절대평가 실시 ’25년~,1,1,,hwpx
PAR-DOC-POL-010-00120,DOC-POL-010,section7,83,bullet,"- 현재 기관운영평가(3년), 연구사업평가(6년)로 이원화된 평가방식을 단일 평가체계(매년)로 통합",1,1,,hwpx
PAR-DOC-POL-010-00121,DOC-POL-010,section7,84,bullet,"- 계획에 대한 별도 평가는 폐지하고, 대외 공개(경영공시 항목에 포함)하는 것으로 대체하여 관계 전문가·일반 국민의 개방형 검증 유도",1,1,,hwpx
PAR-DOC-POL-010-00122,DOC-POL-010,section7,85,bullet,"- 실적보고서를 30페이지(기존 증빙포함 1,000p 이상) 이내로 간소화하여 평가를 위한 서류작업 부담 최소화",1,1,,hwpx
PAR-DOC-POL-010-00123,DOC-POL-010,section7,86,bullet,"ㅇ (평가결과 환류강화) 내실있는 평가를 위해 통합평가 성과급 및 우수연구자 상여금 연계, 경상경비 증가율* 및 업무추진비 등 차등 적용 ’26년~",1,1,,hwpx
PAR-DOC-POL-010-00124,DOC-POL-010,section7,87,note,* (우수 등급 이상) 기준대비 0.5%p 증액 / (미흡 등급 이하) 기준 대비 0.5%p 감액,1,1,,hwpx
PAR-DOC-POL-010-00125,DOC-POL-010,section7,88,paragraph,[ 등급별 평가결과에 따른 환류방식(안) ],1,1,,hwpx
PAR-DOC-POL-010-00126,DOC-POL-010,section7,89,bullet,ㅇ (기관장 연임연계 폐지) 기관평가 결과와 기관장 재선임 요건 간 연계를 폐지하고 연임 희망 시 차기 기관장 공모 참여를 통해 재선임 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00127,DOC-POL-010,section7,90,note,"※ 연임 활성화를 위해 우수등급 이상 획득 기관장에 대한 연임절차를 제도화(’14년)하였으나, 오히려 도입 후 연임 급감 (도입전 19건 (’99~’14년) → 도입후 3건)",1,1,,hwpx
PAR-DOC-POL-010-00128,DOC-POL-010,section7,91,note,※ 「과학기술분야 정부출연연구기관 등의 설립ㆍ운영 및 육성에 관한 법률」 제12조 개정,1,1,,hwpx
PAR-DOC-POL-010-00129,DOC-POL-010,section7,92,paragraph,[ 통합평가 연계 인센티브 신설(안) ],1,1,,hwpx
PAR-DOC-POL-010-00130,DOC-POL-010,section7,93,bullet,ㅇ (통합평가 성과급) 평가 결과에 따라 차등 지급되는 전 직원 대상 성과급을 신설하여 전직원 동기부여 강화 ’27년~,1,1,,hwpx
PAR-DOC-POL-010-00131,DOC-POL-010,section7,94,bullet,- 평가 결과에 따른 기관별 성과급 소요를 차년도 예산 등에 반영하고 평가결과 통보 차년도에 지급,1,1,,hwpx
PAR-DOC-POL-010-00132,DOC-POL-010,section7,95,bullet,ㅇ (우수 연구진 상여금) 평가 결과에 따라 성과 기여도가 높은 우수 연구자 또는 연구팀 대상 파격적 상여금(가칭STAR* 상여금) 신설 ’26년~,1,1,,hwpx
PAR-DOC-POL-010-00133,DOC-POL-010,section7,96,note,* (STAR) Supreme Talent & Achievement Researcher,1,1,,hwpx
