paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-006-DOCX-00035,DOC-POL-006-DOCX,section2,13,paragraph,(실무 추진협의체) 추진상황 모니터링 및 부처간 협조사항 논의를 위해 실무 추진협의체(간사 기재부 차관보)를 구성․운영,1,1,,docx
PAR-DOC-POL-006-DOCX-00036,DOC-POL-006-DOCX,section2,14,paragraph,(추진단) 「기업 + 주관부처·관계기관 + 기재부*(지원)」등으로 프로젝트별 추진단을 구성하여 단기간내 성과 창출 도모,1,1,,docx
PAR-DOC-POL-006-DOCX-00037,DOC-POL-006-DOCX,section2,15,paragraph,프로젝트별로 “초혁신경제지원관”을 지정하여 재정․세제․금융․인력․규제․입지 등 해결 집중 지원,1,1,,docx
PAR-DOC-POL-006-DOCX-00038,DOC-POL-006-DOCX,section2,16,paragraph,Ⅳ향후계획,1,1,,docx
PAR-DOC-POL-006-DOCX-00039,DOC-POL-006-DOCX,section2,17,paragraph,기업 애로사항 반영 등 프로젝트별 세부 실행계획 지속 업데이트 (계속),1,1,,docx
PAR-DOC-POL-006-DOCX-00040,DOC-POL-006-DOCX,section2,18,paragraph,20개 추진단별 ’27년 예산 사업 발굴 등 세부실행계획 업데이트 (~’26.4월),1,1,,docx
PAR-DOC-POL-006-DOCX-00041,DOC-POL-006-DOCX,section2,19,bullet,- 2 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00042,DOC-POL-006-DOCX,section3,1,paragraph,Ⅴ프로젝트별 추진계획 (Ⅳ),1,1,,docx
PAR-DOC-POL-006-DOCX-00043,DOC-POL-006-DOCX,section3,2,paragraph,(첨단소재․부품) 산업생태계의 게임체인저 육성으로 생산성 제고,1,1,,docx
PAR-DOC-POL-006-DOCX-00044,DOC-POL-006-DOCX,section3,3,bullet,"ㅇ (초전도체) 고온초전도자석 원천기술을 고도화하고 의료, 에너지, 교통 등 응용분야를 중심으로 실용화 기술 및 프로토타입 개발",1,1,,docx
PAR-DOC-POL-006-DOCX-00045,DOC-POL-006-DOCX,section3,4,note,"※ 고온초전도마그넷기술개발(‘22~’26, ‘26년 93억원), 고온초전도자석실용화기술개발 (‘26~’30, ‘26년 45억원)",1,1,,docx
PAR-DOC-POL-006-DOCX-00046,DOC-POL-006-DOCX,section3,5,paragraph,(K-붐업) 시장규모가 크고 성장 잠재력 높은 글로벌시장 진출,1,1,,docx
PAR-DOC-POL-006-DOCX-00047,DOC-POL-006-DOCX,section3,6,bullet,"ㅇ (K-바이오 글로벌 상업화) 임상3상 특화펀드(1,500억원 규모) 조성, 인허가, 현지거점 진출 지원 등 글로벌 진출 전주기 지원 확대",1,1,,docx
PAR-DOC-POL-006-DOCX-00048,DOC-POL-006-DOCX,section3,7,bullet,ㅇ (K-디지털헬스케어) 해외 인수병원을 거점으로 중소․벤처기업을 지원하는 K-디지털헬스케어 新수출전략 정책지원 방안 마련(‘26. 1분기),1,1,,docx
PAR-DOC-POL-006-DOCX-00049,DOC-POL-006-DOCX,section3,8,bullet,ㅇ (K-콘텐츠) (공통)콘텐츠 정책펀드 內 미래전략분야 신설(’26년 500억원),1,1,,docx
PAR-DOC-POL-006-DOCX-00050,DOC-POL-006-DOCX,section3,9,paragraph,신융합장르 발굴 위한 범장르 AI 콘텐츠 제작 지원 확대,1,1,,docx
PAR-DOC-POL-006-DOCX-00051,DOC-POL-006-DOCX,section3,10,bullet,"- (게임)정부간 협력 강화로 수출국 다변화 지원, (영상)제작비 세액공제 일몰기한 연장(’25.12월 → ’28.12월), (음악)음악영상물 등급분류 개선, (웹툰)제작비용에 대한 소득세․법인세 세액공제 신설 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00052,DOC-POL-006-DOCX,section3,11,bullet,- 3 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00053,DOC-POL-006-DOCX,section4,1,paragraph,순 서,1,1,,docx
PAR-DOC-POL-006-DOCX-00054,DOC-POL-006-DOCX,section4,2,heading,Ⅰ. 추진배경 1,1,1,,docx
PAR-DOC-POL-006-DOCX-00055,DOC-POL-006-DOCX,section4,3,heading,"Ⅱ. 추진방향, 선정절차 및 선정기준 2",1,1,,docx
PAR-DOC-POL-006-DOCX-00056,DOC-POL-006-DOCX,section4,4,heading,Ⅲ. 체계도 및 추진체계 4,1,1,,docx
PAR-DOC-POL-006-DOCX-00057,DOC-POL-006-DOCX,section4,5,heading,Ⅳ. 향후계획 5,1,1,,docx
PAR-DOC-POL-006-DOCX-00058,DOC-POL-006-DOCX,section4,6,heading,Ⅴ. 프로젝트별 추진계획 (Ⅳ) 6,1,1,,docx
PAR-DOC-POL-006-DOCX-00059,DOC-POL-006-DOCX,section4,7,paragraph,참고. 15대 프로젝트 세부 일정 (Ⅳ) 31,1,1,,docx
PAR-DOC-POL-006-DOCX-00060,DOC-POL-006-DOCX,section5,1,heading,Ⅰ. 추진배경,1,1,,docx
PAR-DOC-POL-006-DOCX-00061,DOC-POL-006-DOCX,section5,2,paragraph,"◈ ①복합위기 속 초혁신경제로의 대전환, ②기후위기․에너지․미래대응,③기술주권 확보 및 글로벌 시장 공략 등 선제적 집중 투자 필요□ 복합위기 속 잠재성장률 하락, 초혁신경제로의 대전환 시급",1,1,,docx
PAR-DOC-POL-006-DOCX-00062,DOC-POL-006-DOCX,section5,3,bullet,"ㅇ 인구구조 변화, 투자위축, 생산성 정체로 잠재성장률이 점차 하락할 것으로 전망*되는 등 경제의 성장엔진이 둔화",1,1,,docx
PAR-DOC-POL-006-DOCX-00063,DOC-POL-006-DOCX,section5,4,note,"* 잠재성장률 전망(한국은행, %): ’25~’29)1.8 → ’30~’34)1.3 → ’35~’39)1.1 → ’40~’44)0.7",1,1,,docx
PAR-DOC-POL-006-DOCX-00064,DOC-POL-006-DOCX,section5,5,bullet,ㅇ AI 등 급변하는 기술 패러다임에 맞추어 미래 신성장 경쟁력과 초혁신기술을 확보하는 선도경제로의 본격적 전환 절실,1,1,,docx
PAR-DOC-POL-006-DOCX-00065,DOC-POL-006-DOCX,section5,6,bullet,□ 기후위기·기술패권 시대 대응을 위한 미래전략 강화 필요,1,1,,docx
PAR-DOC-POL-006-DOCX-00066,DOC-POL-006-DOCX,section5,7,bullet,"ㅇ 이상기후, 국제분쟁, 글로벌 공급망 불안정 등으로 인해 공급의 불확실성과 식량안보 불안정성 증대",1,1,,docx
PAR-DOC-POL-006-DOCX-00067,DOC-POL-006-DOCX,section5,8,note,"※ 3개년(’21~’23년) 평균 우리나라 곡물 자급률 19.5%, 전체 식량자급률 47.7% (’22년 기준)",1,1,,docx
PAR-DOC-POL-006-DOCX-00068,DOC-POL-006-DOCX,section5,9,bullet,"ㅇ “2등은 생존할 수 없는 시대(Winner Takes All)”로 전환, 향후 5년은 마지막 “골든타임”으로 평가됨",1,1,,docx
PAR-DOC-POL-006-DOCX-00069,DOC-POL-006-DOCX,section5,10,bullet,ㅇ 기술·에너지·식량·분야에 대한 선제적 지원과 세계 일등 수준의 기술개발·산업 고도화로 글로벌 시장 주도권 확보 필요,1,1,,docx
PAR-DOC-POL-006-DOCX-00070,DOC-POL-006-DOCX,section5,11,bullet,□ ｢새정부 경제성장전략(8. 2)｣에 따른 초혁신경제 15대 선도프로젝트 추진,1,1,,docx
PAR-DOC-POL-006-DOCX-00071,DOC-POL-006-DOCX,section5,12,bullet,"ㅇ 초혁신경제 15대 프로젝트 추진계획 발표 Ⅰ*(9.10), Ⅱ**(10.20), Ⅲ***(11.26)에 이어 네 번째 추진계획을 마련·발표",1,1,,docx
PAR-DOC-POL-006-DOCX-00072,DOC-POL-006-DOCX,section5,13,paragraph,"(9.10) SiC전력반도체, LNG화물창, 그래핀, 특수탄소강, K-식품",1,1,,docx
PAR-DOC-POL-006-DOCX-00073,DOC-POL-006-DOCX,section5,14,note,"** (10.20) 스마트농․수산업, 초고해상도 위성개발·활용, AI바이오 오픈생태계 구축, K-뷰티",1,1,,docx
PAR-DOC-POL-006-DOCX-00074,DOC-POL-006-DOCX,section5,15,note,"※ 업계 및 전문가 의견을 반영하여 “SiC전력반도체”를 GaN전력반도체도 포함하는 “차세대 전력반도체” 프로젝트로 변경․추진*** (11.26) 차세대 태양광․전력망, 해상풍력․HVDC, 그린수소․SMR",1,1,,docx
PAR-DOC-POL-006-DOCX-00075,DOC-POL-006-DOCX,section5,16,bullet,"ㅇ 각 프로젝트별 기업 및 관계기관이 참여하는 추진단 구성을 완료하고, 단기간 내 성과를 가시화하기 위한 추진계획을 정교화",1,1,,docx
PAR-DOC-POL-006-DOCX-00076,DOC-POL-006-DOCX,section5,17,bullet,"ㅇ 이를 통해 글로벌 기술경쟁이 심화되는 현 시점에서 기술주권을 확보하고, 경제대혁신을 위한 기반 강화",1,1,,docx
PAR-DOC-POL-006-DOCX-00077,DOC-POL-006-DOCX,section5,18,bullet,- 1 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00078,DOC-POL-006-DOCX,section6,1,heading,"Ⅱ. 추진방향, 선정절차 및 선정기준",1,1,,docx
PAR-DOC-POL-006-DOCX-00079,DOC-POL-006-DOCX,section6,2,paragraph,추진방향,1,1,,docx
PAR-DOC-POL-006-DOCX-00080,DOC-POL-006-DOCX,section6,3,bullet,- 초혁신경제로의 대전환,1,1,,docx
PAR-DOC-POL-006-DOCX-00081,DOC-POL-006-DOCX,section6,4,bullet,"ㅇ 선도형 경제로 전환하기 위해 초혁신기술 개발, 미래대응, 글로벌 시장 진출 등 3대 분야에 세계 최고 수준의 상품․서비스화",1,1,,docx
PAR-DOC-POL-006-DOCX-00082,DOC-POL-006-DOCX,section6,5,paragraph,A 혁신 프로젝트(Kingpin) 본격 추진,1,1,,docx
PAR-DOC-POL-006-DOCX-00083,DOC-POL-006-DOCX,section6,6,bullet,ㅇ 구체적인 혁신 아이템을 선정하고 집중적인 패키지 지원*을 통해 단기간에 가시적 성과 창출,1,1,,docx
PAR-DOC-POL-006-DOCX-00084,DOC-POL-006-DOCX,section6,7,paragraph,재정·세제·금융·인재양성·규제개선 등 국가의 모든 역량·재원을 총동원,1,1,,docx
PAR-DOC-POL-006-DOCX-00085,DOC-POL-006-DOCX,section6,8,bullet,ㅇ 초혁신경제 프로젝트를 지역별 전략산업*과도 연계하여 지역균형성장 및 지역혁신을 촉진,1,1,,docx
PAR-DOC-POL-006-DOCX-00086,DOC-POL-006-DOCX,section6,9,paragraph,"(예시) 차세대 전력반도체(부산), LNG화물창, 특수탄소강(동남권), 해상풍력(서남권), 그린수소(제주, 서남권) 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00087,DOC-POL-006-DOCX,section6,10,bullet,- 기업 중심의 프로젝트별 추진단 구성,1,1,,docx
PAR-DOC-POL-006-DOCX-00088,DOC-POL-006-DOCX,section6,11,bullet,"ㅇ 기업을 중심으로 프로젝트 추진과정에서의 애로사항을 신속히 발굴․해결하고, 민간 주도의 혁신을 촉진",1,1,,docx
PAR-DOC-POL-006-DOCX-00089,DOC-POL-006-DOCX,section6,12,note,※ 최소 월 1회 정례회의 개최 및 현장방문 실시,1,1,,docx
PAR-DOC-POL-006-DOCX-00090,DOC-POL-006-DOCX,section6,13,bullet,"ㅇ 정부는 인프라 정비·제도 개선·재정·세제·금융 지원 등을 통해 민간을 적극 뒷받침하며, 문제 해결형 지원체계 구축",1,1,,docx
PAR-DOC-POL-006-DOCX-00091,DOC-POL-006-DOCX,section6,14,paragraph,선정절차,1,1,,docx
PAR-DOC-POL-006-DOCX-00092,DOC-POL-006-DOCX,section6,15,paragraph,"국정과제와의 연계성, 관계부처 및 지자체 의견, 현장방문․ 민관협의체․전문가 의견 등을 통해 선정",1,1,,docx
PAR-DOC-POL-006-DOCX-00093,DOC-POL-006-DOCX,section6,16,heading,"① (국정과제) ➊세계 선도 전략기술 육성, 신성장 동력 발굴․ 육성, ➌의료AI․제약․바이오헬스 강국 실현 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00094,DOC-POL-006-DOCX,section6,17,paragraph,"혁신적 제약․바이오, 첨단․미래소재, 미래에너지, 컬처, 우주․항공, 기후테크 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00095,DOC-POL-006-DOCX,section6,18,bullet,- 2 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00096,DOC-POL-006-DOCX,section7,1,heading,"② (관계부처 등) 부처 업계 간담회, 지자체 건의, 국회 논의 등 통해 발굴",1,1,,docx
PAR-DOC-POL-006-DOCX-00097,DOC-POL-006-DOCX,section7,2,paragraph,"장관급회의(성장전략TF 1차 회의(’25.8.5), 경제관계장관회의(’25.8.7)) 논의",1,1,,docx
PAR-DOC-POL-006-DOCX-00098,DOC-POL-006-DOCX,section7,3,paragraph,"첨단소재, K-컬처, K-식품 등 논의",1,1,,docx
PAR-DOC-POL-006-DOCX-00099,DOC-POL-006-DOCX,section7,4,paragraph,"관계부처 업계 간담회, 국회 논의, 지자체 및 업계 건의 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00100,DOC-POL-006-DOCX,section7,5,paragraph,"차세대 전력반도체, LNG화물창, 그래핀, 특수탄소강, SMR, 그린수소, 태양광, 초전도체 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00101,DOC-POL-006-DOCX,section7,6,heading,③ (현장방문 및 민관협의체․전문가) 민간 및 관련 전문가들이 시급히 지원해야 할 프로젝트 건의,1,1,,docx
PAR-DOC-POL-006-DOCX-00102,DOC-POL-006-DOCX,section7,7,paragraph,"K-컬처, AI-바이오, 임상 3상 펀드, K-디지털헬스케어, 스마트농업, 스마트양식, SMR 등",1,1,,docx
PAR-DOC-POL-006-DOCX-00103,DOC-POL-006-DOCX,section7,8,paragraph,선정기준,1,1,,docx
PAR-DOC-POL-006-DOCX-00104,DOC-POL-006-DOCX,section7,9,bullet,- 3 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00105,DOC-POL-006-DOCX,section8,1,heading,Ⅲ. 체계도 및 추진체계,1,1,,docx
PAR-DOC-POL-006-DOCX-00106,DOC-POL-006-DOCX,section8,2,paragraph,체계도,1,1,,docx
PAR-DOC-POL-006-DOCX-00107,DOC-POL-006-DOCX,section8,3,paragraph,5년 내 가시적인 성과 창출잠재성장률 3% 실현,1,1,,docx
PAR-DOC-POL-006-DOCX-00108,DOC-POL-006-DOCX,section9,1,paragraph,국가전략첨단소재․부품,1,1,,docx
PAR-DOC-POL-006-DOCX-00109,DOC-POL-006-DOCX,section9,2,paragraph,차세대 전력반도체 LNG 화물창 초전도체 그래핀(Graphene) 특수탄소강,1,1,,docx
PAR-DOC-POL-006-DOCX-00110,DOC-POL-006-DOCX,section9,3,paragraph,기후․에너지․미래대응 태양광․차세대전력망 해상풍력․HVDC 그린수소․SMR 스마트농업 스마트수산업 초고해상도 위성․활용,1,1,,docx
PAR-DOC-POL-006-DOCX-00111,DOC-POL-006-DOCX,section9,4,paragraph,패키지 지원 ➊ 기술개발 인력양성 ➌ 금융지원 ➍ 해외진출․입지지원 ➎ 규제개선 등⇧,1,1,,docx
PAR-DOC-POL-006-DOCX-00112,DOC-POL-006-DOCX,section9,5,paragraph,K-붐업,1,1,,docx
PAR-DOC-POL-006-DOCX-00113,DOC-POL-006-DOCX,section9,6,paragraph,K-바이오․의약품(AI 바이오) K-콘텐츠(게임․웹툰 등),1,1,,docx
PAR-DOC-POL-006-DOCX-00114,DOC-POL-006-DOCX,section9,7,paragraph,K-뷰티 통합 클러스터 K-식품,1,1,,docx
PAR-DOC-POL-006-DOCX-00115,DOC-POL-006-DOCX,section10,1,paragraph,추진체계,1,1,,docx
PAR-DOC-POL-006-DOCX-00116,DOC-POL-006-DOCX,section10,2,paragraph,차세대전력반도체그래핀LNG화물창특수 탄소강초전도체AI 바이오글로벌 상업화디지털 헬스케어스마트 농업스마트 수산업산업부(금융위)산업부(중기)산업부(해수)산업부(해수)과기부과기부(복지·산업· 농림·중기)복지부(중기· 금융위)복지부(과기·산업· 중기·금융위)농식품부(과기)해수부(농식품·과기)※ 現 기재부 신성장전략기획추진단을 “초혁신경제추진단”으로 개편 예정,1,1,,docx
PAR-DOC-POL-006-DOCX-00117,DOC-POL-006-DOCX,section10,3,paragraph,"초고해상도 위성․활용K -SMRK -그린수소K -차세대해상풍력차세대HVDC콘텐츠뷰티식품태양광전력망우주청(과기· 기후·기상청, 농진청)문체부(과기·중기 금융위)기후부 과기부중기부(문체· 복지·식약처, 지방정부)기후부농식품부(외교· 문체, 중기)기후부기후부(해수·국방)기후부(국토· 국방·농식품)기후부(해수)※ 추진단은 협조부처 추가, 확대/조정/세부분과 설치 등 유연하게 운영할 예정이며, 지방정부 참여도 적극 독려 예정",1,1,,docx
PAR-DOC-POL-006-DOCX-00118,DOC-POL-006-DOCX,section10,4,bullet,- 4 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00119,DOC-POL-006-DOCX,section11,1,bullet,"- (추진협의체) 성장전략 TF(부총리 주재)를 통해 추진방향을 논의․확정하고,",1,1,,docx
PAR-DOC-POL-006-DOCX-00120,DOC-POL-006-DOCX,section11,2,paragraph,"→ 부총리 주재 관계장관회의(경장, 산경장 등)를 통해 추진상황 점검 및 지원방안 마련",1,1,,docx
PAR-DOC-POL-006-DOCX-00121,DOC-POL-006-DOCX,section11,3,paragraph,A (실무 추진협의체) 실무 추진협의체(간사 차관보) 통해 프로젝트 추진상황 상시 모니터링 및 부처간 협조사항 논의,1,1,,docx
PAR-DOC-POL-006-DOCX-00122,DOC-POL-006-DOCX,section11,4,note,"※ <구성(안)> 기획재정부 차관보(간사), 과기·농식품·산업·복지·중기부(1급*), 신성장추진단장, 민간위원(프로젝트 참여기업, 전문가 등)",1,1,,docx
PAR-DOC-POL-006-DOCX-00123,DOC-POL-006-DOCX,section11,5,note,"* 주관부처 1급은 수시로 프로젝트 추진상황, 쟁점 등을 점검하여 실무 추진협의체 논의 안건 상정, 기타 부처 국장급은 논의 사안별로 참석",1,1,,docx
PAR-DOC-POL-006-DOCX-00124,DOC-POL-006-DOCX,section11,6,bullet,- (추진단) 20개 추진단(단장: 주관부처 국장) 주관부처 주도 구성,1,1,,docx
PAR-DOC-POL-006-DOCX-00125,DOC-POL-006-DOCX,section11,7,bullet,ㅇ「기업 + 주관부처·관계기관 + 기재부(지원)」등으로 구성,1,1,,docx
PAR-DOC-POL-006-DOCX-00126,DOC-POL-006-DOCX,section11,8,bullet,-(기업) 프로젝트의 Value Chain을 구성하는 대·중견·중소기업 선정-(지자체) 지역균형성장과 관련되는 프로젝트에 적극 참여 유도-(지원) 기재부 국장*(급) + 신성장추진단 직원 + 산업연구원 전문가 등* ‘초혁신경제지원관’으로 지정하여 재정․세제․금융․규제 관련 쟁점 적극 해결 지원,1,1,,docx
PAR-DOC-POL-006-DOCX-00127,DOC-POL-006-DOCX,section11,9,bullet,"ㅇ 이질적인 성격의 과제로 구성된 경우, 별개의 추진단으로 운영(총 20개)",1,1,,docx
PAR-DOC-POL-006-DOCX-00128,DOC-POL-006-DOCX,section11,10,note,"* 예) 태양광․차세대전력망, 해상풍력․HVDC, 그린수소․SMR, K-바이오․의약품 3개 세부과제",1,1,,docx
PAR-DOC-POL-006-DOCX-00129,DOC-POL-006-DOCX,section11,11,heading,Ⅳ. 향후계획,1,1,,docx
PAR-DOC-POL-006-DOCX-00130,DOC-POL-006-DOCX,section11,12,paragraph,기업 애로사항 반영 등 프로젝트별 세부 실행계획 지속 업데이트 (계속),1,1,,docx
PAR-DOC-POL-006-DOCX-00131,DOC-POL-006-DOCX,section11,13,paragraph,20개 추진단별 ’27년 예산 사업 발굴 등 세부실행계획 업데이트 (~’26.4월),1,1,,docx
PAR-DOC-POL-006-DOCX-00132,DOC-POL-006-DOCX,section11,14,bullet,- 5 -,1,1,,docx
PAR-DOC-POL-006-DOCX-00133,DOC-POL-006-DOCX,section12,1,heading,Ⅴ. 프로젝트별 추진계획 (Ⅳ),1,1,,docx
PAR-DOC-POL-006-DOCX-00134,DOC-POL-006-DOCX,section12,2,paragraph,1초전도 응용 기술의 국가 브랜드화,1,1,,docx
PAR-DOC-POL-006-DOCX-00135,DOC-POL-006-DOCX,section12,3,paragraph,"핵심부품(핵융합, 의료 등) 소형화․고성능화 위한 고온초전도자석 실용화 기술개발 (중장기 목표) 고온초전도 자석 실용화를 통한 산업혁신 및 미래 먹거리 선점 (연도별 목표) ’26년고온초전도자석 원천기술 검증 → ’26년~’2 년고온초전도자석실용화 기술개발 → ’30년응용 분야별 고온초전도자석 프로토타입 제작",1,1,,docx
PAR-DOC-POL-006-DOCX-00136,DOC-POL-006-DOCX,section12,4,paragraph,(1) 우리의 현주소,1,1,,docx
PAR-DOC-POL-006-DOCX-00137,DOC-POL-006-DOCX,section12,5,paragraph,"초전도체는 전력 전송 시 에너지 손실이 없는 혁신 소재로 의료, 에너지, 교통 등 다양한 산업 분야의 혁신 견인 가능",1,1,,docx
